Gene	CCM1-ALN-IgA	CCM1-ALN-IgG	CCM1-ALN-IgM	CCM1-Ascending_colon-IgA	CCM1-Ascending_colon-IgG	CCM1-Ascending_colon-IgM	CCM1-BM-IgG	CCM1-BM-IgM	CCM1-Cecum-IgA	CCM1-Cecum-IgG	CCM1-Cecum-IgM	CCM1-Descending_colon-IgA	CCM1-Descending_colon-IgG	CCM1-Descending_colon-IgM	CCM1-Duodenum-IgA	CCM1-Duodenum-IgM	CCM1-Gastric_body-IgG	CCM1-Gastric_cardia-IgA	CCM1-Gastric_cardia-IgG	CCM1-Gastric_cardia-IgM	CCM1-Gastric_pylorus-IgA	CCM1-Gastric_pylorus-IgG	CCM1-Gastric_pylorus-IgM	CCM1-HLN-IgA	CCM1-HLN-IgG	CCM1-HLN-IgM	CCM1-ILN-IgG	CCM1-ILN-IgM	CCM1-Ileum-IgA	CCM1-Ileum-IgG	CCM1-Ileum-IgM	CCM1-Jejunum-IgA	CCM1-Jejunum-IgG	CCM1-Jejunum-IgM	CCM1-Liver-IgM	CCM1-MLN-IgA	CCM1-MLN-IgG	CCM1-MLN-IgM	CCM1-PBMC-IgA	CCM1-PBMC-IgG	CCM1-PBMC-IgM	CCM1-Rectum-IgA	CCM1-Rectum-IgG	CCM1-Rectum-IgM	CCM1-SLN-IgA	CCM1-SLN-IgG	CCM1-SLN-IgM	CCM1-Sigmoid_colon-IgA	CCM1-Sigmoid_colon-IgG	CCM1-Sigmoid_colon-IgM	CCM1-Spleen-IgG	CCM1-Spleen-IgM	CCM1-Thymus-IgA	CCM1-Thymus-IgG	CCM1-Thymus-IgM	CCM1-Tonsils-IgA	CCM1-Tonsils-IgG	CCM1-Tonsils-IgM	CCM2-ALN-IgG	CCM2-ALN-IgM	CCM2-Ascending_colon-IgA	CCM2-Ascending_colon-IgG	CCM2-Ascending_colon-IgM	CCM2-BM-IgA	CCM2-BM-IgG	CCM2-BM-IgM	CCM2-Cecum-IgA	CCM2-Cecum-IgG	CCM2-Cecum-IgM	CCM2-Descending_colon-IgA	CCM2-Descending_colon-IgG	CCM2-Descending_colon-IgM	CCM2-Duodenum-IgA	CCM2-Duodenum-IgG	CCM2-Duodenum-IgM	CCM2-Gastric_body-IgA	CCM2-Gastric_body-IgG	CCM2-Gastric_body-IgM	CCM2-Gastric_cardia-IgA	CCM2-Gastric_cardia-IgM	CCM2-Gastric_pylorus-IgA	CCM2-Gastric_pylorus-IgG	CCM2-Gastric_pylorus-IgM	CCM2-HLN-IgA	CCM2-HLN-IgG	CCM2-HLN-IgM	CCM2-ILN-IgG	CCM2-ILN-IgM	CCM2-Ileum-IgA	CCM2-Ileum-IgG	CCM2-Ileum-IgM	CCM2-Jejunum-IgA	CCM2-Jejunum-IgG	CCM2-Jejunum-IgM	CCM2-Liver-IgG	CCM2-Liver-IgM	CCM2-MLN-IgA	CCM2-MLN-IgG	CCM2-MLN-IgM	CCM2-PBMC-IgA	CCM2-PBMC-IgG	CCM2-PBMC-IgM	CCM2-Parotid_gland-IgG	CCM2-Parotid_gland-IgM	CCM2-Rectum-IgA	CCM2-Rectum-IgG	CCM2-Rectum-IgM	CCM2-SLN-IgA	CCM2-SLN-IgG	CCM2-SLN-IgM	CCM2-Sigmoid_colon-IgA	CCM2-Sigmoid_colon-IgG	CCM2-Sigmoid_colon-IgM	CCM2-Spleen-IgG	CCM2-Spleen-IgM	CCM2-Thymus-IgA	CCM2-Thymus-IgG	CCM2-Thymus-IgM	CCM2-Tonsils-IgA	CCM2-Tonsils-IgG	CCM2-Tonsils-IgM	CCM2-Transverse_colon-IgA	CCM2-Transverse_colon-IgG	CCM2-Transverse_colon-IgM	CCM3-ALN-IgA	CCM3-ALN-IgG	CCM3-ALN-IgM	CCM3-Ascending_colon-IgA	CCM3-Ascending_colon-IgG	CCM3-Ascending_colon-IgM	CCM3-BM-IgG	CCM3-BM-IgM	CCM3-Cecum-IgA	CCM3-Cecum-IgG	CCM3-Cecum-IgM	CCM3-Descending_colon-IgA	CCM3-Descending_colon-IgG	CCM3-Descending_colon-IgM	CCM3-Duodenum-IgA	CCM3-Duodenum-IgG	CCM3-Duodenum-IgM	CCM3-Gallbladder-IgA	CCM3-Gallbladder-IgM	CCM3-Gastric_body-IgG	CCM3-Gastric_body-IgM	CCM3-Gastric_cardia-IgA	CCM3-Gastric_cardia-IgG	CCM3-Gastric_cardia-IgM	CCM3-Gastric_pylorus-IgA	CCM3-Gastric_pylorus-IgG	CCM3-Gastric_pylorus-IgM	CCM3-HLN-IgA	CCM3-HLN-IgG	CCM3-HLN-IgM	CCM3-ILN-IgA	CCM3-ILN-IgG	CCM3-ILN-IgM	CCM3-Ileum-IgA	CCM3-Ileum-IgG	CCM3-Ileum-IgM	CCM3-Jejunum-IgA	CCM3-Jejunum-IgG	CCM3-Jejunum-IgM	CCM3-Liver-IgM	CCM3-MLN-IgA	CCM3-MLN-IgG	CCM3-MLN-IgM	CCM3-PBMC-IgA	CCM3-PBMC-IgG	CCM3-PBMC-IgM	CCM3-Rectum-IgA	CCM3-Rectum-IgG	CCM3-Rectum-IgM	CCM3-SLN-IgG	CCM3-SLN-IgM	CCM3-Sigmoid_colon-IgA	CCM3-Sigmoid_colon-IgG	CCM3-Sigmoid_colon-IgM	CCM3-Spleen-IgA	CCM3-Spleen-IgG	CCM3-Spleen-IgM	CCM3-Thymus-IgA	CCM3-Thymus-IgG	CCM3-Thymus-IgM	CCM3-Tonsils-IgA	CCM3-Tonsils-IgG	CCM3-Tonsils-IgM	CCM3-Transverse_colon-IgA	CCM3-Transverse_colon-IgG	CCM3-Transverse_colon-IgM
IGHV1-138	0.015157243512631037	0.03109424875399011	0.019193950165725438	0.0068452319773058415	0.034431074815447875	0.014080459770114935	0.03329089617432537	0.02309769636792651	0.005166463452437468	0.01349915411825573	0.007685408761641928	0.004378989114493967	0.013546849814282731	0.00570300504496597	0.002495134834584253	0.0003478118542462735	0.020107650628676813	0.008293174941163302	0.01502645052404661	0.009480909778663083	0.010817064756023615	0.028767492308346753	0.01351942178683176	0.012610728346456674	0.024419172538896295	0.011113777381646166	0.04023456364263555	0.009197098075309235	0.004673895809349098	0.010784776790187073	0.00143063484421206	0.002406838741804212	0.012722807908886887	0.00043975978121944316	0.0181384085405369	0.004542962861449839	0.025560391805680052	0.011168343851270615	0.005047178641005446	0.02677074016100188	0.008275538117211443	0.003554161587662391	0.015125968790547034	0.004584718513270439	0.011330090224938647	0.02284176820509948	0.019426799654268846	0.014889713432917567	0.0447249044354315	0.005820916306921048	0.0562653009539356	0.02353950836755966	0.016930725978450543	0.03417633557244848	0.04103682204184242	0.0065222008317176025	0.021300688388535678	0.02365902361770993	0.02667552686538839	0.030657831819113437	0.005879930601967148	0.012430005139719156	0.000775768560091038	0.027924934290266865	0.04105346835793053	0.030246596455176064	0.011301998334157234	0.025627107603997796	0.008097221744069905	0.013851604551338787	0.0193713875303533	0.0067180371647935335	0.021032337218473432	0.037066821646753685	0.008112636913519647	0.01749984785680957	0.03202055607156673	0.013298458149779728	0.006063665118783194	0.002001443217558151	0.02161090894333142	0.042932043432669424	0.05574988919573177	0.006935487138621928	0.036978772958506295	0.020804871915122168	0.02383203446832082	0.010748855192080877	0.01304406505162293	0.04196268328197507	0.0037402732382423687	0.01345654446730295	0.0228949359563314	0.003803397793073297	0.040463763388245665	0.01820364210020918	0.007085115225289209	0.031002562698203527	0.01623267506419131	0.010324622844827549	0.014945147051865258	0.0027452265836268933	0.06211962511894768	0.02067731505789372	0.014263042239765596	0.028677577253189868	0.006375094722645152	0.0258288566932553	0.0463132813927831	0.06819908684551018	0.00931030755094319	0.020560545395520022	0.005450690739980854	0.05119638450661296	0.01563016115089715	0.027490622074659795	0.051391324442994706	0.02563123738888597	0.016258900550062426	0.025742331455507833	0.031244462014531765	0.006215497577238124	0.012926835867741746	0.0029950872437743033	0.021209221640152306	0.05636396612581461	0.0273830345430696	0.014490650524482769	0.03002616535365896	0.010382661371370743	0.0715003760957747	0.027684683037799914	0.01083588111728122	0.030924685032935707	0.005218625622755921	0.018376775855978217	0.05780182636729043	0.00659440612445988	0.00812135323355337	0.01677936388680186	0.0016373197907559533	0.0113408846859954	0.002749638205499192	0.028952089932998866	0.002857063796228382	0.009190172255222586	0.022240497982970456	0.003523076497134353	0.01240196591027918	0.04456727910992855	0.004382217567455761	0.014854096676569417	0.03804550803684064	0.015629788538155068	0.020093983535630248	0.06700208358013454	0.021362134169193588	0.01966212624355359	0.04205397140672908	0.003432834787904747	0.00933042899161995	0.014789182359233492	0.002271653652707832	0.025901648412435023	0.013438971626518997	0.05382317341934251	0.033031677303290936	0.01472045787673623	0.08969859045072202	0.0565174936736717	0.014959699833240655	0.051211892555164874	0.005998498653609053	0.03946477083056909	0.012454606773725417	0.017481886572467565	0.05186688138936011	0.0059843741342050635	0.026491272309545844	0.072529572592345	0.031269806277384425	0.015473309410553783	0.03722813201123939	0.018106161270018878	0.01263070074060898	0.03729916104806193	0.021249982818577914	0.01686893707706569	0.047938238991934015	0.007634794320977456
IGHV1-170	0.0004261900670216905	0.003927031416251252	0.0021684977663099995		0.002234237767723265	0.0007731253420907278	0.004248405089645527	0.002550498506526259		0.0006850943053282211	0.0010969299758536465		0.0009180741467515654	0.00043869269576654976		0.00035463169452564826		0.0004903059509133029	0.0008793203704490977	0.0009022827754217532	0.0006830363054704284	0.0004678793721908486	0.0016190515227281113	0.0004716207349080371	0.0031535617107373427	0.0009461451441499159	0.0015936529837874197	0.0010422024309032715	9.651112290690602e-05	0.0007800535302788925	0.0001375610427126703	0.00048413422967321274	0.000910284093314604	0.00030233484958838003	0.0025580681469353486	0.0003700150746881278	0.00202011787491921	0.000982432201944301	0.0004367750747023024	0.0012368627012521404	0.001409190130142758		0.00035386440748517143	0.00035424273802380467	0.0014483112275302586	0.0020599631448769778	0.002277435552689687		0.00026078661478382323		0.0039114162703660525	0.001518897675337266		0.003607853046670411	0.0024719303971058766	0.001287997643238329	0.001408538227313119	0.0022998003167389123	0.0003051343947488766	0.0003347223170980964				0.00036089283525579365	0.00032488853558217476	0.00048520135856377176	8.126062313353748e-05		0.00012393706751117234		6.156161291425256e-05							0.00034416299559468164			0.00014204353296076301	0.00015559990528698136	0.0002659302444511626		0.00017706226462633175	9.515459222858062e-05				0.000223493955504285						0.00015775575294073977		6.761736684449501e-05	7.393765039589553e-05				0.0006777433201206638	0.00010362837483073067	0.0001288624833834549				4.061381004920662e-05	0.0002395832620287583	5.405113237121917e-05		3.419504855696577e-05	0.00022874095433488532		0.00016163031107090296	0.000224297540883224	0.00032039046736104135	0.00027671852326794613	0.00024522993712566837	0.00024537535613496477				0.000316658291284258	0.0013532932460900726	0.0005602317446435733		0.00014220300901563625	0.00040199890489946816	0.003184511883923404	0.000981726348858089	9.012569067475569e-05	0.000447668923960132			0.0005183701873232959	0.00015159554309096519		0.0005294980501590672		0.0006165783366239261		0.00035743320904926487	0.0008508930918548483		0.00010634602159532324	3.46078241368776e-05	0.0007180452438216089	0.000629901197519998	0.0001791472590469034		0.0010076880254246104	0.0001114423425179708	0.0003795223538665763	0.002020863675323839	0.0005791966202173046		0.00023577659810082103	0.00029760462879006605	0.00018036517009819615	0.001285079438011042			0.00022954765200565672	0.0008325695615366564	0.0006635064606375862	0.0003071124450338194	0.0016226530725944452	0.0014165474749696153		0.00013398870263668704		0.0007123352724681418			0.0006597756762699662			0.001101997544916834	0.0010195927140455158		0.0004671210480496665	0.00035666829848230846		0.0007538004104023458	0.00035737357909632804	2.0757510759307805e-05	0.0002825297715746109	0.0002611360793853355
IGHV1-60	0.0005155525004295275	0.00021000168001333657	0.001516575969476208	0.00013704168122731196	8.404656179522678e-05	0.0013888888888887614		0.0018958250930862523	0.000199769920160885	0.00039148246018759985	0.0009658502932044218	0.00011704845117354921	0.0008760249491904186	0.0004249835490237744		0.0009343181182695397		0.00044127535582193055	0.00039711242536410524	0.00029844737956253345		0.00048205753498447847		0.0009432414698161767	0.00041861438638097706	0.001206677865002888	0.00046222835460497025	0.0009745269483770468		0.00038644853793626016	0.0007428296306485021	0.00022823470827444342		0.0010993994530487108	0.002598997237286316	0.0003974235987391421	0.00018049163143605523	0.0008459832850076124	0.00036744569776537786	0.0001886739713773563	0.0005042690171588962	9.587333762479758e-05	0.00018040146263951753	0.0011717259796173573		0.00030128712663161206	0.0013650893824856379	0.023104727740734212	0.026250231619690825	0.02994708257902806	0.00016180319104029006	0.0008582112425671808			0.00038884298381437835		0.00021404257375831284	0.0018178062383804089	0.005885703436491336	0.027693148439101156	0.008229202530192856	0.011868693699786272	0.025009954552319854	0.012678914325402819	0.012719040541941742	0.032301566914975724	0.01584582151104129	0.02601385505791039	0.03143181739938727	0.01475097090686114	0.019679195594924592	0.02381912762879718	0.02385687224877481	0.04179731848407861	0.04185058034984484	0.041815710643937805	0.045830819191994755	0.054556718061674295	0.015128878121004118	0.011348319196155095	0.020122833836122334	0.021127761052667223	0.040721421022126884	0.015532249677536953	0.01186998181706742	0.022218597285375424	0.008873701697753839	0.012606597384079606	0.022849045144746616	0.043899630896346346	0.04577219205995399	0.01634346227783209	0.022442306652975252	0.02314814814814818	0.012701843092480819	0.02126273191810426	0.02677194911050643	0.018439255938495255	0.0552851976823909	0.020426993534482785	0.027551523918318815	0.021517932748777703	0.02490535554140742	0.02951336115179494	0.018271343696589906	0.020779379262654062	0.032515068721713676	0.018740843236203834	0.01644182410158865	0.028743146207397003	0.015032971190746418	0.020668758792338482	0.03264259335248268	0.013835361965231404	0.021730421887847972	0.02606962225649395	0.022361785136549635	0.05315755030812049	0.0195592751324537	0.01761568381686775	0.034522949411780884	0.008280581462835189	0.011222198170896666	0.026745722513975976	0.025876489498647386	0.019197232027010118	0.015194578049846991	0.018664400127147398	0.00876681550581606	0.013896686281440838	0.013384791671060263	0.011421878279473795	0.016929764355982615	0.008441756851821535	0.014055498343956158	0.027374677038381458	0.015728629656455512	0.032854888611729506	0.01682828043416124	0.008579299488390412	0.011905257461599277	0.021753437943815172	0.01647715526152585	0.017661405623615824	0.011843324985818485	0.024514041117204104	0.007217349998936514	0.00865195603422023	0.03729652480044634	0.012428162953316542	0.019947358266957014	0.027514784685009952	0.01080974427273817	0.005885548714233977	0.026338851358345117	0.01648049169703773	0.01732820006132667	0.03251016589919023	0.012617620371098122	0.027220441977479012	0.018057328375603508	0.006726924209029985	0.016589323922527575	0.011962053324482833	0.04916493346596108	0.023032092408225038	0.02528848850492168	0.02576254624136257	0.02036325143462031	0.02325613378809558	0.024423290717065064	0.014985578584374128	0.025626192296302502	0.010412665600491618	0.008523366014185118	0.02080615162535054	0.014649857758039711	0.01818861860697073	0.02785015830321379	0.013293717219060388	0.015872578467304135	0.01849842832902173	0.015117735736883445	0.006678788726484337	0.01227509898721886	0.007140164998534219	0.0072917955273322154	0.021172660974495976	0.015256607665032696	0.021035198394700385
IGHV1-84	0.003705103969754141	0.006118048944391528	0.0005764361150949784	0.00048649796835704485	0.002451358052360886	0.000649972632731121	0.0070830197438296275	0.0008592588551397717	0.0009024089496922914	0.001845560169455888	0.0009382545705415035	0.0006816350980107662	0.0016048777069170336		0.0005977203224908295	0.00030689281257022927	0.00388142704990092	0.00045528409727656335	0.0002836517324028867	0.00045808202444482123	0.0035336674170772203	0.005054515035941538	0.001591725758631501	0.0023649387576552407	0.006104793134724074	0.00047992869630791195	0.0041393583994480095	0.0005684740532199017	0.0013649430239691324	0.002075371777806382		0.0009267712396601441	0.0005010090746149318	0.00037104731540386004	0.0003683618131586026	0.0006509524462106391	0.0034085150398122793	0.0007300017056114323	0.001254861722557638	0.0021732446332735794	0.000303942969246465	0.00048621478366863064	0.0014709657722915945	0.0005177393863425152	0.0020096184496832914	0.006214922821448745	0.0008780474420007192	0.0004312882511602712	0.0018049178865303481		0.0027787939330837057	9.535680472968858e-05	0.0010386948453036168	0.0025128626278365686	0.0007846295923397631	0.0006302967190314026	0.0019125739655183754	0.0007229911175376004	0.0009289647129023095	0.0003688776555774668	0.0003577914143561803	0.0008453485541157034		0.0020495989323018964	0.0081153008675215	0.0011131089990580394	0.0005485092061513312	0.0012077376630954114	0.0001927909939063599	0.0010697008925529133	0.0019494510756180895	0.000528541226215579	0.0011190281981623067	0.002405795534410966	0.000286087951610166		0.002874595759971205		0.00038360589541682014		0.0005614101540832814	0.0012447992422960539	0.0002045617265008707	0.0010197259570904108	0.002485681791870101	0.000278667020097977	0.0009454476694713653	0.0002125092544352066	0.0003239084958498232	0.001225830483220962	0.0001777826402089299	0.0013422818791945727	0.0007769010430740329	0.0001980225062820603	0.0015359104006958592	0.0006996124695633298	0.0008848015229310105	0.0012441595499387461	8.738085955878662e-05	0.0001549030172413466	0.0005677939178455295	0.00017755196809524418	0.003518788550929971	0.0008083013236796763	0.0004137163940207156	0.0008271074290516792		0.0008342829236528421	0.0021728388376326692	0.0006502974255065858	0.00029728122804169576	0.0010686072935828168	3.419504855696577e-05	0.006127484958549272	0.001124472025244334	0.0002087724851333128	0.003045009039870539	0.0005044445656322975	0.00027671852326794613	0.001464567680056549	0.00031353517728362857	9.448096208613079e-05	0.0011634828724497478	0.0002913772657969864	0.017161502612430914	0.06912956736470595	0.025524704853519996	0.03147587655651852	0.05279286709706805	0.022206973987898483	0.08816809723657539	0.01800960060663915	0.04452209119333363	0.06908313140859414	0.027603050460630798	0.03319318126718725	0.06997997528865442	0.018570454028651606	0.008372313505148155	0.023333691102286173	0.0024282285032398284	0.022460078284665223	0.005492385087175146	0.07677805500266355	0.022240823498484993	0.028739169219492305	0.06491361158179103	0.03800631246712271	0.015162605876816896	0.07481669167398045	0.010983105035416043	0.017325152011550105	0.052498432093806904	0.01662580447441002	0.021349857506607214	0.08050005923221165	0.023971925999114185	0.02715278880473885	0.05760093739059639	0.006491933530352219	0.02233059548254624	0.03886108937404443	0.008753160863645155	0.03660526606925553	0.012611208881407349	0.05129048282038208	0.03153365756226366	0.018747818803657487	0.10152376176945851	0.050569369567609455	0.027418010005558765	0.05277744476492057	0.01491704716844692	0.054493648343820755	0.01215482411615219	0.0307581267523528	0.05542825116879635	0.017350529173823907	0.030469866352862144	0.07766990291262185	0.01935159414698674	0.06448023588973288	0.06810058673234709	0.06366179453108638	0.07498410049852668	0.10386392506665611	0.08664247522438982	0.027676681012413103	0.05920411363347441	0.017448013304196094
IGHV1-NL_2	0.0009142464340951429	0.001442011536092159	0.001063661879044461	0.0014937543253779367	0.0008754850187002264	0.0010467980295565545	0.0006471080600121026	0.0006614929281631682	0.0010677357801702936	0.0010206506997747652	0.0009451535012071812	0.0008193391582149477	0.00042049197561136307	0.0011995503399867785	0.0005907700861828646	0.0023869440977692113	0.000614737985803703	0.0004973103216405668	0.0002978343190229992	0.00015269400814823904	0.001993350850658934	0.0005033247791749764		0.0017634514435694631	0.0014093351008162387	0.0011723972438379639	0.001476371162469758	0.0005820091497252075	0.000627322298894883	0.002461820315742642	0.002737464749982789	0.0010235980855948696	0.0010020181492300753	0.0028103398518558743	0.0013370169514648608	0.0006509524462106391	0.0008052703556378009	0.00039570185911642756	0.0008943489624857758	0.0014534883720929638	0.0001934182531567943	0.0015682138797199915	0.0007979295462902577	0.0002588696931712576	0.0008038473798731918	0.0016185424709747455	0.0008231694768757	0.0030258636033790626	0.0014892288265288022	0.0017267790001391293	0.0004713397304217466	0.00044272802195927856	0.0005193474226517564	0.0005404760400653872	0.0005902081004325218	0.0019182943622698346	0.0011047358645593212	0.0009364456379535284	0.0009628685345411526	0.0006557824988044651	0.0005670656378474833	0.00022317201828647994	0.00036385605030811306	0.002335589480995194	0.001479279715204033	0.0021120529725717247	0.0010970184123027641	0.0008684855105405355	0.0005439460185216409	0.0022552292702867904	0.001593761756557894	0.001356125514632152	0.0011931806691248398	0.0005473860626046486	0.0012873957822461047	0.0021773381027405526	0.0006711909911252663	0.0018791299559470466		0.0013342954783721005	0.0010281246195261219	0.000717112606974872	0.0008318843544371537	0.0011075169335285965	0.0006537683616972485	0.00034663458597547275		0.000507280155748687	0.000384641338821684	0.0011445599539466394	0.0007042927669815971	0.0008094162085594808	0.0008241906717828236	0.000962799082268012	0.0008495079649865495	0.0008848040056242386		0.0003989424643825206	7.393765039589653e-05	0.000727370689655076	0.0002163024448935399	0.0013248108388646325	0.001156955768690937	0.001492248597562567	0.0013903583733484667	0.0008542257054140676	0.0009176799382650698	0.004619078626078393	0.0013741005733315939	0.0014443448082306523	0.000810766985568252	0.0002840601666485314	0.0008138421556557299	0.0021765048382176386	0.0024668105053798064	0.0006599904368731316	0.001019534276742289	0.0005657959317226139	0.0011608679512704822	0.0011375944305556237	0.0005248306228444148	0.0008570772989242047	0.0007237945776285291	0.0005963069625613454	0.00044056805743899455	0.0018694978863512128	0.0019403148229119882	0.0013060242961979236	0.001151844373026835	0.0009218250750281804	0.0017223077517907201	0.0004739368580693872	0.001005248088295383	0.0008455968563691975	0.0004661972222994686	0.0018148191761274508	0.0012994759490434023	0.0009646989105792734	0.0005437472551219284	0.0028478408643696634	0.0007007173680776804	0.0008798365028230341	0.0006891323823304781	0.0010162316727873545	0.0008093861117643629	0.0006292743982130722	0.0003048585952398831	6.921564827375624e-05	0.0008644428178046696	0.0009059253177814794	0.000592564010693683	0.0004719993336478636	0.001204997568864457	0.0005084556877384899	0.001090264216562225	0.0015818484630982033	0.0017444039385369604	0.002174708485505305	0.001779041603852351	0.004166464803061755	0.0007006493146122195	0.0008184304800739866	0.0006669074943728678	0.0006637902422833386	0.0018294252265913336	0.004281786316474307	0.001867394471691441	0.0016681789627974917	0.0027299571006741156	0.000873308394762837	0.0017440244580321132	0.0012129503607116294	0.0009366197668091626	0.001620213560908099	0.0011650644192050719	0.0014435221941536752	0.0009364557985767707	0.0006580041004044688	0.0018772239500153515	0.001869211025555126	0.0016396153104245878		0.0005025090062353261	0.0003706552905797279	0.00037611723916262864	0.0009911079470105598	0.00028177532197981695	0.0034665042968046464	0.0038494681377048943	0.004281257301502214
IGHV2-118	0.00129231826774347	0.0003850030800245729	0.000329392065768515	0.0017883939400167655	0.0003712056479289203	0.0007183908045976035	0.00047829726174803913	0.00012957077974324615	0.001177953667155663	0.0007200480964164727	0.0008968609865470222	0.0008124539552048058	0.0008409839512228312	0.0016862250493528365	0.0009174311926604521	0.0028165940353676753	0.0026519510782931923	0.0009666031603719729	0.0003403820788834428		0.001310314545188401	0.0014816180119379884	0.0010452104766978582	0.00239911417322826	0.0007046675504081193	0.00043193582667707965	0.0016281476371162232	0.0005955442462304119	0.00028263971708450425	0.0004508566275923214	0.003906733613040745	0.0010097656790327067	0.0009173405591542882	0.0026110737009908173	0.000716259081141824	0.000630396053172404	0.00047899702188798073	0.0005457956677468566	0.0009151477755668427	0.00042626341681567564	0.00015197148462318074	0.0011710243381314704	0.0003122333007221978	0.0012670990244699044	0.0006791124416169853	0.0016465691804288904	0.000535060159969169	0.0075715048537043075	0.005174555461763842	0.008849742375713716	0.0005205841798688373		0.000484724261141667	7.721086286648119e-05	0.00010415437066456453	0.0006851051293820397	0.0007595059068845462	0.0006954485987743282	0.006075564837668512	0.012623813101987826	0.007155828287124214	0.002583385181377935	0.007078029959769892	0.005168257772814487	0.004092213043929036	0.004730713245997015	0.008180236062110222	0.002659736876030358	0.010383172100389058	0.006097976425700048	0.002565067204760676	0.00953460554133745	0.013671019192007696	0.016556738930637364	0.01886136995259115	0.014693651233712253	0.012996698282700206	0.014805892070484583	0.0069385557574533985	0.0047517257342027915	0.0068654374264417155	0.006853161045901983	0.012621458525109932	0.004240979477170928	0.0038613193862748756	0.007687131700752348	0.004511136022906839	0.006087361868984553	0.014076523382144565	0.002824150892282602	0.01386020814244487	0.007743415061886532	0.0038845052153703673	0.00720392221129685	0.005552384059152908	0.00892348845982375	0.010014344509538383	0.00409085069409216	0.01112425558229263	0.004445043103448202	0.0023184918312029257	0.008925400857712611	0.00395692564676555	0.00750960289606763	0.008471012723474662	0.005837208986996722	0.012110594336802387	0.007969775896684593	0.0032829496456444956	0.008905652111413084	0.009580563212799341	0.004051239043393563	0.013274517849815334	0.003930185488119258	0.006022953285215306	0.00470748280994289	0.0035004010168155075	0.010586519059824438	0.006971956939898061	0.004938658456005067	0.008329130144362486	0.004872518187585198	0.0014272958493424387	0.00664069117397934	0.0015419882010366877								5.546196349215735e-05		0.00021570319240717944																															9.794936018077742e-05	5.472218232062585e-05			6.876444053250539e-06						6.940010548815388e-05					6.889139959766776e-06									0.00011682403551447323
