Sample	CCM1-ALN-IgA	CCM1-ALN-IgG	CCM1-ALN-IgM	CCM1-Ascending_colon-IgA	CCM1-Ascending_colon-IgG	CCM1-Ascending_colon-IgM	CCM1-BM-IgG	CCM1-BM-IgM	CCM1-Cecum-IgA	CCM1-Cecum-IgG	CCM1-Cecum-IgM	CCM1-Descending_colon-IgA	CCM1-Descending_colon-IgG	CCM1-Descending_colon-IgM	CCM1-Duodenum-IgA	CCM1-Duodenum-IgM	CCM1-Gastric_body-IgG	CCM1-Gastric_cardia-IgA	CCM1-Gastric_cardia-IgG	CCM1-Gastric_cardia-IgM	CCM1-Gastric_pylorus-IgA	CCM1-Gastric_pylorus-IgG	CCM1-Gastric_pylorus-IgM	CCM1-HLN-IgA	CCM1-HLN-IgG	CCM1-HLN-IgM	CCM1-ILN-IgG	CCM1-ILN-IgM	CCM1-Ileum-IgA	CCM1-Ileum-IgG	CCM1-Ileum-IgM	CCM1-Jejunum-IgA	CCM1-Jejunum-IgG	CCM1-Jejunum-IgM	CCM1-Liver-IgM	CCM1-MLN-IgA	CCM1-MLN-IgG	CCM1-MLN-IgM	CCM1-PBMC-IgA	CCM1-PBMC-IgG	CCM1-PBMC-IgM	CCM1-Rectum-IgA	CCM1-Rectum-IgG	CCM1-Rectum-IgM	CCM1-SLN-IgA	CCM1-SLN-IgG	CCM1-SLN-IgM	CCM1-Sigmoid_colon-IgA	CCM1-Sigmoid_colon-IgG	CCM1-Sigmoid_colon-IgM	CCM1-Spleen-IgG	CCM1-Spleen-IgM	CCM1-Thymus-IgA	CCM1-Thymus-IgG	CCM1-Thymus-IgM	CCM1-Tonsils-IgA	CCM1-Tonsils-IgG	CCM1-Tonsils-IgM	CCM2-ALN-IgG	CCM2-ALN-IgM	CCM2-Ascending_colon-IgA	CCM2-Ascending_colon-IgG	CCM2-Ascending_colon-IgM	CCM2-BM-IgA	CCM2-BM-IgG	CCM2-BM-IgM	CCM2-Cecum-IgA	CCM2-Cecum-IgG	CCM2-Cecum-IgM	CCM2-Descending_colon-IgA	CCM2-Descending_colon-IgG	CCM2-Descending_colon-IgM	CCM2-Duodenum-IgA	CCM2-Duodenum-IgG	CCM2-Duodenum-IgM	CCM2-Gastric_body-IgA	CCM2-Gastric_body-IgG	CCM2-Gastric_body-IgM	CCM2-Gastric_cardia-IgA	CCM2-Gastric_cardia-IgM	CCM2-Gastric_pylorus-IgA	CCM2-Gastric_pylorus-IgG	CCM2-Gastric_pylorus-IgM	CCM2-HLN-IgA	CCM2-HLN-IgG	CCM2-HLN-IgM	CCM2-ILN-IgG	CCM2-ILN-IgM	CCM2-Ileum-IgA	CCM2-Ileum-IgG	CCM2-Ileum-IgM	CCM2-Jejunum-IgA	CCM2-Jejunum-IgG	CCM2-Jejunum-IgM	CCM2-Liver-IgG	CCM2-Liver-IgM	CCM2-MLN-IgA	CCM2-MLN-IgG	CCM2-MLN-IgM	CCM2-PBMC-IgA	CCM2-PBMC-IgG	CCM2-PBMC-IgM	CCM2-Parotid_gland-IgG	CCM2-Parotid_gland-IgM	CCM2-Rectum-IgA	CCM2-Rectum-IgG	CCM2-Rectum-IgM	CCM2-SLN-IgA	CCM2-SLN-IgG	CCM2-SLN-IgM	CCM2-Sigmoid_colon-IgA	CCM2-Sigmoid_colon-IgG	CCM2-Sigmoid_colon-IgM	CCM2-Spleen-IgG	CCM2-Spleen-IgM	CCM2-Thymus-IgA	CCM2-Thymus-IgG	CCM2-Thymus-IgM	CCM2-Tonsils-IgA	CCM2-Tonsils-IgG	CCM2-Tonsils-IgM	CCM2-Transverse_colon-IgA	CCM2-Transverse_colon-IgG	CCM2-Transverse_colon-IgM	CCM3-ALN-IgA	CCM3-ALN-IgG	CCM3-ALN-IgM	CCM3-Ascending_colon-IgA	CCM3-Ascending_colon-IgG	CCM3-Ascending_colon-IgM	CCM3-BM-IgG	CCM3-BM-IgM	CCM3-Cecum-IgA	CCM3-Cecum-IgG	CCM3-Cecum-IgM	CCM3-Descending_colon-IgA	CCM3-Descending_colon-IgG	CCM3-Descending_colon-IgM	CCM3-Duodenum-IgA	CCM3-Duodenum-IgG	CCM3-Duodenum-IgM	CCM3-Gallbladder-IgA	CCM3-Gallbladder-IgM	CCM3-Gastric_body-IgG	CCM3-Gastric_body-IgM	CCM3-Gastric_cardia-IgA	CCM3-Gastric_cardia-IgG	CCM3-Gastric_cardia-IgM	CCM3-Gastric_pylorus-IgA	CCM3-Gastric_pylorus-IgG	CCM3-Gastric_pylorus-IgM	CCM3-HLN-IgA	CCM3-HLN-IgG	CCM3-HLN-IgM	CCM3-ILN-IgA	CCM3-ILN-IgG	CCM3-ILN-IgM	CCM3-Ileum-IgA	CCM3-Ileum-IgG	CCM3-Ileum-IgM	CCM3-Jejunum-IgA	CCM3-Jejunum-IgG	CCM3-Jejunum-IgM	CCM3-Liver-IgM	CCM3-MLN-IgA	CCM3-MLN-IgG	CCM3-MLN-IgM	CCM3-PBMC-IgA	CCM3-PBMC-IgG	CCM3-PBMC-IgM	CCM3-Rectum-IgA	CCM3-Rectum-IgG	CCM3-Rectum-IgM	CCM3-SLN-IgG	CCM3-SLN-IgM	CCM3-Sigmoid_colon-IgA	CCM3-Sigmoid_colon-IgG	CCM3-Sigmoid_colon-IgM	CCM3-Spleen-IgA	CCM3-Spleen-IgG	CCM3-Spleen-IgM	CCM3-Thymus-IgA	CCM3-Thymus-IgG	CCM3-Thymus-IgM	CCM3-Tonsils-IgA	CCM3-Tonsils-IgG	CCM3-Tonsils-IgM	CCM3-Transverse_colon-IgA	CCM3-Transverse_colon-IgG	CCM3-Transverse_colon-IgM
CCM1-ALN-IgA	0.0	0.04884157881268785	0.07910804920951751	0.04441086887493061	0.050448768121077264	0.10242027644939428	0.05217208018221378	0.08739924395566537	0.0422401233658388	0.042132267651455245	0.07184512877456914	0.048915173866342414	0.059236097418879294	0.08355803116421322	0.052044286984811464	0.10489380555559986	0.05797083530948362	0.050082838867703976	0.05085812662994672	0.08256937225054489	0.04680496064052358	0.05403159595400792	0.09424241654409332	0.03532066829845327	0.046698931780032905	0.08175939359745606	0.07066626118680364	0.1319316314287309	0.03423866053358471	0.08654021448783472	0.09286940519690716	0.04049578835557482	0.07895709039524858	0.1014188662896285	0.06888930419696687	0.049279273619410625	0.043355120609737424	0.10341583778811682	0.0588953760455307	0.04193372586031737	0.0730435441302872	0.04770426256950275	0.048091826914963144	0.1102190180245967	0.03556745520665804	0.042818582094592085	0.09152015347464716	0.17491931209751027	0.17951721341448948	0.18154627658376332	0.07561523221922593	0.20527362884173575	0.05049302709445087	0.053272643333593696	0.07412791976025776	0.062122386348779854	0.0731788394840031	0.10371439650847734	0.15867072821553377	0.15521211937145507	0.1619606733826627	0.17326030841593554	0.16547575021406186	0.15947412346925063	0.1573274958600476	0.1936740532772819	0.15642218897519922	0.16476067738268482	0.15766857117088107	0.15535407279849978	0.16631337524428433	0.16093112710252713	0.16736397845937398	0.17530526345540187	0.17118012898208398	0.1672757706470168	0.16453091290748983	0.17314730472579828	0.16947546330784796	0.17439466670806683	0.16332805965576044	0.16949651631197524	0.17522864835835322	0.1686076694122131	0.17062369306554795	0.1857558350420933	0.16652714297617646	0.1541631670943845	0.16686470157919503	0.17010598621995238	0.1768601892195827	0.1717710126881782	0.18641871943807747	0.1801385123956932	0.16614471088767835	0.15278346428571882	0.1852461203060216	0.1751321185891581	0.22039087832894	0.16863554832996702	0.1864860149769519	0.1687835656960276	0.1719998700215578	0.16212435408954004	0.16075710668295554	0.17377486499141734	0.15941020958769417	0.1622654802573463	0.167666572086659	0.18016609011079507	0.1632217482198041	0.17595478001264697	0.16943572267181156	0.16099388149504565	0.15543978642342626	0.1703115558704286	0.17122376956508767	0.1843129735399168	0.16386519677825706	0.1684763726185251	0.1787819526335031	0.16632523366571433	0.17277587721523857	0.16807951537596444	0.15740468406368546	0.18024901050517217	0.17491574157145057	0.1804875356106933	0.1769550336597014	0.1684755852122619	0.18994387187104694	0.19813507275828457	0.1814371052409684	0.18030190520443437	0.17240541054002181	0.1757945716733795	0.18320389302676143	0.16890572369086024	0.1826138327571998	0.1759967255451634	0.18238663314992437	0.1750921004659257	0.1680345086232774	0.18639882006918618	0.1762467694915387	0.17701969592579966	0.17984311150409105	0.177009110052207	0.1737039298646944	0.18118678653124726	0.17744894559311647	0.1714658853267803	0.17905642898168309	0.1936348034929401	0.16454208883495244	0.1873222471640173	0.18199094196904386	0.17614774705442066	0.1708670068738765	0.17079756142773447	0.18286325674002837	0.16974235885440225	0.1704340253800691	0.20029969701863895	0.1813563105202208	0.17415756850939954	0.18518368801965857	0.16903172512460113	0.20153532229408005	0.18547475752951847	0.17244501129900008	0.17733179327640797	0.17301247913540782	0.1760277539810451	0.1814235733600041	0.17174988322251508	0.17872437091610932	0.16763347078019636	0.16907761376306454	0.18771477412305546	0.16993885620479016	0.20070229858030053	0.18711466075959168	0.22406201814062743	0.18769291752483216	0.19476940490834224	0.19999741325670675	0.17260036718431965	0.17233261195118016	0.17959780908435016
CCM1-ALN-IgG	0.04884157881268785	0.0	0.08965985580711494	0.07283924691333225	0.030908241062700067	0.10769304835027428	0.029043691248981162	0.08463810382194908	0.07241292101913206	0.03681597245358763	0.08627090026208463	0.07855449814651586	0.04489179521244983	0.09635771266052194	0.06941555653647388	0.12022500090637933	0.04543061975305864	0.0731921674759453	0.04541747130987577	0.09859600818735303	0.05867003513504778	0.03389203236538874	0.1042575018516272	0.0665374032563243	0.021467748349546397	0.0965295203868922	0.059598099829450225	0.14303072898793767	0.0648406535273034	0.07196864404236214	0.10659972150359165	0.06164593075368512	0.06196304021545886	0.11710289044104084	0.07735862593845765	0.07814249362916828	0.03604666350465315	0.11300683990094502	0.08535439292972946	0.03743198578379796	0.08752445365928356	0.0775869849901786	0.03345815221607541	0.11722601239471483	0.04577217022789098	0.022644756782852618	0.09580895234833009	0.16364389482996713	0.16428624648562606	0.17049331049401312	0.05741931476753265	0.20781109226896496	0.06836590867444797	0.0374220376172542	0.07157496242635406	0.08570940360485498	0.07564966453673405	0.11191935160379618	0.14582160673150252	0.14349495765881956	0.1492590340887105	0.15942730710941702	0.1540811064176411	0.1438834834977862	0.136808292329423	0.1798243939928338	0.14238897811918452	0.14854347446677288	0.142995653628604	0.14003103993091667	0.15067678750180016	0.14613987610308002	0.15160012243989307	0.160618592666189	0.15727833984711648	0.15692849868118916	0.1517277038541173	0.1606104786712434	0.15680220666641906	0.16080216164908498	0.14998379280353558	0.15138530689400706	0.15626090271692725	0.15914127584593266	0.15196519112066303	0.17268502004877725	0.15151488977255612	0.14523622086856441	0.15167459083056284	0.15214843893601623	0.16185490150732504	0.15511000928090196	0.17053648046373182	0.16404245084152588	0.14887307109991538	0.13916278165982543	0.17112550890185907	0.15809663219105208	0.20961778518718324	0.1541759924963784	0.17404839248140638	0.15471310246862138	0.1532472382176106	0.1476515122982201	0.14617015324128285	0.15725408560610718	0.1446840140406312	0.1491088144271033	0.1501588057066095	0.16207028428892098	0.1494404815757297	0.16102136862794436	0.15513010529383575	0.14077948892734937	0.14248155919252992	0.15471226561249837	0.15137563603276588	0.1711532408328122	0.15123722298493586	0.15100785383441356	0.16147058502235628	0.15487182752019285	0.15901352091346774	0.15616604503618023	0.14199174190588787	0.15842278812742952	0.16557340360326117	0.16435952118513114	0.15948215559463913	0.15818379970811267	0.1674330016398825	0.18905049446606642	0.1654905210892115	0.16228354413982204	0.16244874318760627	0.1589147980977771	0.16231395492167	0.15944109169317588	0.16719942064000892	0.16043766209676602	0.1730040951990841	0.15720144841213768	0.15921711689742107	0.16684591947504293	0.16418338217962172	0.16152955667569407	0.1616898866564531	0.16747496145269367	0.15769279374517597	0.16075764163516817	0.1670697147591207	0.155127901096852	0.15703489271883347	0.18345737601492612	0.14933536363647545	0.16479464660426726	0.1740539994127449	0.1584701355097574	0.15416448231463947	0.16006682035723427	0.1663468760038985	0.15713962735370637	0.16039566974105768	0.1913517059814872	0.16522360344341694	0.15397216345426104	0.1735681551760681	0.1518875763978743	0.17848123169000596	0.16820000294935347	0.15704258492052456	0.15672835452248146	0.16457983035558835	0.1591374703036684	0.1750661664352975	0.1556109655370755	0.15798768080747003	0.15858628560386878	0.15126932923956035	0.16307147403522954	0.15583816807733203	0.1819332937496159	0.1662854923652958	0.21522491692831036	0.1717444121523828	0.17679562132059998	0.18976618714502666	0.15613328252770436	0.1516721486458143	0.16988415229566678
CCM1-ALN-IgM	0.07910804920951751	0.08965985580711494	0.0	0.07456095589042977	0.10003001244987379	0.05012403336873407	0.1002251834852289	0.050529724370242377	0.09116594599183474	0.08706903134164774	0.047148095402701026	0.09433502428551131	0.101127799080703	0.054207145395929274	0.08286192441674067	0.07737457904431583	0.09630038535259254	0.09270959365189513	0.1017738110331919	0.05090560285929297	0.07179128013101124	0.08198925344705368	0.050922661415592256	0.07468962717817339	0.09302105198606381	0.022721391872612913	0.09224683894210456	0.07933979188484885	0.07727054927501957	0.10667279133556365	0.06121266554667077	0.0785748876855421	0.10030993241710907	0.07083257340121797	0.03541086877347836	0.07868803845325748	0.08055576017725484	0.04483485024875703	0.10561538573372528	0.09090293346554429	0.07161738057054502	0.07809962235924268	0.08640649716994651	0.06130796822470922	0.08544525348438219	0.08963573974871542	0.03562501277322781	0.17848346925398917	0.18256368630094127	0.17855849472952606	0.11382629859080316	0.17357126183178218	0.11619475663083008	0.10830139780887932	0.07964634058510749	0.08721516191839396	0.08330733617986591	0.06800568530153916	0.16927217966749247	0.14948988139901115	0.1712773797395007	0.18467537024960742	0.16889916932120366	0.1563919644337148	0.15627959524461113	0.16780636383097075	0.16377190246232423	0.17363978146485717	0.1566937331446406	0.1626802993041878	0.17493421659540215	0.1615685251173527	0.17193142126974068	0.1827288148272891	0.17538331055910023	0.16791125805846746	0.16969877589918253	0.17000934823448594	0.1716431349735543	0.17410498122698398	0.16845457345898157	0.17665603296449148	0.17271230982673028	0.1693964934766696	0.17495086009732413	0.17547868248249016	0.1745515676543811	0.15299774180974013	0.1703431997096979	0.1718637795097737	0.17523544137782188	0.18065458143155605	0.1960783260391564	0.18599602203467647	0.16714321827766554	0.14871368209531302	0.18522775756067644	0.17812875907784964	0.2050376978289151	0.1726576484895695	0.19485797908412095	0.16927360218218415	0.1691127320086869	0.14879801216712882	0.16688351653403016	0.18089270920085365	0.15789310878749194	0.16527337073519532	0.17188214050478598	0.16507345051983868	0.1714523169161528	0.1839460409008309	0.1689302745553118	0.15742650742376155	0.14311376261671055	0.17099268276259144	0.1723852112661428	0.17002663551888536	0.17153170749669702	0.17532799347559727	0.17677257577657388	0.1748820704679599	0.1822184640822213	0.1717780063671295	0.14832959422603076	0.1704177860233142	0.1458390065891726	0.17454713417432957	0.17260776408217487	0.15252129388043395	0.18281701251121033	0.1615437923781439	0.17408050453693177	0.17581017467624185	0.15813119255106498	0.1650813359806872	0.17355036738254107	0.1500429757548399	0.17458118327499872	0.17169353246600147	0.16409078236618904	0.16138195111599662	0.1459270396820522	0.18263962342215656	0.1584797953725004	0.1654396637079822	0.17376912781988788	0.14871406290023345	0.16576281589841976	0.17697964118127985	0.15842085375645598	0.1646128193023646	0.17364723993807618	0.16927581657523247	0.15090030061986728	0.1762615238397587	0.1489765551807384	0.16439688697732566	0.16225206746780108	0.15084560402384858	0.17391454879636167	0.1636533934929723	0.15399477647226162	0.1705797882315687	0.16605222622804766	0.15713597988110603	0.15155255601189366	0.15872411271565917	0.1904448601878018	0.15791576517030592	0.16002586131904292	0.16525019368910301	0.15189290538890698	0.16560083619985294	0.1512214386588538	0.16203845421290813	0.1701441368398839	0.15070230956363115	0.16049549136671132	0.18062982211306816	0.14611803585851638	0.19615068600947716	0.18258513478588181	0.19954872216863606	0.18035590944265117	0.18681321613267413	0.17167623642042068	0.15940618351036123	0.16204510697463725	0.15370072475755697
CCM1-Ascending_colon-IgA	0.04441086887493061	0.07283924691333225	0.07456095589042977	0.0	0.07836734603429976	0.08977638613825643	0.07189690438125931	0.09170804183901346	0.033453213563372684	0.05831179912769203	0.060835924093673464	0.03672179881646221	0.07952419412839738	0.08158052084226375	0.05792277025897162	0.08688976626077342	0.08034269024375167	0.057892459106595406	0.07782908668234667	0.08849135984567814	0.057678569420049355	0.0748823013037233	0.0811887061024276	0.04723064122927098	0.07104455073367892	0.07504439285929203	0.085848360267377	0.1172393733897204	0.03399940201272911	0.09985486590837832	0.07340252384603702	0.044051220349100875	0.09227683176273029	0.08094461184226132	0.06186778689845589	0.0474282827581121	0.06071715204799427	0.09360860653288665	0.0651526207884061	0.06230054954779755	0.08775596669524134	0.04125764283883337	0.06902738949566557	0.11079027835298218	0.06003735225184415	0.0645848783176591	0.09402277012172616	0.18509907934129688	0.19156238207022608	0.18770653555673758	0.10022995028989315	0.21857239934929307	0.07862248785821058	0.08431516842574704	0.09585002405359258	0.0700340841650908	0.07870848681856388	0.10333015370076708	0.17266954529502695	0.1652258883691875	0.17310254003122388	0.18727798117386393	0.17507933350354268	0.1700253727758496	0.16993270910243521	0.19873829071016572	0.16705062408588087	0.1776507693317323	0.1674934145537386	0.1658270777603129	0.17821162710450256	0.16880377970697158	0.1768515135172562	0.18640180853976862	0.17805453874567773	0.1746724437768602	0.17404156091215794	0.17914836367670495	0.18325198940645956	0.18466022959238187	0.1750138437993872	0.18207144381494986	0.18765789224429694	0.18214795154564412	0.18586955848546513	0.20133047254905437	0.18144399695081612	0.1626261806917907	0.17753579040218778	0.18262805638292454	0.1856410608791692	0.1830828133260709	0.19895319591461139	0.18880103027529208	0.18133808914727656	0.16244722014776905	0.19781323760147537	0.19033656882191896	0.23638509117936735	0.18165274542980173	0.2009946005862709	0.17882363264774806	0.18675312822997087	0.17150057991686637	0.17166646938064842	0.18648605486764383	0.16865674789795612	0.17477006955186913	0.18262477223144075	0.1938874253619087	0.17479039283998687	0.18987114673097008	0.1812882845209851	0.17429203276418168	0.16167302113081886	0.18376168125500023	0.18496703139214077	0.19786977031103128	0.1768160211969161	0.18082561943614228	0.19265050819704652	0.17613553376666546	0.18537113055183935	0.17589194154368254	0.15397995026369515	0.18128285156390606	0.16502414660292666	0.17972801594346846	0.18030904764454245	0.16350603779097847	0.1922901604693047	0.18755596486027087	0.17967324673061982	0.18405134180935448	0.16683312114563048	0.17425564930900295	0.1872276612698771	0.1611806708028444	0.1826708219583313	0.1788306467039041	0.17185969714755914	0.17282222690129379	0.15412313303999806	0.18882522205100274	0.17069006964103056	0.17526412519122617	0.18316539701866608	0.17398105497269548	0.17069026490801706	0.18378160001612498	0.16842794492434354	0.17019509938588143	0.18191506884293118	0.1954586967391873	0.15891375159591217	0.18859260906764488	0.16951186407902044	0.17506077483345137	0.1732204614966656	0.15996275594515422	0.1834338296914123	0.17305740806495276	0.16203049798042826	0.20409687332753104	0.17766664144114233	0.17503713524830122	0.17915775859700056	0.16621877139718255	0.20511533588419215	0.1862362840788445	0.16878534769837886	0.1796716804526117	0.16122775777993856	0.17618854606830986	0.1723927208754821	0.16940735451411565	0.18216928715979816	0.15753156153176157	0.16771122498822003	0.1904832804392597	0.1664267429795838	0.20511349874038795	0.19193464068471555	0.22845088446563677	0.18714653307757598	0.19780432406890888	0.2020457470381702	0.16675054283705876	0.17341284164665108	0.1664846125213287
CCM1-Ascending_colon-IgG	0.050448768121077264	0.030908241062700067	0.10003001244987379	0.07836734603429976	0.0	0.11934234448166697	0.030600412074491184	0.09615775164394232	0.07480185581634749	0.04721784023959633	0.0977106069899754	0.07853105748665454	0.04604878395471696	0.10374959185308814	0.08127572264274258	0.1336618232608129	0.05536720017262386	0.07644200445534395	0.046110558937321834	0.10776679029630896	0.07074983716517227	0.04797117329891392	0.11718113764261567	0.07029931606213652	0.034057072067662626	0.10556239170074581	0.06945481160435832	0.15607273921112366	0.06931534891604066	0.081944189124296	0.1178548500191489	0.0682420936596913	0.07203997290671638	0.12712839385211588	0.08733686554398105	0.08457166315225584	0.046632066091065946	0.12503210944749732	0.08637911865093871	0.04108490589011312	0.09372338835751348	0.07913270995465037	0.03725630649230151	0.12556129287152265	0.04893104303271973	0.03431921725675017	0.10482577871758239	0.17033971665223907	0.170650734942691	0.1801976247340225	0.04468943459028119	0.20803662230882003	0.05371096433115915	0.018139041626934034	0.07118389015389077	0.09268175211468624	0.08849388136174915	0.12447880488291577	0.1476281263289624	0.14860815699406152	0.1514255057322754	0.16013973552230165	0.15900474942122003	0.15021615016822962	0.14356640251321334	0.18992423997709323	0.14638240962547405	0.1511833245258117	0.14935901326923068	0.14428395239534691	0.1541366322934757	0.15413564028427235	0.1572426225640083	0.16413377160532092	0.163893694887069	0.16319155271215594	0.15803939149899932	0.16816164211587198	0.15895368319108938	0.16667823311604857	0.15320486532226188	0.15471635941591655	0.1605499265197868	0.16000884176877173	0.15413039486124855	0.17503832574971434	0.1536095051636206	0.1507264880804338	0.15604810885622103	0.1553584671557405	0.16771745978440203	0.1587579977798865	0.17239435749233367	0.16952550543088604	0.1507129183313116	0.14392066221489708	0.17283927983477476	0.15912276402278125	0.2112570542515673	0.1561679782579281	0.1742846897439003	0.15961497449148618	0.15597022029760313	0.15464939550575943	0.14972854666345548	0.15963719554378025	0.15099059131258533	0.1514731485253698	0.15176448642128193	0.16637214755217603	0.1517072988956391	0.16227154094760068	0.1595104185873715	0.1471723024705693	0.15300015333840314	0.15748999230734528	0.1547406863189033	0.17488573497057558	0.15258146745324025	0.15430758193925714	0.16473203679888418	0.15863081179290528	0.1615946195184671	0.16319785599718714	0.15360124002723818	0.1710016265730349	0.17695460826740086	0.17402228972783784	0.16837337831694169	0.16915317346915623	0.17889556388392533	0.2003023815434424	0.175661485170621	0.17119688320395615	0.17195233399738735	0.16969615730400803	0.1726311420662577	0.17052454441355874	0.17704697437967049	0.16980407883534449	0.18456594466336454	0.16878524162468853	0.1706900011748796	0.17744647747251546	0.1746332153842188	0.17223946555862416	0.17160268461961675	0.17760227024808967	0.16890556072492816	0.17125541466836414	0.17784289860496058	0.16513196121283502	0.1678060368464144	0.19107069193336285	0.1616177063747458	0.17658149704723938	0.18571386723556896	0.1701842562570534	0.1646261098887329	0.17203281150826302	0.17661980032445387	0.16573165837801088	0.1707487796091983	0.1986928024832072	0.17735337031281495	0.16699301333550448	0.18561931742393312	0.16316933050190835	0.18989393798143153	0.179552189470968	0.16818788349774988	0.16732540590950437	0.1750033140460808	0.16990392374033553	0.18550686533828523	0.16600702118365618	0.1673911798231582	0.16887764046876777	0.1624829932950092	0.17471941849849545	0.16723457966577004	0.19139457446843894	0.17547949093254975	0.22181353849894947	0.18232519965973693	0.18762678806378036	0.199045909854469	0.16813585109302906	0.1634036940720189	0.18163047092188428
CCM1-Ascending_colon-IgM	0.10242027644939428	0.10769304835027428	0.05012403336873407	0.08977638613825643	0.11934234448166697	0.0	0.1163658759495841	0.06853153813084367	0.11173674153523834	0.10397218710020428	0.0554343805108076	0.11713538693239449	0.12126738654609118	0.07084602128598427	0.10068606278867924	0.07171434897651476	0.11532100599424469	0.11852844043524217	0.12351653425723914	0.08701057981871956	0.09283320376620548	0.0995160176649402	0.05440575252112982	0.10500362788223096	0.11244739453713308	0.06217753377303879	0.10347760092776716	0.06771882953742467	0.09584140688786238	0.11316406687464443	0.05939333075312988	0.09598464168843358	0.10914517496768197	0.0644339226539974	0.056402636088254535	0.09988101848840011	0.10016621684794155	0.03873343105119281	0.1302775660785343	0.1121511703881805	0.10436715893155417	0.10611168503125758	0.10794992270242552	0.08620217656875664	0.10777216836823214	0.10780944311946697	0.06454507366637005	0.1823057884149697	0.18714871842218334	0.17808090107818741	0.13441703273168037	0.19750646118765114	0.14131761944367396	0.1309154927230801	0.11215579003272678	0.10565249997335595	0.09323322208388664	0.0707027510061358	0.1806778815216146	0.16003691090301125	0.1809761850485417	0.19481946614831036	0.1761779153308077	0.16323190589937508	0.16346794692883415	0.1705743279266554	0.17146114503181845	0.18223280005131337	0.1636027567166593	0.16987879284034546	0.18242012770835458	0.16523201571258989	0.17830175150263924	0.1898310919338949	0.17812644380670734	0.17442788754909896	0.1761380261170914	0.17292912519028095	0.18205268123971305	0.18230038956715017	0.17853065130194054	0.18508651674899593	0.18264075122292564	0.1826307885754398	0.18624183961740864	0.1908337627748672	0.18651321699173087	0.16443418112253283	0.17746365329095753	0.18041245702313471	0.18087573914362193	0.18787865079711896	0.20428107273522358	0.19105181396914664	0.17903233766733068	0.16036919002351022	0.19687592555377117	0.19036501932987404	0.22082645147292174	0.18349773257030003	0.20547388740939493	0.1781057296063054	0.17907957735074512	0.15893480990848552	0.17468609309934438	0.18939222692985824	0.1645247354000414	0.1752472476341347	0.1832710300027639	0.17799478114043898	0.18041266128845296	0.1936968894829267	0.17843913290620253	0.16547451414709308	0.14904378285953623	0.18149430541164308	0.18108529876639945	0.18303578022453293	0.18173973478318148	0.18348196183272208	0.18786133794853202	0.18326335004057306	0.19187885188637932	0.17686878110613866	0.15587106545997095	0.17758533133403517	0.14802780789848372	0.18460181902834547	0.1849628527878967	0.16224545413709962	0.18795936722490916	0.1574858190562787	0.18226824660079435	0.18705837213510884	0.16713053617129986	0.17265375278025322	0.18356996317393387	0.15464091409596836	0.1846400380635777	0.18516640932071396	0.164200755153552	0.16701070485125744	0.1440205516862844	0.19115009985712308	0.1659354443224241	0.174340671229494	0.18473422813744336	0.15797230533961137	0.17314842907387543	0.18624365038431973	0.1623801906905314	0.17422439404353937	0.18417121772606368	0.18479649357048145	0.15464082260395223	0.18221002000291103	0.14684383821432642	0.17052428882344223	0.17307054335635208	0.15006012484223735	0.18269696598638163	0.17725583383571059	0.1603410418002532	0.18694481688315565	0.17123724609669827	0.16434045759095597	0.1494778780085529	0.16476765352082873	0.1957906300849107	0.1628667264913504	0.16623693970309153	0.17360330432993049	0.1526108355679483	0.17625005289760132	0.15666521718809284	0.16958730908381742	0.18048775411366588	0.15394093335702944	0.16871653086338786	0.1872850925123957	0.15248057254425226	0.2072336741725435	0.19352990585300797	0.2168555084541989	0.18798728912055	0.19539989257559773	0.18287158666287295	0.1618779233775657	0.16740648541221603	0.1478302426320239
