Gene	Usage	Isotype	Sample	Time	Min_num
IGHV4-NL_3	0.11	IgM	data-IgM	0	100
IGHV4-149	0.1	IgM	data-IgM	0	100
IGHV4-NL_10	0.08	IgM	data-IgM	0	100
IGHV4-NL_13	0.06	IgM	data-IgM	0	100
IGHV4-NL_16	0.05	IgM	data-IgM	0	100
IGHV4-144	0.05	IgM	data-IgM	0	100
IGHV4-NL_29	0.04	IgM	data-IgM	0	100
IGHV3-88	0.04	IgM	data-IgM	0	100
IGHV2-69	0.03	IgM	data-IgM	0	100
IGHV4-NL_4	0.03	IgM	data-IgM	0	100
IGHV4-93	0.03	IgM	data-IgM	0	100
IGHV3-177	0.02	IgM	data-IgM	0	100
IGHV3-9	0.02	IgM	data-IgM	0	100
IGHV4-NL_1	0.02	IgM	data-IgM	0	100
IGHV4-NL_25	0.02	IgM	data-IgM	0	100
IGHV3-NL_19	0.02	IgM	data-IgM	0	100
IGHV4-NL_36	0.02	IgM	data-IgM	0	100
IGHV3-NL_11	0.02	IgM	data-IgM	0	100
IGHV3-NL_10	0.02	IgM	data-IgM	0	100
IGHV4-NL_9	0.02	IgM	data-IgM	0	100
IGHV1-138	0.02	IgM	data-IgM	0	100
IGHV4-NL_12	0.02	IgM	data-IgM	0	100
IGHV4-NL_21	0.02	IgM	data-IgM	0	100
IGHV3-NL_17	0.01	IgM	data-IgM	0	100
IGHV3-52	0.01	IgM	data-IgM	0	100
IGHV4-NL_22	0.01	IgM	data-IgM	0	100
IGHV3-NL_9	0.01	IgM	data-IgM	0	100
IGHV4-NL_27	0.01	IgM	data-IgM	0	100
IGHV3-50	0.01	IgM	data-IgM	0	100
IGHV5-15	0.01	IgM	data-IgM	0	100
IGHV4-67	0.01	IgM	data-IgM	0	100
IGHV4-117	0.01	IgM	data-IgM	0	100
IGHV3-152	0.01	IgM	data-IgM	0	100
IGHV1-105	0.01	IgM	data-IgM	0	100
IGHV3-5	0.01	IgM	data-IgM	0	100
IGHV4-NL_28	0.01	IgM	data-IgM	0	100
IGHV4-NL_33	0.01	IgM	data-IgM	0	100
IGHV4-NL_3	0.1	IgM	data-IgM	1	100
IGHV4-144	0.09	IgM	data-IgM	1	100
IGHV4-149	0.09	IgM	data-IgM	1	100
IGHV4-NL_10	0.08	IgM	data-IgM	1	100
IGHV4-93	0.06	IgM	data-IgM	1	100
IGHV4-NL_29	0.05	IgM	data-IgM	1	100
IGHV4-NL_28	0.04	IgM	data-IgM	1	100
IGHV4-NL_12	0.04	IgM	data-IgM	1	100
IGHV2-69	0.03	IgM	data-IgM	1	100
IGHV4-NL_1	0.03	IgM	data-IgM	1	100
IGHV3-177	0.03	IgM	data-IgM	1	100
IGHV3-NL_19	0.03	IgM	data-IgM	1	100
IGHV3-88	0.03	IgM	data-IgM	1	100
IGHV6-1	0.02	IgM	data-IgM	1	100
IGHV4-NL_4	0.02	IgM	data-IgM	1	100
IGHV4-NL_22	0.02	IgM	data-IgM	1	100
IGHV3-NL_17	0.02	IgM	data-IgM	1	100
IGHV4-NL_21	0.02	IgM	data-IgM	1	100
IGHV1-138	0.01	IgM	data-IgM	1	100
IGHV4-NL_33	0.01	IgM	data-IgM	1	100
IGHV3-36	0.01	IgM	data-IgM	1	100
IGHV3-NL_11	0.01	IgM	data-IgM	1	100
IGHV3-NL_10	0.01	IgM	data-IgM	1	100
IGHV4-150	0.01	IgM	data-IgM	1	100
IGHV3-103	0.01	IgM	data-IgM	1	100
IGHV4-NL_25	0.01	IgM	data-IgM	1	100
IGHV3-50	0.01	IgM	data-IgM	1	100
IGHV4-NL_5	0.01	IgM	data-IgM	1	100
IGHV4-NL_16	0.01	IgM	data-IgM	1	100
IGHV4-NL_6	0.01	IgM	data-IgM	1	100
IGHV3-187	0.01	IgM	data-IgM	1	100
IGHV4-NL_13	0.01	IgM	data-IgM	1	100
IGHV4-NL_36	0.01	IgM	data-IgM	1	100
IGHV4-117	0.01	IgM	data-IgM	1	100
IGHV1-124	0.01	IgM	data-IgM	1	100
IGHV3-52	0.01	IgM	data-IgM	1	100
IGHV3-94	0.01	IgM	data-IgM	1	100
IGHV4-67	0.01	IgM	data-IgM	1	100
IGHV4-NL_3	0.14	IgM	data-IgM	2	100
IGHV4-149	0.1	IgM	data-IgM	2	100
IGHV4-NL_4	0.07	IgM	data-IgM	2	100
IGHV4-NL_10	0.07	IgM	data-IgM	2	100
IGHV4-NL_1	0.05	IgM	data-IgM	2	100
IGHV4-NL_22	0.05	IgM	data-IgM	2	100
IGHV3-88	0.05	IgM	data-IgM	2	100
IGHV4-144	0.04	IgM	data-IgM	2	100
IGHV4-NL_21	0.03	IgM	data-IgM	2	100
IGHV4-NL_36	0.03	IgM	data-IgM	2	100
IGHV4-NL_13	0.03	IgM	data-IgM	2	100
IGHV6-1	0.03	IgM	data-IgM	2	100
IGHV4-NL_27	0.03	IgM	data-IgM	2	100
IGHV4-NL_33	0.03	IgM	data-IgM	2	100
IGHV3-152	0.02	IgM	data-IgM	2	100
IGHV1-138	0.02	IgM	data-IgM	2	100
IGHV2-69	0.02	IgM	data-IgM	2	100
IGHV4-NL_28	0.02	IgM	data-IgM	2	100
IGHV3-100	0.01	IgM	data-IgM	2	100
IGHV3-53	0.01	IgM	data-IgM	2	100
IGHV3-NL_10	0.01	IgM	data-IgM	2	100
IGHV3-NL_17	0.01	IgM	data-IgM	2	100
IGHV3-52	0.01	IgM	data-IgM	2	100
IGHV3-177	0.01	IgM	data-IgM	2	100
IGHV4-NL_16	0.01	IgM	data-IgM	2	100
IGHV3-9	0.01	IgM	data-IgM	2	100
IGHV4-117	0.01	IgM	data-IgM	2	100
IGHV4-NL_9	0.01	IgM	data-IgM	2	100
IGHV3-NL_9	0.01	IgM	data-IgM	2	100
IGHV4-NL_29	0.01	IgM	data-IgM	2	100
IGHV3-NL_11	0.01	IgM	data-IgM	2	100
IGHV3-73	0.01	IgM	data-IgM	2	100
IGHV4-NL_25	0.01	IgM	data-IgM	2	100
IGHV4-NL_12	0.01	IgM	data-IgM	2	100
IGHV3-NL_19	0.01	IgM	data-IgM	2	100
IGHV4-NL_3	0.14	IgM	data-IgM	3	100
IGHV4-149	0.11	IgM	data-IgM	3	100
IGHV4-NL_29	0.06	IgM	data-IgM	3	100
IGHV4-NL_10	0.05	IgM	data-IgM	3	100
IGHV4-NL_4	0.05	IgM	data-IgM	3	100
IGHV1-138	0.04	IgM	data-IgM	3	100
IGHV4-93	0.04	IgM	data-IgM	3	100
IGHV4-117	0.04	IgM	data-IgM	3	100
IGHV2-69	0.04	IgM	data-IgM	3	100
IGHV4-NL_28	0.03	IgM	data-IgM	3	100
IGHV3-NL_17	0.03	IgM	data-IgM	3	100
IGHV4-144	0.03	IgM	data-IgM	3	100
IGHV3-52	0.02	IgM	data-IgM	3	100
IGHV4-NL_21	0.02	IgM	data-IgM	3	100
IGHV3-88	0.02	IgM	data-IgM	3	100
IGHV4-NL_27	0.02	IgM	data-IgM	3	100
IGHV4-NL_13	0.02	IgM	data-IgM	3	100
IGHV4-NL_33	0.02	IgM	data-IgM	3	100
IGHV3-50	0.02	IgM	data-IgM	3	100
IGHV4-NL_16	0.02	IgM	data-IgM	3	100
IGHV3-NL_19	0.02	IgM	data-IgM	3	100
IGHV5-15	0.01	IgM	data-IgM	3	100
IGHV4-NL_36	0.01	IgM	data-IgM	3	100
IGHV3-NL_9	0.01	IgM	data-IgM	3	100
IGHV4-NL_5	0.01	IgM	data-IgM	3	100
IGHV4-NL_9	0.01	IgM	data-IgM	3	100
IGHV3-100	0.01	IgM	data-IgM	3	100
IGHV4-NL_22	0.01	IgM	data-IgM	3	100
IGHV4-NL_25	0.01	IgM	data-IgM	3	100
IGHV4-NL_12	0.01	IgM	data-IgM	3	100
IGHV3-53	0.01	IgM	data-IgM	3	100
IGHV4-NL_1	0.01	IgM	data-IgM	3	100
IGHV3-122	0.01	IgM	data-IgM	3	100
IGHV3-128	0.01	IgM	data-IgM	3	100
IGHV6-1	0.01	IgM	data-IgM	3	100
IGHV3-NL_10	0.01	IgM	data-IgM	3	100
IGHV3-NL_11	0.01	IgM	data-IgM	3	100
IGHV4-NL_3	0.11	IgM	data-IgM	4	100
IGHV4-149	0.08	IgM	data-IgM	4	100
IGHV4-NL_16	0.06	IgM	data-IgM	4	100
IGHV4-NL_29	0.06	IgM	data-IgM	4	100
IGHV4-NL_21	0.06	IgM	data-IgM	4	100
IGHV4-144	0.06	IgM	data-IgM	4	100
IGHV4-NL_10	0.05	IgM	data-IgM	4	100
IGHV1-138	0.04	IgM	data-IgM	4	100
IGHV4-93	0.03	IgM	data-IgM	4	100
IGHV4-NL_4	0.03	IgM	data-IgM	4	100
IGHV4-NL_13	0.03	IgM	data-IgM	4	100
IGHV4-NL_22	0.03	IgM	data-IgM	4	100
IGHV4-NL_28	0.03	IgM	data-IgM	4	100
IGHV4-NL_36	0.03	IgM	data-IgM	4	100
IGHV4-NL_5	0.02	IgM	data-IgM	4	100
IGHV4-NL_12	0.02	IgM	data-IgM	4	100
IGHV4-117	0.02	IgM	data-IgM	4	100
IGHV4-NL_25	0.02	IgM	data-IgM	4	100
IGHV4-NL_27	0.02	IgM	data-IgM	4	100
IGHV4-NL_1	0.02	IgM	data-IgM	4	100
IGHV3-52	0.02	IgM	data-IgM	4	100
IGHV3-NL_17	0.02	IgM	data-IgM	4	100
IGHV3-152	0.02	IgM	data-IgM	4	100
IGHV2-69	0.02	IgM	data-IgM	4	100
IGHV3-187	0.01	IgM	data-IgM	4	100
IGHV6-1	0.01	IgM	data-IgM	4	100
IGHV5-157	0.01	IgM	data-IgM	4	100
IGHV4-NL_33	0.01	IgM	data-IgM	4	100
IGHV3-9	0.01	IgM	data-IgM	4	100
IGHV3-NL_11	0.01	IgM	data-IgM	4	100
IGHV3-177	0.01	IgM	data-IgM	4	100
IGHV4-NL_6	0.01	IgM	data-IgM	4	100
IGHV4-150	0.01	IgM	data-IgM	4	100
IGHV3-NL_19	0.01	IgM	data-IgM	4	100
IGHV4-NL_3	0.12	IgM	data-IgM	5	100
IGHV4-NL_10	0.08	IgM	data-IgM	5	100
IGHV4-144	0.06	IgM	data-IgM	5	100
IGHV3-88	0.05	IgM	data-IgM	5	100
IGHV4-NL_36	0.05	IgM	data-IgM	5	100
IGHV4-149	0.05	IgM	data-IgM	5	100
IGHV4-NL_33	0.04	IgM	data-IgM	5	100
IGHV4-NL_4	0.04	IgM	data-IgM	5	100
IGHV4-NL_1	0.04	IgM	data-IgM	5	100
IGHV4-NL_29	0.04	IgM	data-IgM	5	100
IGHV4-NL_16	0.03	IgM	data-IgM	5	100
IGHV4-NL_12	0.03	IgM	data-IgM	5	100
IGHV4-NL_13	0.03	IgM	data-IgM	5	100
IGHV4-NL_25	0.03	IgM	data-IgM	5	100
IGHV1-138	0.03	IgM	data-IgM	5	100
IGHV3-NL_11	0.02	IgM	data-IgM	5	100
IGHV4-117	0.02	IgM	data-IgM	5	100
IGHV3-36	0.02	IgM	data-IgM	5	100
IGHV3-NL_19	0.02	IgM	data-IgM	5	100
IGHV4-93	0.02	IgM	data-IgM	5	100
IGHV3-177	0.02	IgM	data-IgM	5	100
IGHV4-NL_21	0.02	IgM	data-IgM	5	100
IGHV3-NL_17	0.02	IgM	data-IgM	5	100
IGHV3-NL_1	0.01	IgM	data-IgM	5	100
IGHV2-69	0.01	IgM	data-IgM	5	100
IGHV3-NL_10	0.01	IgM	data-IgM	5	100
IGHV4-NL_28	0.01	IgM	data-IgM	5	100
IGHV4-67	0.01	IgM	data-IgM	5	100
IGHV3-50	0.01	IgM	data-IgM	5	100
IGHV6-1	0.01	IgM	data-IgM	5	100
IGHV2-118	0.01	IgM	data-IgM	5	100
IGHV4-NL_5	0.01	IgM	data-IgM	5	100
IGHV4-NL_22	0.01	IgM	data-IgM	5	100
IGHV3-9	0.01	IgM	data-IgM	5	100
IGHV3-52	0.01	IgM	data-IgM	5	100
IGHV4-NL_3	0.11	IgM	data-IgM	6	100
IGHV4-NL_10	0.08	IgM	data-IgM	6	100
IGHV4-144	0.07	IgM	data-IgM	6	100
IGHV4-NL_4	0.06	IgM	data-IgM	6	100
IGHV4-117	0.06	IgM	data-IgM	6	100
IGHV4-NL_16	0.06	IgM	data-IgM	6	100
IGHV3-88	0.06	IgM	data-IgM	6	100
IGHV3-NL_17	0.05	IgM	data-IgM	6	100
IGHV4-149	0.04	IgM	data-IgM	6	100
IGHV3-NL_10	0.04	IgM	data-IgM	6	100
IGHV4-NL_21	0.03	IgM	data-IgM	6	100
IGHV4-NL_1	0.03	IgM	data-IgM	6	100
IGHV4-NL_25	0.02	IgM	data-IgM	6	100
IGHV4-NL_27	0.02	IgM	data-IgM	6	100
IGHV3-9	0.02	IgM	data-IgM	6	100
IGHV4-NL_33	0.02	IgM	data-IgM	6	100
IGHV4-NL_29	0.02	IgM	data-IgM	6	100
IGHV4-NL_12	0.02	IgM	data-IgM	6	100
IGHV5-15	0.02	IgM	data-IgM	6	100
IGHV3-177	0.02	IgM	data-IgM	6	100
IGHV4-150	0.02	IgM	data-IgM	6	100
IGHV3-187	0.01	IgM	data-IgM	6	100
IGHV3-152	0.01	IgM	data-IgM	6	100
IGHV4-NL_28	0.01	IgM	data-IgM	6	100
IGHV3-NL_19	0.01	IgM	data-IgM	6	100
IGHV4-NL_13	0.01	IgM	data-IgM	6	100
IGHV1-138	0.01	IgM	data-IgM	6	100
IGHV4-NL_36	0.01	IgM	data-IgM	6	100
IGHV3-52	0.01	IgM	data-IgM	6	100
IGHV4-93	0.01	IgM	data-IgM	6	100
IGHV2-69	0.01	IgM	data-IgM	6	100
IGHV3-NL_11	0.01	IgM	data-IgM	6	100
IGHV3-50	0.01	IgM	data-IgM	6	100
IGHV4-NL_22	0.01	IgM	data-IgM	6	100
IGHV4-NL_3	0.12	IgM	data-IgM	7	100
IGHV4-149	0.06	IgM	data-IgM	7	100
IGHV4-NL_29	0.05	IgM	data-IgM	7	100
IGHV4-NL_10	0.05	IgM	data-IgM	7	100
IGHV4-NL_4	0.05	IgM	data-IgM	7	100
IGHV3-177	0.04	IgM	data-IgM	7	100
IGHV4-144	0.04	IgM	data-IgM	7	100
IGHV3-NL_19	0.04	IgM	data-IgM	7	100
IGHV4-NL_22	0.04	IgM	data-IgM	7	100
IGHV4-NL_21	0.04	IgM	data-IgM	7	100
IGHV4-117	0.04	IgM	data-IgM	7	100
IGHV4-NL_25	0.04	IgM	data-IgM	7	100
IGHV4-NL_28	0.04	IgM	data-IgM	7	100
IGHV4-NL_1	0.03	IgM	data-IgM	7	100
IGHV3-88	0.03	IgM	data-IgM	7	100
IGHV6-1	0.03	IgM	data-IgM	7	100
IGHV4-NL_12	0.03	IgM	data-IgM	7	100
IGHV1-138	0.02	IgM	data-IgM	7	100
IGHV4-93	0.02	IgM	data-IgM	7	100
IGHV4-NL_36	0.02	IgM	data-IgM	7	100
IGHV3-187	0.02	IgM	data-IgM	7	100
IGHV4-150	0.01	IgM	data-IgM	7	100
IGHV4-NL_16	0.01	IgM	data-IgM	7	100
IGHV3-128	0.01	IgM	data-IgM	7	100
IGHV2-69	0.01	IgM	data-IgM	7	100
IGHV4-NL_9	0.01	IgM	data-IgM	7	100
IGHV3-122	0.01	IgM	data-IgM	7	100
IGHV3-52	0.01	IgM	data-IgM	7	100
IGHV4-NL_6	0.01	IgM	data-IgM	7	100
IGHV3-NL_11	0.01	IgM	data-IgM	7	100
IGHV3-NL_17	0.01	IgM	data-IgM	7	100
IGHV3-73	0.01	IgM	data-IgM	7	100
IGHV3-152	0.01	IgM	data-IgM	7	100
IGHV4-NL_33	0.01	IgM	data-IgM	7	100
IGHV4-NL_27	0.01	IgM	data-IgM	7	100
IGHV3-NL_10	0.01	IgM	data-IgM	7	100
IGHV4-NL_3	0.13	IgM	data-IgM	8	100
IGHV4-NL_10	0.07	IgM	data-IgM	8	100
IGHV4-NL_4	0.06	IgM	data-IgM	8	100
IGHV4-NL_28	0.05	IgM	data-IgM	8	100
IGHV4-144	0.04	IgM	data-IgM	8	100
IGHV4-149	0.04	IgM	data-IgM	8	100
IGHV4-NL_12	0.04	IgM	data-IgM	8	100
IGHV3-NL_17	0.03	IgM	data-IgM	8	100
IGHV4-NL_21	0.03	IgM	data-IgM	8	100
IGHV3-52	0.03	IgM	data-IgM	8	100
IGHV4-NL_16	0.03	IgM	data-IgM	8	100
IGHV4-93	0.03	IgM	data-IgM	8	100
IGHV2-69	0.03	IgM	data-IgM	8	100
IGHV4-NL_1	0.02	IgM	data-IgM	8	100
IGHV3-36	0.02	IgM	data-IgM	8	100
IGHV4-NL_29	0.02	IgM	data-IgM	8	100
IGHV3-152	0.02	IgM	data-IgM	8	100
IGHV3-NL_10	0.02	IgM	data-IgM	8	100
IGHV4-NL_33	0.02	IgM	data-IgM	8	100
IGHV4-NL_25	0.02	IgM	data-IgM	8	100
IGHV3-177	0.02	IgM	data-IgM	8	100
IGHV4-NL_22	0.02	IgM	data-IgM	8	100
IGHV4-NL_13	0.02	IgM	data-IgM	8	100
IGHV4-67	0.02	IgM	data-IgM	8	100
IGHV3-88	0.02	IgM	data-IgM	8	100
IGHV4-NL_27	0.01	IgM	data-IgM	8	100
IGHV3-NL_9	0.01	IgM	data-IgM	8	100
IGHV4-150	0.01	IgM	data-IgM	8	100
IGHV3-103	0.01	IgM	data-IgM	8	100
IGHV4-NL_9	0.01	IgM	data-IgM	8	100
IGHV3-NL_19	0.01	IgM	data-IgM	8	100
IGHV3-187	0.01	IgM	data-IgM	8	100
IGHV3-NL_11	0.01	IgM	data-IgM	8	100
IGHV1-138	0.01	IgM	data-IgM	8	100
IGHV6-1	0.01	IgM	data-IgM	8	100
IGHV3-122	0.01	IgM	data-IgM	8	100
IGHV4-NL_36	0.01	IgM	data-IgM	8	100
IGHV4-117	0.01	IgM	data-IgM	8	100
IGHV4-NL_6	0.01	IgM	data-IgM	8	100
IGHV5-15	0.01	IgM	data-IgM	8	100
IGHV4-NL_3	0.12	IgM	data-IgM	9	100
IGHV4-NL_4	0.06	IgM	data-IgM	9	100
IGHV4-149	0.06	IgM	data-IgM	9	100
IGHV4-NL_21	0.06	IgM	data-IgM	9	100
IGHV4-93	0.06	IgM	data-IgM	9	100
IGHV4-NL_10	0.05	IgM	data-IgM	9	100
IGHV4-NL_1	0.05	IgM	data-IgM	9	100
IGHV4-NL_22	0.04	IgM	data-IgM	9	100
IGHV4-144	0.04	IgM	data-IgM	9	100
IGHV4-NL_12	0.03	IgM	data-IgM	9	100
IGHV3-177	0.03	IgM	data-IgM	9	100
IGHV4-NL_33	0.03	IgM	data-IgM	9	100
IGHV2-69	0.02	IgM	data-IgM	9	100
IGHV3-36	0.02	IgM	data-IgM	9	100
IGHV3-9	0.02	IgM	data-IgM	9	100
IGHV6-1	0.02	IgM	data-IgM	9	100
IGHV3-187	0.02	IgM	data-IgM	9	100
IGHV3-88	0.02	IgM	data-IgM	9	100
IGHV1-138	0.02	IgM	data-IgM	9	100
IGHV4-NL_16	0.02	IgM	data-IgM	9	100
IGHV4-NL_29	0.02	IgM	data-IgM	9	100
IGHV3-52	0.02	IgM	data-IgM	9	100
IGHV3-NL_11	0.01	IgM	data-IgM	9	100
IGHV4-NL_5	0.01	IgM	data-IgM	9	100
IGHV4-NL_13	0.01	IgM	data-IgM	9	100
IGHV3-50	0.01	IgM	data-IgM	9	100
IGHV3-53	0.01	IgM	data-IgM	9	100
IGHV4-NL_6	0.01	IgM	data-IgM	9	100
IGHV3-73	0.01	IgM	data-IgM	9	100
IGHV1-124	0.01	IgM	data-IgM	9	100
IGHV4-NL_28	0.01	IgM	data-IgM	9	100
IGHV4-NL_9	0.01	IgM	data-IgM	9	100
IGHV4-NL_37	0.01	IgM	data-IgM	9	100
IGHV4-NL_27	0.01	IgM	data-IgM	9	100
IGHV4-NL_36	0.01	IgM	data-IgM	9	100
IGHV3-152	0.01	IgM	data-IgM	9	100
IGHV3-NL_17	0.01	IgM	data-IgM	9	100
IGHV3-NL_19	0.01	IgM	data-IgM	9	100
IGHV3-NL_10	0.01	IgM	data-IgM	9	100
IGHV4-NL_3	0.13	IgM	data-IgM	10	100
IGHV4-NL_10	0.09	IgM	data-IgM	10	100
IGHV4-144	0.07	IgM	data-IgM	10	100
IGHV4-149	0.06	IgM	data-IgM	10	100
IGHV4-NL_4	0.06	IgM	data-IgM	10	100
IGHV4-117	0.06	IgM	data-IgM	10	100
IGHV4-NL_16	0.04	IgM	data-IgM	10	100
IGHV3-88	0.04	IgM	data-IgM	10	100
IGHV4-NL_27	0.03	IgM	data-IgM	10	100
IGHV3-177	0.03	IgM	data-IgM	10	100
IGHV3-52	0.03	IgM	data-IgM	10	100
IGHV4-NL_1	0.02	IgM	data-IgM	10	100
IGHV4-NL_28	0.02	IgM	data-IgM	10	100
IGHV3-187	0.02	IgM	data-IgM	10	100
IGHV2-69	0.02	IgM	data-IgM	10	100
IGHV3-NL_19	0.02	IgM	data-IgM	10	100
IGHV4-NL_22	0.02	IgM	data-IgM	10	100
IGHV3-NL_17	0.02	IgM	data-IgM	10	100
IGHV4-NL_29	0.02	IgM	data-IgM	10	100
IGHV3-NL_10	0.02	IgM	data-IgM	10	100
IGHV4-NL_25	0.02	IgM	data-IgM	10	100
IGHV4-93	0.02	IgM	data-IgM	10	100
IGHV1-138	0.01	IgM	data-IgM	10	100
IGHV3-128	0.01	IgM	data-IgM	10	100
IGHV4-NL_33	0.01	IgM	data-IgM	10	100
IGHV4-NL_12	0.01	IgM	data-IgM	10	100
IGHV4-NL_36	0.01	IgM	data-IgM	10	100
IGHV4-NL_6	0.01	IgM	data-IgM	10	100
IGHV6-1	0.01	IgM	data-IgM	10	100
IGHV3-NL_11	0.01	IgM	data-IgM	10	100
IGHV3-NL_1	0.01	IgM	data-IgM	10	100
IGHV3-152	0.01	IgM	data-IgM	10	100
IGHV3-36	0.01	IgM	data-IgM	10	100
IGHV4-NL_21	0.01	IgM	data-IgM	10	100
IGHV3-34	0.01	IgM	data-IgM	10	100
IGHV4-NL_13	0.01	IgM	data-IgM	10	100
IGHV4-NL_29	0.1	IgM	data-IgM	11	100
IGHV4-NL_10	0.09	IgM	data-IgM	11	100
IGHV4-149	0.07	IgM	data-IgM	11	100
IGHV3-88	0.07	IgM	data-IgM	11	100
IGHV4-NL_16	0.07	IgM	data-IgM	11	100
IGHV4-144	0.06	IgM	data-IgM	11	100
IGHV3-NL_19	0.05	IgM	data-IgM	11	100
IGHV3-NL_9	0.05	IgM	data-IgM	11	100
IGHV4-NL_3	0.05	IgM	data-IgM	11	100
IGHV1-138	0.03	IgM	data-IgM	11	100
IGHV4-NL_25	0.03	IgM	data-IgM	11	100
IGHV4-NL_27	0.03	IgM	data-IgM	11	100
IGHV4-NL_4	0.03	IgM	data-IgM	11	100
IGHV3-NL_17	0.02	IgM	data-IgM	11	100
IGHV3-36	0.02	IgM	data-IgM	11	100
IGHV4-117	0.02	IgM	data-IgM	11	100
IGHV6-1	0.02	IgM	data-IgM	11	100
IGHV2-69	0.02	IgM	data-IgM	11	100
IGHV4-NL_22	0.02	IgM	data-IgM	11	100
IGHV4-NL_6	0.01	IgM	data-IgM	11	100
IGHV4-NL_21	0.01	IgM	data-IgM	11	100
IGHV5-15	0.01	IgM	data-IgM	11	100
IGHV3-37	0.01	IgM	data-IgM	11	100
IGHV3-73	0.01	IgM	data-IgM	11	100
IGHV3-177	0.01	IgM	data-IgM	11	100
IGHV4-NL_12	0.01	IgM	data-IgM	11	100
IGHV4-93	0.01	IgM	data-IgM	11	100
IGHV3-NL_11	0.01	IgM	data-IgM	11	100
IGHV4-NL_13	0.01	IgM	data-IgM	11	100
IGHV4-NL_36	0.01	IgM	data-IgM	11	100
IGHV3-152	0.01	IgM	data-IgM	11	100
IGHV4-NL_28	0.01	IgM	data-IgM	11	100
IGHV3-52	0.01	IgM	data-IgM	11	100
IGHV3-187	0.01	IgM	data-IgM	11	100
IGHV4-NL_3	0.13	IgM	data-IgM	12	100
IGHV4-NL_10	0.1	IgM	data-IgM	12	100
IGHV4-NL_21	0.08	IgM	data-IgM	12	100
IGHV4-149	0.07	IgM	data-IgM	12	100
IGHV4-NL_4	0.05	IgM	data-IgM	12	100
IGHV4-NL_28	0.04	IgM	data-IgM	12	100
IGHV4-NL_22	0.03	IgM	data-IgM	12	100
IGHV4-NL_29	0.03	IgM	data-IgM	12	100
IGHV4-NL_33	0.03	IgM	data-IgM	12	100
IGHV4-144	0.03	IgM	data-IgM	12	100
IGHV3-NL_19	0.03	IgM	data-IgM	12	100
IGHV4-NL_36	0.03	IgM	data-IgM	12	100
IGHV2-69	0.02	IgM	data-IgM	12	100
IGHV3-152	0.02	IgM	data-IgM	12	100
IGHV3-187	0.02	IgM	data-IgM	12	100
IGHV4-NL_16	0.02	IgM	data-IgM	12	100
IGHV4-NL_1	0.02	IgM	data-IgM	12	100
IGHV6-1	0.02	IgM	data-IgM	12	100
IGHV3-177	0.02	IgM	data-IgM	12	100
IGHV4-NL_13	0.02	IgM	data-IgM	12	100
IGHV3-NL_10	0.02	IgM	data-IgM	12	100
IGHV4-93	0.02	IgM	data-IgM	12	100
IGHV3-36	0.02	IgM	data-IgM	12	100
IGHV3-9	0.01	IgM	data-IgM	12	100
IGHV3-100	0.01	IgM	data-IgM	12	100
IGHV2-118	0.01	IgM	data-IgM	12	100
IGHV4-NL_27	0.01	IgM	data-IgM	12	100
IGHV5-15	0.01	IgM	data-IgM	12	100
IGHV4-NL_9	0.01	IgM	data-IgM	12	100
IGHV4-NL_25	0.01	IgM	data-IgM	12	100
IGHV4-NL_12	0.01	IgM	data-IgM	12	100
IGHV3-NL_17	0.01	IgM	data-IgM	12	100
IGHV3-73	0.01	IgM	data-IgM	12	100
IGHV3-NL_1	0.01	IgM	data-IgM	12	100
IGHV1-138	0.01	IgM	data-IgM	12	100
IGHV3-88	0.01	IgM	data-IgM	12	100
IGHV4-149	0.12	IgM	data-IgM	13	100
IGHV4-NL_3	0.11	IgM	data-IgM	13	100
IGHV4-144	0.09	IgM	data-IgM	13	100
IGHV4-NL_10	0.06	IgM	data-IgM	13	100
IGHV4-NL_13	0.06	IgM	data-IgM	13	100
IGHV4-NL_22	0.05	IgM	data-IgM	13	100
IGHV4-NL_28	0.04	IgM	data-IgM	13	100
IGHV4-NL_16	0.04	IgM	data-IgM	13	100
IGHV3-NL_17	0.04	IgM	data-IgM	13	100
IGHV4-117	0.04	IgM	data-IgM	13	100
IGHV4-NL_33	0.04	IgM	data-IgM	13	100
IGHV3-177	0.04	IgM	data-IgM	13	100
IGHV4-NL_36	0.02	IgM	data-IgM	13	100
IGHV4-NL_27	0.02	IgM	data-IgM	13	100
IGHV3-NL_19	0.02	IgM	data-IgM	13	100
IGHV4-NL_4	0.02	IgM	data-IgM	13	100
IGHV3-36	0.02	IgM	data-IgM	13	100
IGHV3-9	0.02	IgM	data-IgM	13	100
IGHV4-NL_1	0.02	IgM	data-IgM	13	100
IGHV4-NL_12	0.01	IgM	data-IgM	13	100
IGHV2-69	0.01	IgM	data-IgM	13	100
IGHV5-157	0.01	IgM	data-IgM	13	100
IGHV4-67	0.01	IgM	data-IgM	13	100
IGHV3-128	0.01	IgM	data-IgM	13	100
IGHV3-NL_10	0.01	IgM	data-IgM	13	100
IGHV4-NL_9	0.01	IgM	data-IgM	13	100
IGHV4-NL_21	0.01	IgM	data-IgM	13	100
IGHV3-NL_9	0.01	IgM	data-IgM	13	100
IGHV4-NL_29	0.01	IgM	data-IgM	13	100
IGHV4-93	0.01	IgM	data-IgM	13	100
IGHV3-103	0.01	IgM	data-IgM	13	100
IGHV3-52	0.01	IgM	data-IgM	13	100
IGHV4-NL_3	0.12	IgM	data-IgM	14	100
