Tissue_1,Tissue_1_nCDR3aaVJ,Tissue_2,Tissue_2_nCDR3aaVJ,Similarity score
Spleen,1769,Duodenum,2405,0.011978917105893628
Spleen,1769,Jejunum,1568,0.00958945160323644
Spleen,1769,Ileum,3327,0.020800627943485087
Spleen,1769,Cecum,2615,0.021897810218978103
Spleen,1769,Ascending_colon,974,0.013124316441851986
Spleen,1769,Transverse_colon,1380,0.020323912353127978
Spleen,1769,Descending_colon,2205,0.019124308002013084
Spleen,1769,Sigmoid_colon,4395,0.023685918234912395
Spleen,1769,Rectum,1867,0.019801980198019802
Spleen,1769,Liver,740,0.12913511359107213
Spleen,1769,Gallbladder,162,0.012428793371310202
Spleen,1769,Parotid_gland,983,0.19549418604651161
Thymus,2865,Tonsils,5670,0.05975395430579965
Thymus,2865,SLN,3362,0.0899309458808415
Thymus,2865,ALN,972,0.054730258014073496
Thymus,2865,HLN,13666,0.059887484120742844
Thymus,2865,MLN,21645,0.030518155854753162
Thymus,2865,ILN,1281,0.06608779546550893
Thymus,2865,Gastric_cardia,537,0.03409758965314521
Thymus,2865,Gastric_body,872,0.04067433770404067
Thymus,2865,Gastric_pylorus,4190,0.0810772501771793
Thymus,2865,Duodenum,2405,0.06261859582542695
Thymus,2865,Jejunum,1568,0.06045567335889917
Thymus,2865,Ileum,3327,0.06912144702842377
Thymus,2865,Cecum,2615,0.033576642335766425
Thymus,2865,Ascending_colon,974,0.02031779109143006
Thymus,2865,Transverse_colon,1380,0.024970553592461718
Thymus,2865,Descending_colon,2205,0.030374753451676527
Thymus,2865,Sigmoid_colon,4395,0.03333333333333333
Thymus,2865,Rectum,1867,0.02324598478444632
Thymus,2865,Liver,740,0.0377253814147018
Thymus,2865,Gallbladder,162,0.01453584407003634
Thymus,2865,Parotid_gland,983,0.06340956340956341
Tonsils,5670,SLN,3362,0.07617360496014172
Tonsils,5670,ALN,972,0.03342366757000903
Tonsils,5670,HLN,13666,0.045614398014067026
Tonsils,5670,MLN,21645,0.021673073402892182
Tonsils,5670,ILN,1281,0.03941878866350165
Tonsils,5670,Gastric_cardia,537,0.016433059449009184
Tonsils,5670,Gastric_body,872,0.021094466523998778
Tonsils,5670,Gastric_pylorus,4190,0.20344827586206896
Tonsils,5670,Duodenum,2405,0.016346749226006194
Tonsils,5670,Jejunum,1568,0.007736943907156673
Tonsils,5670,Ileum,3327,0.0213404468156052
Tonsils,5670,Cecum,2615,0.02872661436330718
Tonsils,5670,Ascending_colon,974,0.018061408789885613
Tonsils,5670,Transverse_colon,1380,0.02297872340425532
Tonsils,5670,Descending_colon,2205,0.02438095238095238
Tonsils,5670,Sigmoid_colon,4395,0.028812717337307503
Tonsils,5670,Rectum,1867,0.021493963115297863
Tonsils,5670,Liver,740,0.02059282371294852
Tonsils,5670,Gallbladder,162,0.006858710562414266
Tonsils,5670,Parotid_gland,983,0.03968134676085976
SLN,3362,ALN,972,0.0793724042455007
SLN,3362,HLN,13666,0.07575757575757576
SLN,3362,MLN,21645,0.02767225176950454
SLN,3362,ILN,1281,0.10079689855696748
SLN,3362,Gastric_cardia,537,0.01744036932546807
SLN,3362,Gastric_body,872,0.02834199338686821
SLN,3362,Gastric_pylorus,4190,0.08951271186440678
SLN,3362,Duodenum,2405,0.017686838911045603
SLN,3362,Jejunum,1568,0.011764705882352941
SLN,3362,Ileum,3327,0.027208850351323068
SLN,3362,Cecum,2615,0.021415425798895767
SLN,3362,Ascending_colon,974,0.015682656826568265
SLN,3362,Transverse_colon,1380,0.021931674398987768
SLN,3362,Descending_colon,2205,0.020837075624214118
SLN,3362,Sigmoid_colon,4395,0.028103648317648576
SLN,3362,Rectum,1867,0.015681774717919296
SLN,3362,Liver,740,0.05411994149195514
SLN,3362,Gallbladder,162,0.009648127128263337
SLN,3362,Parotid_gland,983,0.08469505178365938
ALN,972,HLN,13666,0.03333788768957508
ALN,972,MLN,21645,0.014148649246142283
ALN,972,ILN,1281,0.13226808699511763
ALN,972,Gastric_cardia,537,0.021206096752816435
ALN,972,Gastric_body,872,0.03470715835140998
ALN,972,Gastric_pylorus,4190,0.046106160402944595
ALN,972,Duodenum,2405,0.013029315960912053
ALN,972,Jejunum,1568,0.008661417322834646
ALN,972,Ileum,3327,0.01767852989067225
ALN,972,Cecum,2615,0.015611931976582102
ALN,972,Ascending_colon,974,0.018499486125385406
ALN,972,Transverse_colon,1380,0.015306122448979591
ALN,972,Descending_colon,2205,0.016367642429965377
ALN,972,Sigmoid_colon,4395,0.017887087758524316
ALN,972,Rectum,1867,0.01549841493483621
ALN,972,Liver,740,0.06074766355140187
ALN,972,Gallbladder,162,0.012345679012345678
ALN,972,Parotid_gland,983,0.08797953964194373
HLN,13666,MLN,21645,0.06173713573673926
HLN,13666,ILN,1281,0.05205057871144711
HLN,13666,Gastric_cardia,537,0.013377455467154827
HLN,13666,Gastric_body,872,0.017333883615352867
HLN,13666,Gastric_pylorus,4190,0.05029121863799283
HLN,13666,Duodenum,2405,0.01754713459025574
HLN,13666,Jejunum,1568,0.010765393199422345
HLN,13666,Ileum,3327,0.033190137115282764
HLN,13666,Cecum,2615,0.02211166390270868
HLN,13666,Ascending_colon,974,0.009972677595628416
HLN,13666,Transverse_colon,1380,0.013691346537285657
HLN,13666,Descending_colon,2205,0.018272320584714258
HLN,13666,Sigmoid_colon,4395,0.032113393499806214
HLN,13666,Rectum,1867,0.015837249726388978
HLN,13666,Liver,740,0.027349715396362627
HLN,13666,Gallbladder,162,0.006219265258894996
HLN,13666,Parotid_gland,983,0.0371356406580654
MLN,21645,ILN,1281,0.01805809997382884
MLN,21645,Gastric_cardia,537,0.010098277882968172
MLN,21645,Gastric_body,872,0.01287915796953413
MLN,21645,Gastric_pylorus,4190,0.019276175730598026
MLN,21645,Duodenum,2405,0.030103950103950103
MLN,21645,Jejunum,1568,0.024210571662430534
MLN,21645,Ileum,3327,0.04589139836617011
MLN,21645,Cecum,2615,0.01953833470733718
MLN,21645,Ascending_colon,974,0.008400017684247757
MLN,21645,Transverse_colon,1380,0.011118349619978285
MLN,21645,Descending_colon,2205,0.013836477987421384
MLN,21645,Sigmoid_colon,4395,0.030952380952380953
MLN,21645,Rectum,1867,0.013950323239197007
MLN,21645,Liver,740,0.012776412776412777
MLN,21645,Gallbladder,162,0.003393405787132572
MLN,21645,Parotid_gland,983,0.014672087678981793
ILN,1281,Gastric_cardia,537,0.022002200220022004
ILN,1281,Gastric_body,872,0.03158383650719926
ILN,1281,Gastric_pylorus,4190,0.0537378906963992
ILN,1281,Duodenum,2405,0.018990775908844276
ILN,1281,Jejunum,1568,0.012636012636012635
ILN,1281,Ileum,3327,0.025173611111111112
ILN,1281,Cecum,2615,0.02053388090349076
ILN,1281,Ascending_colon,974,0.01951219512195122
ILN,1281,Transverse_colon,1380,0.014280345734686208
ILN,1281,Descending_colon,2205,0.01663798049340218
ILN,1281,Sigmoid_colon,4395,0.019732205778717406
ILN,1281,Rectum,1867,0.019695044472681066
ILN,1281,Liver,740,0.06333498268184068
ILN,1281,Gallbladder,162,0.012474012474012475
ILN,1281,Parotid_gland,983,0.09098939929328621
Gastric_cardia,537,Gastric_body,872,0.24698367636621718
Gastric_cardia,537,Gastric_pylorus,4190,0.0236936746350751
Gastric_cardia,537,Duodenum,2405,0.06798096532970768
Gastric_cardia,537,Jejunum,1568,0.047505938242280284
Gastric_cardia,537,Ileum,3327,0.053830227743271224
Gastric_cardia,537,Cecum,2615,0.06091370558375635
Gastric_cardia,537,Ascending_colon,974,0.06882859033752482
Gastric_cardia,537,Transverse_colon,1380,0.050078247261345854
Gastric_cardia,537,Descending_colon,2205,0.04814004376367615
Gastric_cardia,537,Sigmoid_colon,4395,0.04460665044606651
Gastric_cardia,537,Rectum,1867,0.0524126455906822
Gastric_cardia,537,Liver,740,0.03445575567736883
Gastric_cardia,537,Gallbladder,162,0.10014306151645208
Gastric_cardia,537,Parotid_gland,983,0.031578947368421054
Gastric_body,872,Gastric_pylorus,4190,0.029237455551165546
Gastric_body,872,Duodenum,2405,0.08300274641440342
Gastric_body,872,Jejunum,1568,0.04016393442622951
Gastric_body,872,Ileum,3327,0.0714455822814956
Gastric_body,872,Cecum,2615,0.06997418984800688
Gastric_body,872,Ascending_colon,974,0.0552546045503792
Gastric_body,872,Transverse_colon,1380,0.05328596802841918
Gastric_body,872,Descending_colon,2205,0.05914852128696783
Gastric_body,872,Sigmoid_colon,4395,0.0489842415037023
Gastric_body,872,Rectum,1867,0.06060606060606061
Gastric_body,872,Liver,740,0.028535980148883373
Gastric_body,872,Gallbladder,162,0.07156673114119923
Gastric_body,872,Parotid_gland,983,0.036657681940700806
Gastric_pylorus,4190,Duodenum,2405,0.02122820318423048
Gastric_pylorus,4190,Jejunum,1568,0.009725599166377214
Gastric_pylorus,4190,Ileum,3327,0.025009977384594918
Gastric_pylorus,4190,Cecum,2615,0.032623071271124175
Gastric_pylorus,4190,Ascending_colon,974,0.030209140201394268
Gastric_pylorus,4190,Transverse_colon,1380,0.03447037701974865
Gastric_pylorus,4190,Descending_colon,2205,0.03502736512900704
Gastric_pylorus,4190,Sigmoid_colon,4395,0.03564356435643564
Gastric_pylorus,4190,Rectum,1867,0.03070827142149579
Gastric_pylorus,4190,Liver,740,0.030425963488843813
Gastric_pylorus,4190,Gallbladder,162,0.009191176470588236
Gastric_pylorus,4190,Parotid_gland,983,0.05180746182099362
Duodenum,2405,Jejunum,1568,0.3755348603070727
Duodenum,2405,Ileum,3327,0.31577110956036286
Duodenum,2405,Cecum,2615,0.05458167330677291
Duodenum,2405,Ascending_colon,974,0.042024267534773604
Duodenum,2405,Transverse_colon,1380,0.04544253632760898
Duodenum,2405,Descending_colon,2205,0.04859002169197397
Duodenum,2405,Sigmoid_colon,4395,0.055
Duodenum,2405,Rectum,1867,0.054307116104868915
Duodenum,2405,Liver,740,0.014626391096979332
Duodenum,2405,Gallbladder,162,0.030385664199454616
Duodenum,2405,Parotid_gland,983,0.012396694214876033
Jejunum,1568,Ileum,3327,0.2876404494382023
Jejunum,1568,Cecum,2615,0.030121922065503227
Jejunum,1568,Ascending_colon,974,0.023603461841070025
Jejunum,1568,Transverse_colon,1380,0.016960651289009497
Jejunum,1568,Descending_colon,2205,0.024913861648555528
Jejunum,1568,Sigmoid_colon,4395,0.03286936105986919
Jejunum,1568,Rectum,1867,0.023289665211062592
Jejunum,1568,Liver,740,0.01733102253032929
Jejunum,1568,Gallbladder,162,0.023121387283236993
Jejunum,1568,Parotid_gland,983,0.00862406899255194
Ileum,3327,Cecum,2615,0.10669808145405588
Ileum,3327,Ascending_colon,974,0.07579632643571263
Ileum,3327,Transverse_colon,1380,0.08200552368812407
Ileum,3327,Descending_colon,2205,0.09002169197396963
Ileum,3327,Sigmoid_colon,4395,0.09997409997409998
Ileum,3327,Rectum,1867,0.09395456295725838
Ileum,3327,Liver,740,0.01868699286943693
Ileum,3327,Gallbladder,162,0.01662367440527372
Ileum,3327,Parotid_gland,983,0.018561484918793503
Cecum,2615,Ascending_colon,974,0.2964614098634717
Cecum,2615,Transverse_colon,1380,0.3414267834793492
Cecum,2615,Descending_colon,2205,0.35892116182572614
Cecum,2615,Sigmoid_colon,4395,0.3164051355206847
Cecum,2615,Rectum,1867,0.34493529674252565
Cecum,2615,Liver,740,0.018479880774962744
Cecum,2615,Gallbladder,162,0.022326251350378107
Cecum,2615,Parotid_gland,983,0.021122846025569762
Ascending_colon,974,Transverse_colon,1380,0.3746813933729822
Ascending_colon,974,Descending_colon,2205,0.3277760301981755
Ascending_colon,974,Sigmoid_colon,4395,0.22723039672192213
Ascending_colon,974,Rectum,1867,0.32312565997888065
Ascending_colon,974,Liver,740,0.014002333722287048
Ascending_colon,974,Gallbladder,162,0.03873239436619718
Ascending_colon,974,Parotid_gland,983,0.020439448134900357
Transverse_colon,1380,Descending_colon,2205,0.36541143654114366
Transverse_colon,1380,Sigmoid_colon,4395,0.2690909090909091
Transverse_colon,1380,Rectum,1867,0.35848475515860795
Transverse_colon,1380,Liver,740,0.012264150943396227
Transverse_colon,1380,Gallbladder,162,0.023346303501945526
Transverse_colon,1380,Parotid_gland,983,0.02031316123571731
Descending_colon,2205,Sigmoid_colon,4395,0.32636363636363636
Descending_colon,2205,Rectum,1867,0.35854616895874264
Descending_colon,2205,Liver,740,0.010865874363327675
Descending_colon,2205,Gallbladder,162,0.018588931136459652
Descending_colon,2205,Parotid_gland,983,0.01756587202007528
Sigmoid_colon,4395,Rectum,1867,0.312360268284893
Sigmoid_colon,4395,Liver,740,0.012852969814995131
Sigmoid_colon,4395,Gallbladder,162,0.017994294491990345
Sigmoid_colon,4395,Parotid_gland,983,0.022685013015991073
Rectum,1867,Liver,740,0.01611047180667434
Rectum,1867,Gallbladder,162,0.02661409561360276
Rectum,1867,Parotid_gland,983,0.017543859649122806
Liver,740,Gallbladder,162,0.015521064301552107
Liver,740,Parotid_gland,983,0.12071967498549042
Gallbladder,162,Parotid_gland,983,0.01222707423580786
