clone_id	SHM	Tissue	Group	TissueList	Tissue Count
353325	1.090909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
353372	3.703703703703704	Gastric_pylorus	Private	Gastric_pylorus	1
353460	5.8181818181818175	Gastric_pylorus	Private	Gastric_pylorus	1
353565	2.5547445255474455	Gastric_pylorus	Private	Gastric_pylorus	1
353611	4.014598540145985	Gastric_pylorus	Private	Gastric_pylorus	1
353632	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
354167	6.262626262626263	Gastric_pylorus	Private	Gastric_pylorus	1
354177	7.664233576642336	Gastric_pylorus	Private	Gastric_pylorus	1
354300	11.721611721611723	Gastric_pylorus	Private	Gastric_pylorus	1
354418	5.090909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
354419	8.455882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
354420	6.569343065693431	Gastric_pylorus	Private	Gastric_pylorus	1
354421	6.204379562043797	Gastric_pylorus	Private	Gastric_pylorus	1
354422	2.5547445255474455	Gastric_pylorus	Private	Gastric_pylorus	1
354423	0.7326007326007327	Gastric_pylorus	Private	Gastric_pylorus	1
354424	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
355924	1.4545454545454544	Gastric_pylorus	Private	Gastric_pylorus	1
356273	11.810661764705884	Gastric_pylorus	Private	Gastric_pylorus	1
356274	8.088235294117647	Gastric_pylorus	Private	Gastric_pylorus	1
356276	4.963235294117647	Gastric_pylorus	Private	Gastric_pylorus	1
356315	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
356319	6.044776119402985	Gastric_pylorus	Private	Gastric_pylorus	1
356322	11.265054020819838	Gastric_pylorus	Private	Gastric_pylorus	1
356352	4.797047970479704	Gastric_pylorus	Private	Gastric_pylorus	1
356357	7.063197026022305	Gastric_pylorus	Private	Gastric_pylorus	1
356371	2.9411764705882355	Gastric_pylorus	Private	Gastric_pylorus	1
356375	5.947955390334572	Gastric_pylorus	Private	Gastric_pylorus	1
356432	4.4444444444444455	Gastric_pylorus	Private	Gastric_pylorus	1
356501	2.6022304832713754	Gastric_pylorus	Private	Gastric_pylorus	1
356506	2.5735294117647056	Gastric_pylorus	Private	Gastric_pylorus	1
357061	4.337050805452291	Gastric_pylorus	Private	Gastric_pylorus	1
357106	4.089219330855018	Gastric_pylorus	Private	Gastric_pylorus	1
357537	6.25	Gastric_pylorus	Private	Gastric_pylorus	1
357909	0.7352941176470589	Gastric_pylorus	Private	Gastric_pylorus	1
357923	2.5925925925925926	Gastric_pylorus	Private	Gastric_pylorus	1
357928	2.2058823529411757	Gastric_pylorus	Private	Gastric_pylorus	1
358000	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
358651	8.930759803921571	Gastric_pylorus	Private	Gastric_pylorus	1
358751	7.063197026022305	Gastric_pylorus	Private	Gastric_pylorus	1
358753	3.3457249070631967	Gastric_pylorus	Private	Gastric_pylorus	1
358754	4.477611940298507	Gastric_pylorus	Private	Gastric_pylorus	1
358755	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
358756	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
358757	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
358758	4.411764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
358759	5.223880597014925	Gastric_pylorus	Private	Gastric_pylorus	1
358760	5.223880597014925	Gastric_pylorus	Private	Gastric_pylorus	1
358761	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
358762	7.08955223880597	Gastric_pylorus	Private	Gastric_pylorus	1
358763	3.717472118959108	Gastric_pylorus	Private	Gastric_pylorus	1
358764	2.973977695167286	Gastric_pylorus	Private	Gastric_pylorus	1
358765	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
358766	5.639097744360902	Gastric_pylorus	Private	Gastric_pylorus	1
358767	4.460966542750929	Gastric_pylorus	Private	Gastric_pylorus	1
358768	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
359912	10.555555555555557	Gastric_pylorus	Private	Gastric_pylorus	1
359913	6.296296296296296	Gastric_pylorus	Private	Gastric_pylorus	1
359919	12.686567164179102	Gastric_pylorus	Private	Gastric_pylorus	1
359920	15.132275132275133	Gastric_pylorus	Private	Gastric_pylorus	1
359923	8.783068783068783	Gastric_pylorus	Private	Gastric_pylorus	1
359924	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
359925	14.869888475836431	Gastric_pylorus	Private	Gastric_pylorus	1
359926	12.306760291890404	Gastric_pylorus	Private	Gastric_pylorus	1
359927	11.138444717780514	Gastric_pylorus	Private	Gastric_pylorus	1
359929	9.78395061728395	Gastric_pylorus	Private	Gastric_pylorus	1
359932	14.5679012345679	Gastric_pylorus	Private	Gastric_pylorus	1
359936	3.7037037037037033	Gastric_pylorus	Private	Gastric_pylorus	1
359939	11.851851851851853	Gastric_pylorus	Private	Gastric_pylorus	1
359961	2.9184837302918485	Gastric_pylorus	Private	Gastric_pylorus	1
359994	11.049382716049385	Gastric_pylorus	Private	Gastric_pylorus	1
360013	11.481481481481481	Gastric_pylorus	Private	Gastric_pylorus	1
360023	11.802973977695165	Gastric_pylorus	Private	Gastric_pylorus	1
360176	9.701492537313433	Gastric_pylorus	Private	Gastric_pylorus	1
360201	9.25925925925926	Gastric_pylorus	Private	Gastric_pylorus	1
360210	10.37037037037037	Gastric_pylorus	Private	Gastric_pylorus	1
360219	9.66542750929368	Gastric_pylorus	Private	Gastric_pylorus	1
360228	12.267657992565056	Gastric_pylorus	Private	Gastric_pylorus	1
360232	11.48148148148148	Gastric_pylorus	Private	Gastric_pylorus	1
360234	12.639405204460965	Gastric_pylorus	Private	Gastric_pylorus	1
360235	7.777777777777778	Gastric_pylorus	Private	Gastric_pylorus	1
360246	8.550185873605948	Gastric_pylorus	Private	Gastric_pylorus	1
360247	11.11111111111111	Gastric_pylorus	Private	Gastric_pylorus	1
360260	11.48148148148148	Gastric_pylorus	Private	Gastric_pylorus	1
360272	5.9259259259259265	Gastric_pylorus	Private	Gastric_pylorus	1
360387	12.592592592592592	Gastric_pylorus	Private	Gastric_pylorus	1
360459	1.4760147601476012	Gastric_pylorus	Private	Gastric_pylorus	1
361049	3.717472118959108	Gastric_pylorus	Private	Gastric_pylorus	1
361063	0.7380073800738006	Gastric_pylorus	Private	Gastric_pylorus	1
361209	6.61764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
361231	7.352941176470587	Gastric_pylorus	Private	Gastric_pylorus	1
361302	3.3210332103321036	Gastric_pylorus	Private	Gastric_pylorus	1
361380	12.222222222222221	Gastric_pylorus	Private	Gastric_pylorus	1
361381	10.408921933085502	Gastric_pylorus	Private	Gastric_pylorus	1
361382	1.3059701492537312	Gastric_pylorus	Private	Gastric_pylorus	1
361383	13.703703703703704	Gastric_pylorus	Private	Gastric_pylorus	1
361384	3.7313432835820883	Gastric_pylorus	Private	Gastric_pylorus	1
361385	1.486988847583643	Gastric_pylorus	Private	Gastric_pylorus	1
361386	6.319702602230483	Gastric_pylorus	Private	Gastric_pylorus	1
361387	4.059040590405904	Gastric_pylorus	Private	Gastric_pylorus	1
361388	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
361515	3.7720588235294112	Gastric_pylorus	Private	Gastric_pylorus	1
361525	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
361632	8.707129805327147	Gastric_pylorus	Private	Gastric_pylorus	1
361670	0.7352941176470588	Gastric_pylorus	Private	Gastric_pylorus	1
361674	5.443218954248367	Gastric_pylorus	Private	Gastric_pylorus	1
361678	4.411764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
361929	8.455882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
361930	10.416666666666668	Gastric_pylorus	Private	Gastric_pylorus	1
361931	11.948529411764707	Gastric_pylorus	Private	Gastric_pylorus	1
361932	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
362103	2.8985507246376807	Gastric_pylorus	Private	Gastric_pylorus	1
362744	2.5179856115107917	Gastric_pylorus	Private	Gastric_pylorus	1
363053	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
363134	2.9520295202952025	Gastric_pylorus	Private	Gastric_pylorus	1
363154	4.83271375464684	Gastric_pylorus	Private	Gastric_pylorus	1
363171	4.059040590405904	Gastric_pylorus	Private	Gastric_pylorus	1
363174	1.3059701492537314	Gastric_pylorus	Private	Gastric_pylorus	1
363207	4.5368123734820065	Gastric_pylorus	Private	Gastric_pylorus	1
363368	7.720588235294118	Gastric_pylorus	Private	Gastric_pylorus	1
363454	3.3333333333333335	Gastric_pylorus	Private	Gastric_pylorus	1
363463	3.9309764309764317	Gastric_pylorus	Private	Gastric_pylorus	1
363468	5.97014925373134	Gastric_pylorus	Private	Gastric_pylorus	1
363472	4.090782511835143	Gastric_pylorus	Private	Gastric_pylorus	1
363484	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
363755	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
364132	4.477611940298507	Gastric_pylorus	Private	Gastric_pylorus	1
364133	7.011070110701106	Gastric_pylorus	Private	Gastric_pylorus	1
364134	5.147058823529412	Gastric_pylorus	Private	Gastric_pylorus	1
364135	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
364136	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
364615	1.8115942028985508	Gastric_pylorus	Private	Gastric_pylorus	1
364616	2.536231884057971	Gastric_pylorus	Private	Gastric_pylorus	1
364637	11.070411070411073	Gastric_pylorus	Private	Gastric_pylorus	1
364643	0.9157509157509158	Gastric_pylorus	Private	Gastric_pylorus	1
364645	6.95970695970696	Gastric_pylorus	Private	Gastric_pylorus	1
364687	8.02459445316588	Gastric_pylorus	Private	Gastric_pylorus	1
364688	4.059040590405904	Gastric_pylorus	Private	Gastric_pylorus	1
364766	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
364779	1.5873015873015872	Gastric_pylorus	Private	Gastric_pylorus	1
364908	2.197802197802198	Gastric_pylorus	Private	Gastric_pylorus	1
364935	6.95970695970696	Gastric_pylorus	Private	Gastric_pylorus	1
364938	4.761904761904762	Gastric_pylorus	Private	Gastric_pylorus	1
364943	4.761904761904762	Gastric_pylorus	Private	Gastric_pylorus	1
364966	9.523809523809522	Gastric_pylorus	Private	Gastric_pylorus	1
364967	4.814814814814817	Gastric_pylorus	Private	Gastric_pylorus	1
364968	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
364970	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
364984	0.7326007326007326	Gastric_pylorus	Private	Gastric_pylorus	1
365658	12.515262515262515	Gastric_pylorus	Private	Gastric_pylorus	1
365660	7.13235294117647	Gastric_pylorus	Private	Gastric_pylorus	1
365662	9.523809523809524	Gastric_pylorus	Private	Gastric_pylorus	1
365663	9.54045954045954	Gastric_pylorus	Private	Gastric_pylorus	1
365748	12.82051282051282	Gastric_pylorus	Private	Gastric_pylorus	1
365749	11.610486891385767	Gastric_pylorus	Private	Gastric_pylorus	1
365750	4.029304029304029	Gastric_pylorus	Private	Gastric_pylorus	1
365751	2.197802197802198	Gastric_pylorus	Private	Gastric_pylorus	1
365752	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
365753	14.468864468864467	Gastric_pylorus	Private	Gastric_pylorus	1
365754	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
365755	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
365756	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
365757	4.029304029304029	Gastric_pylorus	Private	Gastric_pylorus	1
366256	2.9629629629629632	Gastric_pylorus	Private	Gastric_pylorus	1
367508	2.181818181818182	Gastric_pylorus	Private	Gastric_pylorus	1
367509	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
367510	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
367511	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
368500	8.921933085501857	Gastric_pylorus	Private	Gastric_pylorus	1
368510	10.74074074074074	Gastric_pylorus	Private	Gastric_pylorus	1
368517	7.063197026022305	Gastric_pylorus	Private	Gastric_pylorus	1
368518	3.044280442804428	Gastric_pylorus	Private	Gastric_pylorus	1
368521	3.860294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
368525	7.749077490774907	Gastric_pylorus	Private	Gastric_pylorus	1
368527	10.408921933085503	Gastric_pylorus	Private	Gastric_pylorus	1
368574	8.088235294117647	Gastric_pylorus	Private	Gastric_pylorus	1
368640	4.779411764705882	Gastric_pylorus	Private	Gastric_pylorus	1
368652	2.9520295202952034	Gastric_pylorus	Private	Gastric_pylorus	1
368742	3.6900369003690034	Gastric_pylorus	Private	Gastric_pylorus	1
369013	0.7352941176470588	Gastric_pylorus	Private	Gastric_pylorus	1
369507	6.7924528301886795	Gastric_pylorus	Private	Gastric_pylorus	1
369809	2.716049382716049	Gastric_pylorus	Private	Gastric_pylorus	1
369813	1.1029411764705885	Gastric_pylorus	Private	Gastric_pylorus	1
369833	4.814814814814815	Gastric_pylorus	Private	Gastric_pylorus	1
369915	5.535055350553508	Gastric_pylorus	Private	Gastric_pylorus	1
369923	1.1111111111111114	Gastric_pylorus	Private	Gastric_pylorus	1
369924	2.6119402985074625	Gastric_pylorus	Private	Gastric_pylorus	1
369925	2.9629629629629632	Gastric_pylorus	Private	Gastric_pylorus	1
369926	4.0740740740740735	Gastric_pylorus	Private	Gastric_pylorus	1
369927	2.9739776951672856	Gastric_pylorus	Private	Gastric_pylorus	1
369928	1.1070110701107008	Gastric_pylorus	Private	Gastric_pylorus	1
369929	0.7434944237918215	Gastric_pylorus	Private	Gastric_pylorus	1
369930	6.985294117647059	Gastric_pylorus	Private	Gastric_pylorus	1
369931	1.492537313432836	Gastric_pylorus	Private	Gastric_pylorus	1
370496	10.70110701107011	Gastric_pylorus	Private	Gastric_pylorus	1
370497	8.979089790897909	Gastric_pylorus	Private	Gastric_pylorus	1
370506	4.044117647058823	Gastric_pylorus	Private	Gastric_pylorus	1
370542	3.3333333333333335	Gastric_pylorus	Private	Gastric_pylorus	1
370661	7.3320720214439685	Gastric_pylorus	Private	Gastric_pylorus	1
370838	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
370841	2.973977695167285	Gastric_pylorus	Private	Gastric_pylorus	1
370848	6.691449814126392	Gastric_pylorus	Private	Gastric_pylorus	1
370862	5.957317305131781	Gastric_pylorus	Private	Gastric_pylorus	1
370871	6.096654275092937	Gastric_pylorus	Private	Gastric_pylorus	1
370872	4.411764705882354	Gastric_pylorus	Private	Gastric_pylorus	1
370873	4.514073287307487	Gastric_pylorus	Private	Gastric_pylorus	1
370874	3.6764705882352935	Gastric_pylorus	Private	Gastric_pylorus	1
370879	7.063197026022305	Gastric_pylorus	Private	Gastric_pylorus	1
371583	7.352941176470587	Gastric_pylorus	Private	Gastric_pylorus	1
371699	8.088235294117647	Gastric_pylorus	Private	Gastric_pylorus	1
371700	1.1111111111111114	Gastric_pylorus	Private	Gastric_pylorus	1
371701	5.5762081784386615	Gastric_pylorus	Private	Gastric_pylorus	1
371702	7.037037037037037	Gastric_pylorus	Private	Gastric_pylorus	1
371703	7.806691449814128	Gastric_pylorus	Private	Gastric_pylorus	1
371704	1.1152416356877324	Gastric_pylorus	Private	Gastric_pylorus	1
371705	2.205882352941177	Gastric_pylorus	Private	Gastric_pylorus	1
371706	0.3703703703703704	Gastric_pylorus	Private	Gastric_pylorus	1
371707	3.7037037037037033	Gastric_pylorus	Private	Gastric_pylorus	1
371708	2.5925925925925926	Gastric_pylorus	Private	Gastric_pylorus	1
371709	0.7380073800738006	Gastric_pylorus	Private	Gastric_pylorus	1
371710	2.5735294117647056	Gastric_pylorus	Private	Gastric_pylorus	1
374206	4.428044280442803	Gastric_pylorus	Private	Gastric_pylorus	1
374207	3.6900369003690034	Gastric_pylorus	Private	Gastric_pylorus	1
374241	1.8450184501845017	Gastric_pylorus	Private	Gastric_pylorus	1
374245	2.9520295202952025	Gastric_pylorus	Private	Gastric_pylorus	1
374246	1.858736059479554	Gastric_pylorus	Private	Gastric_pylorus	1
374251	5.535055350553505	Gastric_pylorus	Private	Gastric_pylorus	1
374325	3.4440344403444034	Gastric_pylorus	Private	Gastric_pylorus	1
374450	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
374451	6.695823310736933	Gastric_pylorus	Private	Gastric_pylorus	1
374463	2.973977695167286	Gastric_pylorus	Private	Gastric_pylorus	1
374464	1.8382352941176467	Gastric_pylorus	Private	Gastric_pylorus	1
374472	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
374920	0.7490636704119851	Gastric_pylorus	Private	Gastric_pylorus	1
374921	4.83271375464684	Gastric_pylorus	Private	Gastric_pylorus	1
374922	6.296296296296296	Gastric_pylorus	Private	Gastric_pylorus	1
375103	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
375104	8.394160583941606	Gastric_pylorus	Private	Gastric_pylorus	1
375124	4.072727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
375152	4.242424242424243	Gastric_pylorus	Private	Gastric_pylorus	1
375237	2.545454545454545	Gastric_pylorus	Private	Gastric_pylorus	1
375401	0.3649635036496351	Gastric_pylorus	Private	Gastric_pylorus	1
375498	9.818181818181818	Gastric_pylorus	Private	Gastric_pylorus	1
375499	3.6363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
375547	4.282828282828283	Gastric_pylorus	Private	Gastric_pylorus	1
375665	10.0	Gastric_pylorus	Private	Gastric_pylorus	1
376724	1.8181818181818181	Gastric_pylorus	Private	Gastric_pylorus	1
376846	3.490909090909091	Gastric_pylorus	Private	Gastric_pylorus	1
376847	1.094890510948905	Gastric_pylorus	Private	Gastric_pylorus	1
376848	2.9090909090909096	Gastric_pylorus	Private	Gastric_pylorus	1
376849	1.4652014652014653	Gastric_pylorus	Private	Gastric_pylorus	1
376850	3.6363636363636362	Gastric_pylorus	Private	Gastric_pylorus	1
376851	1.8181818181818181	Gastric_pylorus	Private	Gastric_pylorus	1
376852	0.36630036630036633	Gastric_pylorus	Private	Gastric_pylorus	1
376853	1.4545454545454548	Gastric_pylorus	Private	Gastric_pylorus	1
376854	3.272727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
376855	4.0	Gastric_pylorus	Private	Gastric_pylorus	1
376856	0.36630036630036633	Gastric_pylorus	Private	Gastric_pylorus	1
378263	4.303030303030303	Gastric_pylorus	Private	Gastric_pylorus	1
378283	7.636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
378286	6.1818181818181825	Gastric_pylorus	Private	Gastric_pylorus	1
378290	4.363636363636364	Gastric_pylorus	Private	Gastric_pylorus	1
378298	3.3333333333333335	Gastric_pylorus	Private	Gastric_pylorus	1
378303	6.424242424242424	Gastric_pylorus	Private	Gastric_pylorus	1
378323	1.3636363636363633	Gastric_pylorus	Private	Gastric_pylorus	1
378587	8.75912408759124	Gastric_pylorus	Private	Gastric_pylorus	1
378601	2.189781021897809	Gastric_pylorus	Private	Gastric_pylorus	1
378609	5.454545454545453	Gastric_pylorus	Private	Gastric_pylorus	1
378626	5.272727272727274	Gastric_pylorus	Private	Gastric_pylorus	1
379094	4.0	Gastric_pylorus	Private	Gastric_pylorus	1
379707	5.454545454545453	Gastric_pylorus	Private	Gastric_pylorus	1
379708	6.204379562043797	Gastric_pylorus	Private	Gastric_pylorus	1
379709	2.197802197802198	Gastric_pylorus	Private	Gastric_pylorus	1
379710	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
381001	4.814814814814815	Gastric_pylorus	Private	Gastric_pylorus	1
382302	12.222222222222221	Gastric_pylorus	Private	Gastric_pylorus	1
382303	2.5925925925925926	Gastric_pylorus	Private	Gastric_pylorus	1
382304	1.8518518518518516	Gastric_pylorus	Private	Gastric_pylorus	1
382305	2.2222222222222228	Gastric_pylorus	Private	Gastric_pylorus	1
383357	9.642857142857144	Gastric_pylorus	Private	Gastric_pylorus	1
383365	2.8469750889679717	Gastric_pylorus	Private	Gastric_pylorus	1
383387	9.642857142857144	Gastric_pylorus	Private	Gastric_pylorus	1
383399	1.0676156583629894	Gastric_pylorus	Private	Gastric_pylorus	1
383419	2.8673835125448033	Gastric_pylorus	Private	Gastric_pylorus	1
383532	2.5	Gastric_pylorus	Private	Gastric_pylorus	1
383534	3.214285714285714	Gastric_pylorus	Private	Gastric_pylorus	1
383936	5.017921146953405	Gastric_pylorus	Private	Gastric_pylorus	1
385115	2.5	Gastric_pylorus	Private	Gastric_pylorus	1
385116	5.357142857142857	Gastric_pylorus	Private	Gastric_pylorus	1
385117	0.35714285714285715	Gastric_pylorus	Private	Gastric_pylorus	1
387053	6.564273694418302	Gastric_pylorus	Private	Gastric_pylorus	1
387991	5.454545454545453	Gastric_pylorus	Private	Gastric_pylorus	1
388530	1.45985401459854	Gastric_pylorus	Private	Gastric_pylorus	1
388531	0.3636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
388532	0.3636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
393850	10.260340632603407	Gastric_pylorus	Private	Gastric_pylorus	1
393851	11.636363636363635	Gastric_pylorus	Private	Gastric_pylorus	1
394074	0.7380073800738006	Gastric_pylorus	Private	Gastric_pylorus	1
394080	1.4814814814814816	Gastric_pylorus	Private	Gastric_pylorus	1
394094	4.395604395604396	Gastric_pylorus	Private	Gastric_pylorus	1
394560	3.8185493871232117	Gastric_pylorus	Private	Gastric_pylorus	1
394561	4.675937238749584	Gastric_pylorus	Private	Gastric_pylorus	1
394562	1.4705882352941175	Gastric_pylorus	Private	Gastric_pylorus	1
394564	2.5428921568627456	Gastric_pylorus	Private	Gastric_pylorus	1
394565	5.147058823529412	Gastric_pylorus	Private	Gastric_pylorus	1
394569	3.8058524915146066	Gastric_pylorus	Private	Gastric_pylorus	1
394585	2.583025830258303	Gastric_pylorus	Private	Gastric_pylorus	1
394797	1.8450184501845017	Gastric_pylorus	Private	Gastric_pylorus	1
395345	2.9520295202952034	Gastric_pylorus	Private	Gastric_pylorus	1
395477	5.658056580565806	Gastric_pylorus	Private	Gastric_pylorus	1
395478	1.4814814814814816	Gastric_pylorus	Private	Gastric_pylorus	1
395479	2.8536285362853633	Gastric_pylorus	Private	Gastric_pylorus	1
395480	2.5830258302583027	Gastric_pylorus	Private	Gastric_pylorus	1
395481	2.121771217712177	Gastric_pylorus	Private	Gastric_pylorus	1
395482	5.904059040590407	Gastric_pylorus	Private	Gastric_pylorus	1
395483	2.9520295202952034	Gastric_pylorus	Private	Gastric_pylorus	1
395484	5.882352941176471	Gastric_pylorus	Private	Gastric_pylorus	1
395485	2.9629629629629632	Gastric_pylorus	Private	Gastric_pylorus	1
395486	6.642066420664207	Gastric_pylorus	Private	Gastric_pylorus	1
395487	2.2140221402214015	Gastric_pylorus	Private	Gastric_pylorus	1
395488	3.6900369003690034	Gastric_pylorus	Private	Gastric_pylorus	1
395489	1.8450184501845017	Gastric_pylorus	Private	Gastric_pylorus	1
395490	5.147058823529412	Gastric_pylorus	Private	Gastric_pylorus	1
395491	4.779411764705882	Gastric_pylorus	Private	Gastric_pylorus	1
397521	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
397599	6.909090909090909	Gastric_pylorus	Private	Gastric_pylorus	1
397607	7.835820895522387	Gastric_pylorus	Private	Gastric_pylorus	1
397616	2.573529411764706	Gastric_pylorus	Private	Gastric_pylorus	1
397620	2.181818181818182	Gastric_pylorus	Private	Gastric_pylorus	1
397629	4.121212121212122	Gastric_pylorus	Private	Gastric_pylorus	1
397648	1.8181818181818181	Gastric_pylorus	Private	Gastric_pylorus	1
397723	4.02930402930403	Gastric_pylorus	Private	Gastric_pylorus	1
397724	7.636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
397727	3.7362637362637368	Gastric_pylorus	Private	Gastric_pylorus	1
397736	5.231143552311435	Gastric_pylorus	Private	Gastric_pylorus	1
397789	0.3636363636363637	Gastric_pylorus	Private	Gastric_pylorus	1
397818	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
397846	8.727272727272728	Gastric_pylorus	Private	Gastric_pylorus	1
397853	3.272727272727273	Gastric_pylorus	Private	Gastric_pylorus	1
397854	5.7272727272727275	Gastric_pylorus	Private	Gastric_pylorus	1
397958	5.818181818181819	Gastric_pylorus	Private	Gastric_pylorus	1
397987	5.8181818181818175	Gastric_pylorus	Private	Gastric_pylorus	1
398032	4.029304029304029	Gastric_pylorus	Private	Gastric_pylorus	1
398605	7.372565705899035	Gastric_pylorus	Private	Gastric_pylorus	1
398625	8.02919708029197	Gastric_pylorus	Private	Gastric_pylorus	1
398680	5.474452554744525	Gastric_pylorus	Private	Gastric_pylorus	1
398686	10.207792207792208	Gastric_pylorus	Private	Gastric_pylorus	1
398756	3.6764705882352935	Gastric_pylorus	Private	Gastric_pylorus	1
398757	2.0404040404040407	Gastric_pylorus	Private	Gastric_pylorus	1
398764	2.9411764705882355	Gastric_pylorus	Private	Gastric_pylorus	1
398767	10.909090909090907	Gastric_pylorus	Private	Gastric_pylorus	1
398768	9.454545454545455	Gastric_pylorus	Private	Gastric_pylorus	1
398784	6.593406593406594	Gastric_pylorus	Private	Gastric_pylorus	1
398815	5.109489051094891	Gastric_pylorus	Private	Gastric_pylorus	1
398839	5.4945054945054945	Gastric_pylorus	Private	Gastric_pylorus	1
398857	3.6900369003690034	Gastric_pylorus	Private	Gastric_pylorus	1
398859	4.761904761904765	Gastric_pylorus	Private	Gastric_pylorus	1
398860	3.296703296703297	Gastric_pylorus	Private	Gastric_pylorus	1
398862	8.089133089133089	Gastric_pylorus	Private	Gastric_pylorus	1
398864	8.455882352941178	Gastric_pylorus	Private	Gastric_pylorus	1
398868	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
398875	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
398877	0.3676470588235294	Gastric_pylorus	Private	Gastric_pylorus	1
398886	12.0	Gastric_pylorus	Private	Gastric_pylorus	1
398934	3.6764705882352935	Gastric_pylorus	Private	Gastric_pylorus	1
398950	3.308823529411765	Gastric_pylorus	Private	Gastric_pylorus	1
398969	5.128205128205128	Gastric_pylorus	Private	Gastric_pylorus	1
399875	1.4545454545454544	Gastric_pylorus	Private	Gastric_pylorus	1
399921	2.9090909090909087	Gastric_pylorus	Private	Gastric_pylorus	1
400049	4.411764705882353	Gastric_pylorus	Private	Gastric_pylorus	1
400230	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
400416	4.044117647058823	Gastric_pylorus	Private	Gastric_pylorus	1
400716	6.227106227106227	Gastric_pylorus	Private	Gastric_pylorus	1
401111	6.569343065693431	Gastric_pylorus	Private	Gastric_pylorus	1
401115	8.892988929889299	Gastric_pylorus	Private	Gastric_pylorus	1
401123	3.6630036630036633	Gastric_pylorus	Private	Gastric_pylorus	1
401372	3.296703296703297	Gastric_pylorus	Private	Gastric_pylorus	1
401479	4.744525547445255	Gastric_pylorus	Private	Gastric_pylorus	1
401480	0.0	Gastric_pylorus	Private	Gastric_pylorus	1
401481	11.63003663003663	Gastric_pylorus	Private	Gastric_pylorus	1
401482	2.9090909090909087	Gastric_pylorus	Private	Gastric_pylorus	1
401483	7.326007326007327	Gastric_pylorus	Private	Gastric_pylorus	1
401484	6.296296296296296	Gastric_pylorus	Private	Gastric_pylorus	1
401485	0.7272727272727274	Gastric_pylorus	Private	Gastric_pylorus	1
401486	5.970149253731343	Gastric_pylorus	Private	Gastric_pylorus	1
401487	4.395604395604396	Gastric_pylorus	Private	Gastric_pylorus	1
401488	4.0	Gastric_pylorus	Private	Gastric_pylorus	1
401489	8.424908424908427	Gastric_pylorus	Private	Gastric_pylorus	1
