Tissue_1,Tissue_1_nCDR3aaVJ,Tissue_2,Tissue_2_nCDR3aaVJ,Similarity score
ALN,7308,Ascending_colon,2029,0.014565706329656206
ALN,7308,Transverse_colon,1245,0.0116918040453642
ALN,7308,Descending_colon,563,0.006860627620378605
ALN,7308,Sigmoid_colon,2082,0.016400425985090523
ALN,7308,Rectum,470,0.008485471843661609
HLN,12719,MLN,4385,0.03671655753040225
HLN,12719,ILN,6684,0.048136886048549196
HLN,12719,Gastric_cardia,847,0.015627303553000148
HLN,12719,Gastric_body,1427,0.01823837127103068
HLN,12719,Gastric_pylorus,3190,0.025268715821233263
HLN,12719,Duodenum,956,0.01170018281535649
HLN,12719,Jejunum,473,0.0066707095209217705
HLN,12719,Ileum,1858,0.018522329697468615
HLN,12719,Cecum,1963,0.018662307587522135
HLN,12719,Ascending_colon,2029,0.015324111743965283
HLN,12719,Transverse_colon,1245,0.015468347178458894
HLN,12719,Descending_colon,563,0.00828188525824424
HLN,12719,Sigmoid_colon,2082,0.01864738868995338
HLN,12719,Rectum,470,0.007278792933505193
MLN,4385,ILN,6684,0.03649832866564279
MLN,4385,Gastric_cardia,847,0.02102446483180428
MLN,4385,Gastric_body,1427,0.035788024776324846
MLN,4385,Gastric_pylorus,3190,0.022178217821782177
MLN,4385,Duodenum,956,0.05242463958060288
MLN,4385,Jejunum,473,0.04693289419514203
MLN,4385,Ileum,1858,0.07208073041806824
MLN,4385,Cecum,1963,0.04001260239445495
MLN,4385,Ascending_colon,2029,0.031805425631431246
MLN,4385,Transverse_colon,1245,0.03410301953818828
MLN,4385,Descending_colon,563,0.021018593371059015
MLN,4385,Sigmoid_colon,2082,0.03958558837173341
MLN,4385,Rectum,470,0.018949536560247168
ILN,6684,Gastric_cardia,847,0.022838932412694198
ILN,6684,Gastric_body,1427,0.020959191221797558
ILN,6684,Gastric_pylorus,3190,0.029775167105529673
ILN,6684,Duodenum,956,0.014659685863874346
ILN,6684,Jejunum,473,0.008103954170741931
ILN,6684,Ileum,1858,0.02060407398735659
ILN,6684,Cecum,1963,0.019428703596623107
ILN,6684,Ascending_colon,2029,0.016986112705153218
ILN,6684,Transverse_colon,1245,0.016143271534871988
ILN,6684,Descending_colon,563,0.008831240513315854
ILN,6684,Sigmoid_colon,2082,0.022815423226100844
ILN,6684,Rectum,470,0.008386916410399776
Gastric_cardia,847,Gastric_body,1427,0.04661389621811785
Gastric_cardia,847,Gastric_pylorus,3190,0.019321278176864007
Gastric_cardia,847,Duodenum,956,0.04326123128119801
Gastric_cardia,847,Jejunum,473,0.025757575757575757
Gastric_cardia,847,Ileum,1858,0.03179297597042514
Gastric_cardia,847,Cecum,1963,0.024199288256227757
Gastric_cardia,847,Ascending_colon,2029,0.02086230876216968
Gastric_cardia,847,Transverse_colon,1245,0.03441682600382409
Gastric_cardia,847,Descending_colon,563,0.028368794326241134
Gastric_cardia,847,Sigmoid_colon,2082,0.03414134516899966
Gastric_cardia,847,Rectum,470,0.02885345482156416
Gastric_body,1427,Gastric_pylorus,3190,0.03205544726012562
Gastric_body,1427,Duodenum,956,0.06042803189257239
Gastric_body,1427,Jejunum,473,0.037894736842105266
Gastric_body,1427,Ileum,1858,0.06514459665144597
Gastric_body,1427,Cecum,1963,0.07669616519174041
Gastric_body,1427,Ascending_colon,2029,0.0630787037037037
Gastric_body,1427,Transverse_colon,1245,0.07410179640718563
Gastric_body,1427,Descending_colon,563,0.06030150753768844
Gastric_body,1427,Sigmoid_colon,2082,0.07352522086064406
Gastric_body,1427,Rectum,470,0.05904059040590406
Gastric_pylorus,3190,Duodenum,956,0.015918958031837915
Gastric_pylorus,3190,Jejunum,473,0.009828009828009828
Gastric_pylorus,3190,Ileum,1858,0.022979397781299524
Gastric_pylorus,3190,Cecum,1963,0.024839899087909956
Gastric_pylorus,3190,Ascending_colon,2029,0.024908986395861275
Gastric_pylorus,3190,Transverse_colon,1245,0.021195039458850057
Gastric_pylorus,3190,Descending_colon,563,0.019717559285904608
Gastric_pylorus,3190,Sigmoid_colon,2082,0.02921092564491654
Gastric_pylorus,3190,Rectum,470,0.01639344262295082
Duodenum,956,Jejunum,473,0.18894331700489853
Duodenum,956,Ileum,1858,0.14712153518123666
Duodenum,956,Cecum,1963,0.047276464542651594
Duodenum,956,Ascending_colon,2029,0.04020100502512563
Duodenum,956,Transverse_colon,1245,0.051794638800545204
Duodenum,956,Descending_colon,563,0.05793285055957867
Duodenum,956,Sigmoid_colon,2082,0.05069124423963134
Duodenum,956,Rectum,470,0.04908835904628331
Jejunum,473,Ileum,1858,0.14757614757614756
Jejunum,473,Cecum,1963,0.03776683087027915
Jejunum,473,Ascending_colon,2029,0.03437250199840128
Jejunum,473,Transverse_colon,1245,0.03841676367869616
Jejunum,473,Descending_colon,563,0.06177606177606178
Jejunum,473,Sigmoid_colon,2082,0.03444227005870842
Jejunum,473,Rectum,470,0.03817603393425239
Ileum,1858,Cecum,1963,0.07484951583355143
Ileum,1858,Ascending_colon,2029,0.06843323900180087
Ileum,1858,Transverse_colon,1245,0.07605543022881082
Ileum,1858,Descending_colon,563,0.06361007847996696
Ileum,1858,Sigmoid_colon,2082,0.07411167512690356
Ileum,1858,Rectum,470,0.048109965635738834
Cecum,1963,Ascending_colon,2029,0.1377755511022044
Cecum,1963,Transverse_colon,1245,0.1596009975062344
Cecum,1963,Descending_colon,563,0.1187648456057007
Cecum,1963,Sigmoid_colon,2082,0.1542645241038319
Cecum,1963,Rectum,470,0.0896013152486642
Ascending_colon,2029,Transverse_colon,1245,0.14599877825290164
Ascending_colon,2029,Descending_colon,563,0.10725308641975309
Ascending_colon,2029,Sigmoid_colon,2082,0.1313549014838239
Ascending_colon,2029,Rectum,470,0.07763105242096839
Transverse_colon,1245,Descending_colon,563,0.14491150442477876
Transverse_colon,1245,Sigmoid_colon,2082,0.1587015329125338
Transverse_colon,1245,Rectum,470,0.11078717201166181
Descending_colon,563,Sigmoid_colon,2082,0.11871455576559546
Descending_colon,563,Rectum,470,0.1510164569215876
Sigmoid_colon,2082,Rectum,470,0.109717868338558
