clone_id	SHM	Isotype	Tissue group
875473	3.7313432835820883	IgM	Immune related
875515	3.2892744045160405	IgM	Immune related
875766	2.9629629629629632	IgM	Immune related
875773	7.777777777777778	IgM	Immune related
876161	4.460966542750929	IgG	Immune related
876262	5.9259259259259265	IgA	Gastric
876274	5.9259259259259265	IgA	Gastric
876348	9.701492537313433	IgG	Gastric
877076	3.7037037037037033	IgM	Immune related
879824	5.9259259259259265	IgM	Immune related
883647	3.6900369003690034	IgM	Immune related
886260	8.455882352941178	IgG	Immune related
889739	7.352941176470587	IgM	Immune related
889740	4.044117647058823	IgM	Immune related
892595	8.118081180811808	IgG	Immune related
892595	5.166051660516605	IgM	Immune related
893147	5.185185185185185	IgA	Gastric
898515	8.88888888888889	IgA	Immune related
898554	12.683823529411764	IgG	Immune related
898560	4.411764705882353	IgA	Immune related
898560	5.882352941176471	IgG	Immune related
898627	9.225092250922508	IgA	Immune related
899432	1.8382352941176467	IgM	Immune related
899848	4.4444444444444455	IgG	Immune related
901271	5.904059040590407	IgG	Immune related
904064	5.185185185185185	IgG	Immune related
904118	5.147058823529412	IgG	Immune related
921318	4.411764705882353	IgG	Immune related
922394	2.1739130434782608	IgM	Immune related
924048	3.6564911103656486	IgM	Immune related
924050	3.6900369003690034	IgM	Immune related
927122	1.4705882352941175	IgM	Immune related
927248	10.70110701107011	IgM	Immune related
930219	10.33210332103321	IgA	Immune related
930219	10.14760147601476	IgG	Immune related
930489	5.535279805352798	IgG	Immune related
937375	0.0	IgA	Immune related
940233	4.104477611940298	IgG	Immune related
943117	17.81818181818182	IgE	Immune related
943117	17.890909090909094	IgG	Immune related
943120	16.605166051660515	IgA	Immune related
943120	14.545454545454545	IgG	Immune related
944007	4.6762589928057565	IgG	Immune related
944277	2.540467625899281	IgA	Gastric
952273	3.308823529411765	IgG	Immune related
963939	12.5	IgE	Immune related
963939	16.024340770791078	IgG	Immune related
964381	4.167571087475581	IgG	Immune related
965276	0.0	IgA	Immune related
965276	0.0	IgD	Immune related
965276	0.0	IgE	Immune related
965276	0.014454499748617396	IgG	Immune related
965276	0.007487720138972088	IgM	Immune related
969962	5.090909090909091	IgM	Gastric
971397	4.4444444444444455	IgM	Immune related
973949	4.779411764705882	IgG	Immune related
977390	9.25925925925926	IgG	Immune related
982420	8.791208791208792	IgA	Gastric
985541	8.455882352941178	IgM	Immune related
985931	10.661764705882353	IgM	Immune related
986267	9.090909090909092	IgM	Immune related
987502	6.127450980392157	IgM	Gastric
989004	11.486185383244198	IgA	Immune related
994755	2.9936974789915967	IgG	Immune related
994761	6.117353308364545	IgM	Immune related
998156	2.60972163342146	IgA	Gastric
998156	2.602230483271374	IgD	Gastric
998156	2.6022304832713754	IgE	Gastric
998156	2.6076181240234972	IgG	Gastric
998156	2.6022304832713754	IgM	Gastric
1003389	12.5	IgA	Immune related
1004325	5.147058823529412	IgG	Immune related
1006097	3.3210332103321036	IgD	Immune related
1006097	2.8413284132841317	IgM	Immune related
1006098	2.5830258302583027	IgA	Immune related
1006098	3.0552545302404694	IgM	Immune related
1006129	1.1029411764705885	IgG	Immune related
1006129	0.5514705882352943	IgM	Immune related
1008610	10.43956043956044	IgA	Gastric
1008613	7.106227106227108	IgA	Gastric
1008613	6.95970695970696	IgG	Gastric
1008613	8.047071039197007	IgM	Gastric
1008837	5.147058823529412	IgG	Immune related
1013702	2.7472527472527473	IgA	Gastric
1017795	2.973977695167286	IgG	Immune related
1021602	2.2222222222222228	IgG	Immune related
1021781	2.7273144557783757	IgA	Gastric
1021781	2.6415094339622645	IgD	Gastric
1021781	2.6415094339622645	IgG	Gastric
1022464	5.072463768115942	IgA	Immune related
1023309	6.25	IgM	Immune related
1023314	9.191176470588236	IgA	Immune related
1023403	11.397058823529413	IgA	Immune related
1024675	8.455882352941178	IgM	Immune related
1024691	8.727272727272728	IgG	Immune related
1025224	10.21897810218978	IgA	Immune related
1025224	11.165855636658556	IgE	Immune related
1025224	11.2359867244166	IgG	Immune related
1025235	7.025547445255474	IgE	Immune related
1025235	7.475459350616663	IgG	Immune related
1025236	6.1818181818181825	IgE	Immune related
1025236	5.959595959595961	IgG	Immune related
1025305	7.442424242424245	IgG	Immune related
1029026	3.6764705882352935	IgM	Immune related
1029031	3.161764705882353	IgM	Immune related
1033234	8.75912408759124	IgE	Immune related
1033234	8.930025200026076	IgG	Immune related
1036906	6.619217081850534	IgA	Immune related
1036909	3.9145907473309602	IgA	Immune related
1037493	0.7518796992481204	IgM	Gastric
1042924	2.2222222222222228	IgG	Immune related
1043866	5.9259259259259265	IgG	Immune related
1046310	8.703703703703704	IgM	Immune related
1052674	3.272727272727273	IgA	Immune related
1053259	8.856088560885606	IgG	Immune related
1053491	4.044117647058823	IgG	Immune related
1056509	1.4545454545454548	IgA	Immune related
1056717	1.4545454545454544	IgM	Immune related
1057658	3.7483039348710987	IgA	Immune related
1057658	4.033884630899556	IgG	Immune related
1058069	6.764981273408238	IgA	Immune related
1058069	6.367041198501873	IgM	Immune related
1058090	10.82089552238806	IgG	Immune related
1058095	11.194029850746269	IgA	Immune related
1059612	7.090909090909091	IgG	Immune related
1059635	3.296703296703297	IgM	Immune related
1062110	11.397058823529413	IgG	Immune related
1062243	3.6764705882352935	IgG	Immune related
1068583	7.636363636363636	IgG	Immune related
1068947	7.835820895522387	IgG	Immune related
1069475	8.921933085501857	IgE	Immune related
1069475	10.377942998760844	IgG	Immune related
1070655	0.0	IgM	Immune related
1082605	3.7037037037037033	IgG	Immune related
1083847	8.88888888888889	IgG	Immune related
1083925	5.166051660516605	IgM	Immune related
1087060	6.7669172932330826	IgG	Immune related
1088850	4.411764705882353	IgM	Immune related
1088962	2.9411764705882355	IgM	Immune related
1088965	0.0	IgM	Immune related
1089070	4.744525547445255	IgA	Immune related
1089227	0.0	IgM	Immune related
1091284	8.088235294117647	IgE	Immune related
1091284	8.039215686274519	IgG	Immune related
1092438	8.394160583941606	IgM	Immune related
1096491	5.166051660516605	IgG	Immune related
1098104	13.284132841328415	IgM	Gastric
1098844	8.338965866846905	IgM	Immune related
1099740	4.49438202247191	IgG	Immune related
1099803	4.779411764705882	IgG	Immune related
1100844	8.856088560885606	IgA	Immune related
1100844	8.697944122298365	IgE	Immune related
1100844	8.813181155067358	IgG	Immune related
1100932	8.955223880597014	IgM	Immune related
1107928	14.285714285714285	IgA	Immune related
1107928	13.553113553113553	IgE	Immune related
1107928	14.605221919463373	IgG	Immune related
1111061	7.9422382671480145	IgA	Immune related
1111293	9.818181818181818	IgG	Immune related
1118231	0.0	IgM	Immune related
1125759	10.661764705882353	IgG	Gastric
1126150	6.545454545454545	IgG	Immune related
1126678	8.33333333333333	IgA	Immune related
1126678	8.333333333333332	IgG	Immune related
1128289	6.474820143884892	IgG	Immune related
1129077	4.814814814814815	IgA	Gastric
1129077	4.801587301587301	IgG	Gastric
1134458	5.147058823529412	IgA	Immune related
1134458	5.147058823529412	IgG	Immune related
1134459	4.213135068153656	IgA	Immune related
1134459	7.063197026022305	IgG	Immune related
1134459	7.063197026022305	IgM	Immune related
1140098	3.8155562848703655	IgM	Immune related
1140248	4.37956204379562	IgM	Immune related
1143794	6.446280991735537	IgM	Immune related
1144357	5.4945054945054945	IgA	Immune related
1144745	2.5547445255474455	IgM	Immune related
1146578	10.909090909090907	IgG	Gastric
1149215	2.8985507246376807	IgM	Immune related
1153140	0.7621339751303652	IgG	Immune related
1153140	0.2406738868832732	IgM	Immune related
1166514	5.555555555555555	IgG	Immune related
1166624	4.411764705882353	IgG	Immune related
1168220	2.973977695167286	IgG	Immune related
1169948	9.05703497615262	IgG	Immune related
1172086	0.9313725490196076	IgM	Immune related
1172648	5.056360708534621	IgG	Immune related
1175540	4.83271375464684	IgG	Immune related
1176379	4.363636363636364	IgM	Immune related
1176663	11.11111111111111	IgA	Immune related
1176837	5.514705882352941	IgA	Immune related
1178655	7.835820895522387	IgG	Immune related
1181430	1.1070110701107008	IgM	Immune related
1182678	0.0	IgM	Immune related
1183273	4.525988010809477	IgA	Immune related
1183273	2.5830258302583027	IgD	Immune related
1183273	4.10977105732817	IgM	Immune related
1183286	1.625668449197861	IgM	Immune related
1186712	6.111111111111111	IgM	Immune related
1192043	8.823529411764707	IgG	Immune related
1194012	5.8181818181818175	IgA	Immune related
1194012	6.2857142857142865	IgE	Immune related
1194012	6.442801217920836	IgG	Immune related
1194727	0.0	IgM	Immune related
1197261	10.948905109489052	IgA	Immune related
1197681	8.048484848484847	IgG	Immune related
1200694	2.5735294117647056	IgG	Immune related
1200694	3.308823529411765	IgM	Immune related
1203229	1.8050541516245486	IgM	Immune related
1206807	4.877239548772395	IgG	Immune related
1207171	3.9950062421972534	IgA	Gastric
1207171	6.616729088639202	IgG	Gastric
1208989	0.0	IgD	Immune related
1208989	0.9576632753528059	IgM	Immune related
1212897	8.363636363636362	IgG	Immune related
1213209	11.397058823529413	IgA	Immune related
1213209	11.397058823529413	IgG	Immune related
1213254	10.294117647058824	IgG	Immune related
1213283	5.535055350553505	IgM	Immune related
1215760	9.926470588235293	IgA	Immune related
1217711	3.7731481481481493	IgM	Immune related
1217907	5.514705882352941	IgM	Immune related
1218495	9.97566909975669	IgG	Immune related
1218819	11.85897435897436	IgG	Immune related
1221247	9.706732755059893	IgG	Immune related
1224391	9.737827715355804	IgE	Immune related
1224391	11.298377028714107	IgG	Immune related
1224393	5.617977528089888	IgG	Immune related
1224393	6.837198183122167	IgM	Immune related
1227758	5.514705882352941	IgA	Immune related
1227758	10.147058823529408	IgG	Immune related
1228353	8.148148148148149	IgG	Immune related
1228562	6.273062730627306	IgG	Immune related
1228608	6.937269372693726	IgM	Immune related
1229101	1.1029411764705885	IgA	Immune related
1229169	1.1070110701107008	IgG	Immune related
1230818	5.497262773722628	IgM	Immune related
1234076	14.705882352941174	IgA	Immune related
1234077	7.9044117647058805	IgA	Immune related
1238423	9.225092250922508	IgD	Immune related
1238423	6.666666666666668	IgG	Immune related
1238423	5.732882328823288	IgM	Immune related
1242537	3.6764705882352935	IgA	Gastric
1242845	8.727272727272728	IgA	Immune related
1242856	6.40909090909091	IgG	Immune related
1243577	6.909090909090909	IgA	Immune related
1244226	6.082644628099174	IgA	Gastric
1244226	6.545454545454545	IgG	Gastric
1247000	8.424908424908427	IgA	Gastric
1247217	8.791208791208792	IgG	Immune related
1247783	9.025270758122744	IgA	Immune related
1248272	0.0	IgM	Immune related
1249537	10.275689223057643	IgG	Immune related
1250960	12.867647058823529	IgA	Immune related
1252562	4.363636363636364	IgM	Immune related
1258529	7.631086142322098	IgG	Immune related
1269720	9.474969474969477	IgA	Gastric
1269720	10.989010989010987	IgG	Gastric
1270199	6.288156288156288	IgA	Gastric
1275645	6.25	IgG	Immune related
1281897	1.6544117647058825	IgM	Immune related
1285881	11.649831649831647	IgG	Gastric
1287363	2.9411764705882355	IgG	Immune related
1293267	9.191176470588236	IgG	Immune related
1293301	4.395604395604396	IgG	Immune related
1293681	4.7272727272727275	IgA	Gastric
1296553	11.380597014925373	IgG	Immune related
1296637	5.454545454545457	IgM	Immune related
1296810	8.363636363636362	IgA	Immune related
1299014	10.0	IgM	Immune related
1299019	2.2388059701492535	IgA	Immune related
1299243	10.727272727272727	IgM	Immune related
1299279	9.090909090909092	IgM	Immune related
1300860	5.441176470588236	IgM	Immune related
1300867	2.9411764705882355	IgM	Immune related
1300958	2.9520295202952034	IgM	Immune related
1301502	3.584229390681003	IgM	Immune related
1302270	12.23021582733813	IgG	Immune related
1305299	6.296296296296296	IgG	Immune related
1305954	9.333333333333334	IgG	Immune related
1307858	9.926470588235293	IgG	Immune related
1309665	2.5735294117647056	IgG	Immune related
1312945	6.691449814126392	IgM	Immune related
1315787	9.62962962962963	IgM	Immune related
1316184	6.1818181818181825	IgA	Immune related
1327852	1.090909090909091	IgM	Immune related
1327981	1.4545454545454544	IgD	Immune related
1329795	4.029304029304029	IgA	Gastric
1332108	6.666666666666668	IgG	Immune related
1335717	8.945454545454542	IgM	Immune related
1335722	8.623376623376625	IgM	Immune related
1335838	8.363636363636362	IgM	Immune related
1337516	7.326007326007327	IgG	Gastric
1337611	5.139305139305141	IgA	Gastric
1337611	3.7301651585909736	IgM	Gastric
1343393	13.703703703703704	IgG	Immune related
1343393	0.0	IgM	Immune related
1346634	6.25	IgA	Gastric
1348142	0.3703703703703704	IgM	Gastric
1360024	1.7985611510791366	IgM	Immune related
1360377	3.7312252964426884	IgM	Immune related
1362499	9.818181818181818	IgM	Immune related
1362503	8.363636363636362	IgA	Immune related
1362503	8.545454545454547	IgG	Immune related
1362503	7.418181818181817	IgM	Immune related
1362513	7.2727272727272725	IgM	Immune related
1362524	8.0	IgM	Immune related
1362535	8.363636363636362	IgM	Immune related
1362537	9.832167832167833	IgM	Immune related
1362540	5.514705882352941	IgG	Immune related
1362871	6.1818181818181825	IgM	Immune related
1362887	10.181818181818183	IgM	Immune related
1362907	8.363636363636362	IgM	Immune related
1363157	7.971014492753622	IgM	Immune related
1363339	6.909090909090909	IgM	Immune related
1363563	10.294117647058824	IgA	Immune related
1366937	5.9259259259259265	IgG	Immune related
1369173	8.363636363636362	IgG	Gastric
1374053	3.284671532846714	IgA	Immune related
1374053	3.2846715328467155	IgE	Immune related
1374053	7.089610187917381	IgG	Immune related
1374097	8.832116788321168	IgG	Immune related
1377399	5.882352941176471	IgA	Immune related
1383888	4.797047970479705	IgG	Immune related
1386033	3.7901883282957467	IgM	Immune related
1388838	8.856088560885606	IgG	Immune related
1389117	7.636363636363637	IgG	Immune related
1404581	6.95970695970696	IgG	Immune related
1408098	12.043795620437955	IgG	Immune related
1408101	8.394160583941606	IgM	Immune related
1414886	5.090909090909091	IgM	Immune related
1414887	10.071942446043163	IgM	Immune related
1417311	5.185185185185185	IgG	Immune related
1419930	5.882352941176471	IgG	Immune related
1419930	4.779411764705882	IgM	Immune related
1421905	6.61764705882353	IgA	Immune related
1422182	2.5925925925925926	IgM	Immune related
1422529	1.0752688172043012	IgA	Gastric
1422914	2.9304029304029307	IgM	Immune related
1423859	2.6022304832713754	IgM	Immune related
1425637	7.865168539325842	IgM	Immune related
1425760	1.8726591760299627	IgM	Immune related
1428073	7.2727272727272725	IgG	Immune related
1428245	8.455882352941178	IgE	Immune related
1428245	8.499134948096884	IgG	Immune related
1428246	7.169117647058823	IgG	Immune related
1428805	9.523809523809524	IgG	Immune related
1430308	6.6022304832713745	IgG	Immune related
1430885	5.947955390334572	IgG	Immune related
1430899	4.797047970479705	IgG	Immune related
1435301	2.205882352941177	IgM	Immune related
1449976	1.7985611510791366	IgA	Gastric
1453610	6.474820143884892	IgM	Immune related
1455876	1.1152416356877324	IgM	Immune related
1458207	1.8115942028985508	IgM	Immune related
1462755	3.3333333333333335	IgM	Immune related
1463685	8.455882352941178	IgA	Immune related
1465741	1.824817518248175	IgM	Immune related
1471204	0.7380073800738006	IgM	Immune related
1472300	9.978991596638656	IgG	Immune related
1476630	6.134713144517065	IgG	Immune related
1476634	4.044117647058823	IgG	Immune related
1477056	1.098901098901099	IgG	Gastric
1477098	9.191176470588236	IgE	Immune related
1477098	8.692226890756304	IgG	Immune related
1480081	3.860294117647059	IgA	Immune related
1480081	4.779411764705882	IgG	Immune related
1482499	8.363636363636362	IgG	Immune related
1486999	9.558823529411764	IgA	Immune related
1487013	10.33210332103321	IgM	Immune related
1487084	6.273062730627306	IgM	Immune related
1491220	5.882352941176471	IgG	Immune related
1491231	5.147058823529412	IgE	Immune related
1491231	5.068277310924371	IgG	Immune related
1491258	10.661764705882353	IgG	Immune related
1491276	5.147058823529412	IgG	Immune related
1491278	6.4338235294117645	IgG	Immune related
1491286	11.151960784313724	IgG	Immune related
1492388	13.235294117647056	IgG	Immune related
1494605	7.026143790849672	IgG	Immune related
1499936	1.8450184501845017	IgM	Immune related
1501275	5.970149253731343	IgA	Immune related
1502883	1.1515151515151516	IgM	Immune related
1503008	7.318181818181819	IgG	Immune related
1503033	6.545454545454546	IgG	Immune related
1503036	2.181818181818182	IgG	Immune related
1508748	10.21897810218978	IgG	Immune related
1509675	6.61764705882353	IgG	Immune related
1510002	7.434944237918216	IgG	Immune related
1510388	6.25	IgG	Immune related
1511267	6.987715862560084	IgA	Immune related
1511267	7.101357878917989	IgM	Immune related
1515332	3.6764705882352935	IgE	Immune related
1515332	3.6802607640994656	IgG	Immune related
1515335	3.3457249070631967	IgG	Immune related
1515336	3.6764705882352935	IgD	Immune related
1515336	4.411764705882353	IgE	Immune related
1515336	4.0882352941176485	IgG	Immune related
1515337	3.689600840336134	IgG	Immune related
1515338	2.028867102396514	IgG	Immune related
1521850	1.444043321299639	IgM	Immune related
1522726	7.116104868913857	IgM	Immune related
1526711	5.346948684291839	IgG	Immune related
1528066	11.397058823529413	IgG	Immune related
1528882	4.363636363636364	IgM	Gastric
1534849	4.814814814814817	IgA	Gastric
1542343	10.53921568627451	IgG	Immune related
1542354	14.089506172839512	IgM	Immune related
1542359	7.063197026022305	IgM	Immune related
1542881	5.5762081784386615	IgM	Immune related
1543898	9.25925925925926	IgA	Immune related
1543898	5.185185185185185	IgM	Immune related
1545543	1.090909090909091	IgM	Immune related
1550936	3.6900369003690034	IgG	Immune related
1550958	2.9520295202952034	IgG	Immune related
1550961	6.341911764705882	IgG	Immune related
1551580	3.8143382352941164	IgM	Immune related
1552186	3.6630036630036633	IgA	Immune related
1552333	4.13533834586466	IgA	Immune related
1552368	2.205882352941177	IgG	Immune related
1552608	0.3690036900369004	IgM	Immune related
1553476	6.498316498316497	IgM	Immune related
1554246	8.518518518518517	IgM	Immune related
1555848	7.626076260762607	IgA	Immune related
1555848	9.350289931470744	IgG	Immune related
1555848	6.051660516605165	IgM	Immune related
1557044	10.0	IgA	Gastric
1557051	10.545454545454543	IgA	Gastric
1557051	6.424242424242426	IgG	Gastric
1557053	7.515151515151515	IgA	Gastric
1557053	6.545454545454546	IgD	Gastric
1557053	5.587204516053204	IgM	Gastric
1557810	5.514705882352941	IgM	Immune related
1558214	2.5547445255474455	IgA	Immune related
1558644	4.8084365325077405	IgM	Immune related
1559229	5.090909090909091	IgG	Immune related
1560126	6.578903008315629	IgA	Immune related
1560126	6.569343065693431	IgE	Immune related
1560126	6.57542579075425	IgG	Immune related
1560127	9.47992700729926	IgA	Immune related
1560133	7.664233576642336	IgA	Immune related
1560134	9.137604758042693	IgA	Immune related
1560134	9.24574209245742	IgG	Immune related
1560136	6.9343065693430646	IgA	Immune related
1560299	2.205882352941177	IgM	Immune related
1562313	1.1070110701107008	IgA	Immune related
1562342	1.4705882352941175	IgM	Immune related
1565890	3.3457249070631967	IgM	Immune related
1565969	5.204460966542751	IgG	Gastric
1570599	7.929104477611941	IgA	Immune related
1570888	4.0740740740740735	IgG	Immune related
1571075	0.0	IgM	Immune related
1573045	6.81536555142503	IgM	Immune related
1576618	9.454545454545455	IgE	Immune related
1576618	10.094276094276095	IgG	Immune related
1577898	6.435413482819086	IgA	Gastric
1577898	6.805194805194806	IgD	Gastric
1577898	6.41322314049587	IgG	Gastric
1577898	8.006521636028488	IgM	Gastric
1581869	6.319702602230483	IgG	Gastric
1585680	4.680961113462171	IgM	Immune related
1587400	4.0	IgD	Immune related
1587400	5.909090909090907	IgE	Immune related
1587400	5.555922865013778	IgG	Immune related
1587412	8.363636363636362	IgG	Immune related
1587965	4.406457739791074	IgA	Immune related
1587966	5.9259259259259265	IgA	Immune related
1590585	11.931119311193113	IgM	Immune related
1590587	8.921933085501857	IgM	Immune related
1590629	6.985294117647059	IgG	Immune related
1591936	9.701492537313433	IgA	Immune related
1591936	8.955223880597014	IgG	Immune related
1593451	5.9259259259259265	IgM	Immune related
1605927	3.7593984962406015	IgM	Immune related
1606776	4.618566176470587	IgG	Immune related
1606836	13.333333333333334	IgE	Immune related
1606836	12.716049382716049	IgG	Immune related
1606837	3.7037037037037033	IgG	Immune related
1606840	6.985294117647059	IgG	Immune related
1606945	1.8656716417910446	IgA	Immune related
1606957	2.9629629629629624	IgA	Immune related
1606957	3.2870370370370368	IgG	Immune related
1617948	9.25925925925926	IgA	Immune related
1617948	8.888888888888888	IgG	Immune related
1620903	4.37956204379562	IgD	Immune related
1623635	6.61764705882353	IgA	Gastric
1624393	8.145454545454546	IgM	Immune related
1624429	9.191176470588236	IgG	Immune related
1624594	3.6363636363636362	IgM	Immune related
1625645	8.455882352941178	IgA	Immune related
1625645	8.455882352941176	IgD	Immune related
1625645	8.455882352941178	IgE	Immune related
1625645	8.46076262363353	IgG	Immune related
1625732	11.691176470588236	IgG	Immune related
1631299	1.7857142857142856	IgM	Immune related
1632142	0.7272727272727274	IgA	Immune related
1632142	3.925992779783394	IgM	Immune related
1632165	9.417420814479641	IgM	Immune related
1632207	4.246589940323956	IgG	Immune related
1633027	4.868913857677903	IgM	Immune related
1633757	6.115107913669065	IgM	Immune related
1633853	6.115107913669065	IgM	Gastric
1634823	0.7407407407407408	IgA	Gastric
1634823	1.1111111111111114	IgM	Gastric
1634875	13.602941176470587	IgG	Gastric
1635832	8.73907615480649	IgG	Immune related
1635842	8.461645165765015	IgG	Immune related
1635849	9.244032884233661	IgM	Immune related
1636279	7.806691449814128	IgE	Immune related
1636279	7.806691449814128	IgG	Immune related
1639081	6.985294117647059	IgM	Immune related
1641077	0.0	IgA	Immune related
1643141	6.296296296296296	IgA	Immune related
1643194	4.4444444444444455	IgG	Immune related
1643368	2.197802197802198	IgG	Immune related
1643624	9.81818181818182	IgG	Immune related
1651669	2.2222222222222228	IgM	Immune related
1651809	3.6900369003690034	IgM	Immune related
1653096	8.363636363636362	IgG	Immune related
1653365	5.272727272727272	IgG	Immune related
1653557	10.256410256410255	IgG	Immune related
1660237	5.935185185185186	IgA	Immune related
1660237	7.434944237918216	IgE	Immune related
1660237	6.914812847898348	IgG	Immune related
1660240	6.296296296296296	IgG	Immune related
1660279	8.148148148148149	IgG	Immune related
1663162	0.7117437722419929	IgA	Gastric
1665765	8.81818181818182	IgG	Immune related
1672320	5.790441176470589	IgM	Immune related
1672365	5.882352941176471	IgG	Immune related
1672365	5.575980392156864	IgM	Immune related
1672466	5.882352941176471	IgM	Immune related
1672721	1.8450184501845017	IgM	Immune related
1673523	8.455882352941178	IgM	Immune related
1678721	0.8935313365215205	IgA	Immune related
1678722	1.45985401459854	IgA	Immune related
1678724	6.909090909090909	IgA	Immune related
1687158	4.363636363636364	IgG	Immune related
1687160	6.7937915742793775	IgM	Immune related
1687175	6.95970695970696	IgM	Immune related
1689260	8.178438661710038	IgM	Immune related
1689683	9.34065934065934	IgG	Immune related
1691422	8.90909090909091	IgG	Gastric
1692311	2.045728038507822	IgM	Immune related
1694483	0.0	IgG	Immune related
1698655	8.02919708029197	IgA	Immune related
1698655	7.355418304323412	IgG	Immune related
1698670	9.662408759124084	IgG	Immune related
1698680	9.032846715328468	IgM	Immune related
1703733	6.666666666666668	IgG	Immune related
1703778	3.6764705882352935	IgG	Immune related
1703790	8.823529411764707	IgG	Immune related
1705591	6.776556776556777	IgA	Gastric
1705591	8.558108558108557	IgM	Gastric
1707229	2.877697841726619	IgM	Gastric
1709139	2.2222222222222228	IgG	Immune related
1713407	8.058608058608058	IgM	Immune related
1713522	3.6363636363636362	IgA	Immune related
1713522	6.000000000000001	IgG	Immune related
1714679	0.3676470588235294	IgG	Immune related
1715467	10.70110701107011	IgG	Immune related
1716402	2.8985507246376807	IgM	Immune related
1716706	0.0	IgM	Immune related
1717288	3.288537549407114	IgG	Immune related
1718556	7.2727272727272725	IgG	Immune related
1718564	8.02919708029197	IgM	Immune related
1718730	8.088235294117647	IgM	Immune related
1720887	8.0	IgA	Gastric
1722518	6.569343065693431	IgM	Immune related
1728069	6.204379562043797	IgG	Immune related
1728132	1.4598540145985404	IgM	Immune related
1728193	6.1818181818181825	IgM	Immune related
1729281	11.313868613138684	IgA	Immune related
1729281	7.939419961747142	IgM	Immune related
1729586	5.514705882352941	IgG	Immune related
1729588	7.566137566137562	IgA	Immune related
1729588	7.4074074074074066	IgE	Immune related
1729588	7.4074074074074066	IgG	Immune related
1729588	7.428571428571431	IgM	Immune related
1730052	6.25	IgG	Immune related
1730583	1.1070110701107008	IgM	Gastric
1730584	8.455882352941178	IgG	Immune related
1730584	7.536764705882352	IgM	Immune related
1730641	8.518518518518517	IgA	Immune related
1733539	5.166051660516605	IgE	Immune related
1733539	3.8989907971368885	IgG	Immune related
1735695	3.296703296703297	IgM	Immune related
1736229	5.904059040590407	IgA	Gastric
1736229	5.9107570096341915	IgM	Gastric
1739114	8.856088560885606	IgG	Immune related
1741637	8.823529411764707	IgM	Immune related
1744916	7.553956834532374	IgM	Immune related
1749560	1.8450184501845017	IgM	Immune related
1749575	7.598039215686274	IgG	Immune related
1749577	6.626093849411223	IgA	Immune related
1749577	7.08955223880597	IgG	Immune related
1749577	3.018867924528302	IgM	Immune related
1749579	6.61764705882353	IgA	Immune related
1749579	6.72244151940111	IgM	Immune related
1749618	8.856088560885606	IgG	Immune related
1756654	12.867647058823529	IgM	Immune related
1757421	9.090909090909092	IgA	Immune related
1757421	10.233766233766236	IgG	Immune related
1757720	6.462848297213622	IgG	Immune related
1757726	12.113045881702597	IgE	Immune related
1757726	11.87219857872618	IgG	Immune related
1759888	1.2059917283564452	IgM	Gastric
1760164	4.6762589928057565	IgM	Gastric
1761599	5.925245098039216	IgM	Immune related
1762038	7.037037037037037	IgA	Immune related
1762038	7.846700844732774	IgG	Immune related
1763783	3.6764705882352935	IgM	Immune related
1765369	0.0	IgM	Immune related
1766077	10.161090458488227	IgG	Immune related
1767843	5.454545454545453	IgM	Gastric
1768525	8.088235294117647	IgM	Immune related
1768594	3.7037037037037033	IgA	Gastric
1768594	5.873605947955389	IgM	Immune related
1768901	12.075471698113205	IgA	Immune related
1768901	16.22641509433962	IgG	Immune related
1773158	2.181818181818182	IgG	Immune related
1773178	5.526590198123044	IgG	Immune related
1774698	2.0987654320987654	IgM	Immune related
1774795	8.455882352941178	IgG	Immune related
1775575	8.88888888888889	IgA	Immune related
1775575	11.851851851851853	IgG	Immune related
1775575	8.641975308641976	IgM	Immune related
1776925	2.181818181818182	IgM	Immune related
1778313	12.0	IgM	Immune related
1778430	2.197802197802198	IgA	Immune related
1779063	3.9568345323741005	IgA	Gastric
1779063	5.295763389288571	IgM	Gastric
1780982	12.962962962962962	IgG	Immune related
1781757	7.777777777777778	IgG	Immune related
1781757	3.2831769634743617	IgM	Immune related
1782208	12.0	IgA	Immune related
1783914	1.337638376383764	IgM	Immune related
1784930	8.75912408759124	IgG	Immune related
1784930	6.876033057851238	IgM	Immune related
1785275	16.605166051660515	IgG	Immune related
1785275	12.915129151291513	IgM	Immune related
1786092	2.9520295202952034	IgM	Immune related
1790270	9.43627450980392	IgA	Immune related
1790270	12.867647058823529	IgE	Immune related
1790270	9.866310160427808	IgG	Immune related
1792319	9.154501216545013	IgG	Gastric
1792905	0.0	IgM	Immune related
1793336	9.558823529411764	IgM	Immune related
1793353	5.677655677655678	IgM	Immune related
1796304	5.432098765432098	IgM	Gastric
1797065	9.703703703703702	IgA	Immune related
1797065	8.24074074074074	IgG	Immune related
1797065	7.4074074074074066	IgM	Immune related
1797070	5.028886554621849	IgG	Immune related
1797070	4.963235294117647	IgM	Immune related
1797768	4.797047970479705	IgM	Immune related
1798724	0.0	IgM	Immune related
1798947	0.0	IgM	Immune related
1799288	0.0	IgM	Immune related
1803763	6.120071100968257	IgM	Immune related
1805817	4.969696969696971	IgG	Immune related
1805826	9.818181818181817	IgM	Immune related
1808627	5.454545454545453	IgA	Immune related
1812520	9.022556390977442	IgG	Immune related
1816411	5.4945054945054945	IgA	Gastric
1816457	16.058394160583937	IgG	Immune related
1816461	13.454545454545455	IgG	Immune related
1822473	6.61764705882353	IgM	Immune related
