clone_id	SHM	Isotype	Tissue group
4978	6.343283582089552	IgG	Immune related
5013	10.82089552238806	IgG	Immune related
5032	10.661764705882353	IgG	Immune related
5033	8.856088560885606	IgG	Immune related
5034	11.948529411764705	IgG	Immune related
5035	8.118081180811808	IgG	Immune related
5036	4.797047970479705	IgG	Immune related
5037	7.720588235294118	IgG	Gastric
5173	7.2992700729927	IgG	Immune related
5217	8.727272727272728	IgG	Immune related
5275	0.0	IgG	Immune related
5275	0.12121212121212119	IgM	Immune related
5276	2.9411764705882355	IgM	Immune related
5277	1.4652014652014653	IgM	Immune related
5281	4.411764705882353	IgG	Immune related
5292	7.352941176470587	IgG	Immune related
5296	6.25	IgG	Immune related
5398	5.882352941176471	IgG	Immune related
5399	0.3690036900369004	IgM	Immune related
5400	4.0	IgM	Immune related
5458	5.128205128205128	IgG	Immune related
5467	6.985294117647059	IgA	Gastric
5467	7.221638655462183	IgG	Gastric
5471	5.434782608695652	IgG	Immune related
5478	6.386861313868613	IgG	Immune related
5485	2.205882352941177	IgA	Immune related
5535	10.181818181818182	IgG	Immune related
5566	8.823529411764707	IgG	Gastric
5655	0.0	IgM	Immune related
5656	0.0	IgM	Immune related
5657	1.8181818181818181	IgG	Immune related
5658	0.9750184932666683	IgG	Immune related
5659	3.6363636363636362	IgG	Immune related
5660	0.0	IgM	Immune related
5661	4.428044280442803	IgM	Immune related
5662	0.0	IgM	Immune related
5663	0.0	IgM	Immune related
5664	4.744525547445255	IgM	Immune related
5665	0.0	IgM	Immune related
5666	0.0	IgM	Immune related
5667	6.115107913669065	IgG	Gastric
5668	5.39568345323741	IgG	Gastric
5669	3.4926470588235294	IgG	Immune related
5682	5.043050430504305	IgG	Immune related
5711	6.985294117647059	IgG	Immune related
5712	4.779411764705882	IgG	Immune related
5713	8.455882352941178	IgG	Immune related
5734	2.5735294117647056	IgM	Immune related
5790	2.5925925925925926	IgM	Gastric
5797	2.5735294117647056	IgM	Immune related
5874	4.779411764705882	IgM	Immune related
5901	5.882352941176471	IgG	Immune related
5902	1.1070110701107008	IgM	Immune related
5905	7.380073800738007	IgG	Immune related
5912	6.1818181818181825	IgG	Immune related
6014	7.835820895522387	IgG	Immune related
6018	9.59409594095941	IgG	Gastric
6144	7.6923076923076925	IgG	Immune related
6145	8.823529411764707	IgG	Immune related
6146	8.02919708029197	IgM	Immune related
6147	5.970149253731343	IgG	Immune related
6148	7.434944237918216	IgG	Immune related
6149	7.2727272727272725	IgG	Immune related
6150	5.474452554744526	IgG	Immune related
6151	5.514705882352941	IgA	Immune related
6153	6.61764705882353	IgG	Immune related
6281	11.985018726591761	IgG	Immune related
6282	0.3690036900369004	IgA	Gastric
6283	9.96309963099631	IgA	Gastric
6285	6.61764705882353	IgG	Immune related
6286	0.0	IgM	Immune related
6451	18.587360594795534	IgG	Gastric
6524	8.455882352941178	IgG	Immune related
6525	0.18450184501845016	IgM	Immune related
6526	0.7352941176470588	IgM	Immune related
6527	0.3690036900369004	IgM	Immune related
6528	0.0	IgM	Immune related
6529	0.9293680297397768	IgG	Immune related
6530	0.3690036900369004	IgM	Immune related
6531	0.0	IgM	Immune related
6532	0.0	IgM	Immune related
6533	0.7352941176470588	IgM	Immune related
6534	0.0	IgM	Immune related
6535	0.0	IgM	Immune related
6536	0.7352941176470588	IgM	Immune related
6537	0.7434944237918215	IgM	Immune related
6538	0.0	IgM	Immune related
6539	0.7380073800738006	IgM	Immune related
6540	0.0	IgM	Immune related
6813	6.137184115523465	IgG	Immune related
6814	0.0	IgM	Immune related
6815	0.3636363636363637	IgM	Gastric
6819	6.333333333333332	IgG	Immune related
6823	6.666666666666668	IgA	Immune related
6830	8.823529411764707	IgG	Immune related
6831	12.316176470588234	IgG	Immune related
7002	1.4814814814814816	IgG	Immune related
7043	0.3703703703703704	IgM	Immune related
7044	0.0	IgM	Immune related
7045	5.9259259259259265	IgM	Immune related
7059	5.39568345323741	IgG	Immune related
7060	5.035971223021583	IgG	Immune related
7064	7.314148681055157	IgG	Immune related
7066	5.39568345323741	IgG	Immune related
7095	4.316546762589928	IgG	Immune related
7099	0.7194244604316548	IgM	Immune related
7111	3.597122302158273	IgM	Immune related
7121	4.4444444444444455	IgM	Immune related
7139	5.054151624548736	IgM	Immune related
7238	5.035971223021583	IgG	Immune related
7343	2.166064981949458	IgM	Immune related
7344	2.197802197802198	IgM	Immune related
7345	0.0	IgM	Immune related
7346	0.7272727272727274	IgM	Immune related
7347	7.581227436823104	IgM	Immune related
7348	0.0	IgD	Immune related
7351	10.780669144981413	IgA	Immune related
7365	5.474452554744526	IgG	Immune related
7411	8.394160583941606	IgG	Immune related
7416	12.0	IgG	Gastric
7543	2.9304029304029307	IgM	Immune related
7544	0.0	IgM	Immune related
7553	5.83941605839416	IgM	Immune related
7857	0.0	IgM	Immune related
7858	0.0	IgM	Immune related
7859	0.0	IgM	Immune related
7860	2.545454545454545	IgM	Gastric
7863	0.36231884057971014	IgM	Immune related
7913	1.8115942028985508	IgM	Immune related
7944	8.055096418732784	IgA	Gastric
7944	8.0	IgE	Gastric
7944	8.0	IgG	Gastric
7944	7.636363636363637	IgM	Gastric
8012	9.966329966329964	IgA	Gastric
8012	9.090909090909092	IgG	Gastric
8012	10.181818181818182	IgM	Gastric
8059	1.090909090909091	IgA	Gastric
8059	1.090909090909091	IgM	Gastric
8075	10.33210332103321	IgG	Immune related
8076	3.971119133574008	IgM	Immune related
8077	6.545454545454546	IgA	Gastric
8078	7.636363636363637	IgM	Gastric
8119	0.0	IgM	Immune related
8120	0.36630036630036633	IgG	Immune related
8126	5.514705882352941	IgG	Immune related
8371	5.223880597014925	IgG	Immune related
8372	2.9520295202952034	IgM	Immune related
8379	7.352941176470587	IgG	Immune related
8462	3.6900369003690034	IgM	Gastric
8587	4.150943396226415	IgG	Gastric
8589	6.642066420664207	IgA	Gastric
8644	2.9411764705882355	IgM	Gastric
8645	1.1029411764705885	IgG	Gastric
8754	0.0	IgM	Immune related
8755	0.7352941176470588	IgM	Immune related
8756	1.858736059479554	IgG	Immune related
8757	7.416044776119403	IgG	Immune related
8758	5.555555555555555	IgG	Immune related
8759	0.7352941176470588	IgM	Immune related
8760	0.7380073800738006	IgM	Immune related
8761	0.7352941176470588	IgM	Immune related
8762	2.973977695167286	IgM	Immune related
8763	0.0	IgD	Immune related
8769	6.007528183755268	IgG	Immune related
8772	5.9613319011815245	IgG	Immune related
8773	9.574468085106384	IgM	Immune related
8790	6.7164179104477615	IgG	Immune related
8791	7.116104868913857	IgE	Immune related
8791	7.116104868913857	IgG	Immune related
8902	5.617977528089888	IgG	Immune related
8903	9.176954732510284	IgG	Immune related
8909	6.710362047440698	IgG	Immune related
8917	10.283687943262413	IgG	Immune related
9098	5.6537102473498235	IgG	Immune related
9099	2.985074626865672	IgG	Immune related
9100	5.617977528089888	IgG	Immune related
9101	13.48314606741573	IgG	Immune related
9102	10.74074074074074	IgG	Immune related
9103	0.7407407407407408	IgG	Immune related
9104	0.0	IgM	Immune related
9105	6.642066420664207	IgM	Immune related
9106	0.0	IgM	Immune related
9107	0.0	IgM	Immune related
9111	7.608695652173914	IgG	Immune related
9115	4.899868247694335	IgG	Immune related
9204	1.8050541516245486	IgM	Gastric
9329	0.7326007326007327	IgM	Gastric
9338	6.25	IgG	Immune related
9341	6.985294117647059	IgG	Immune related
9342	9.92619926199262	IgG	Immune related
9343	7.749077490774907	IgG	Immune related
9344	9.475684309081895	IgG	Immune related
9345	9.926470588235293	IgG	Immune related
9346	8.394833948339482	IgG	Immune related
9347	10.33210332103321	IgG	Immune related
9348	12.686567164179104	IgG	Immune related
9350	7.090909090909091	IgG	Immune related
9351	8.394160583941606	IgG	Immune related
9429	9.066947812335266	IgG	Immune related
9609	7.287822878228782	IgG	Immune related
9651	7.380073800738007	IgG	Immune related
9664	11.313868613138684	IgG	Immune related
9674	10.055350553505535	IgG	Immune related
9675	6.909090909090909	IgG	Immune related
9676	11.439114391143912	IgG	Immune related
9677	6.7669172932330826	IgG	Immune related
9678	11.721611721611723	IgG	Immune related
9679	7.6923076923076925	IgG	Immune related
9680	2.18978102189781	IgM	Immune related
9681	0.0	IgM	Immune related
9682	6.204379562043797	IgM	Immune related
9683	1.090909090909091	IgM	Immune related
9684	1.8181818181818181	IgM	Immune related
9686	5.904059040590407	IgM	Immune related
9771	2.985074626865672	IgM	Gastric
9811	7.434944237918216	IgG	Immune related
9895	9.225092250922508	IgG	Immune related
9898	7.835820895522387	IgG	Immune related
9903	7.902370068476805	IgG	Immune related
10101	5.904059040590407	IgG	Immune related
10102	12.915129151291513	IgG	Immune related
10103	8.955223880597014	IgG	Immune related
10104	2.6119402985074625	IgG	Immune related
10105	2.9520295202952034	IgM	Immune related
10106	0.0	IgM	Gastric
10110	7.664233576642336	IgG	Immune related
10112	8.394160583941606	IgE	Immune related
10112	7.664233576642336	IgG	Immune related
10130	6.909090909090909	IgG	Gastric
10144	6.060606060606061	IgA	Gastric
10255	2.5735294117647056	IgA	Gastric
10255	3.308823529411765	IgG	Gastric
10337	8.148148148148149	IgG	Gastric
10384	5.090909090909091	IgM	Immune related
10557	7.806691449814128	IgG	Immune related
10558	4.814814814814815	IgG	Immune related
10559	0.0	IgM	Immune related
10560	0.0	IgM	Immune related
10561	0.0	IgM	Immune related
10562	0.0	IgD	Immune related
10563	1.492537313432836	IgA	Gastric
10688	0.0	IgM	Immune related
10727	0.0	IgM	Immune related
10728	11.76470588235294	IgA	Immune related
10728	12.683823529411764	IgG	Immune related
10731	7.417582417582418	IgG	Immune related
10741	11.397058823529413	IgA	Immune related
10741	12.132352941176471	IgG	Immune related
10742	12.151515151515149	IgG	Immune related
10743	8.727272727272728	IgA	Immune related
10743	8.915360501567395	IgG	Immune related
10745	10.123456790123456	IgG	Immune related
10746	9.282415230370622	IgG	Immune related
10747	10.545454545454543	IgG	Immune related
10748	11.76470588235294	IgG	Immune related
10749	9.818181818181818	IgG	Immune related
10750	7.636363636363637	IgG	Immune related
10763	2.9090909090909087	IgG	Immune related
10816	7.030303030303031	IgG	Immune related
10822	2.197802197802198	IgG	Immune related
10829	10.583941605839415	IgA	Immune related
11133	2.9090909090909087	IgG	Immune related
11134	9.523809523809524	IgG	Immune related
11135	10.909090909090907	IgG	Immune related
11136	13.91941391941392	IgG	Immune related
11137	15.827338129496402	IgG	Immune related
11138	9.090909090909092	IgG	Immune related
11139	9.454545454545455	IgG	Immune related
11141	6.545454545454546	IgG	Immune related
11142	7.2727272727272725	IgG	Immune related
11143	0.0	IgM	Immune related
11144	4.014598540145985	IgA	Immune related
11145	0.0	IgM	Immune related
11146	4.044117647058823	IgM	Immune related
11147	4.044117647058823	IgM	Immune related
11148	0.0	IgM	Immune related
11161	13.011152416356877	IgG	Immune related
11292	6.642066420664207	IgG	Immune related
11293	9.191176470588236	IgG	Immune related
11294	4.411764705882353	IgM	Immune related
11295	0.7407407407407408	IgG	Immune related
11296	2.205882352941177	IgG	Immune related
11297	8.88888888888889	IgA	Immune related
11305	1.320754716981132	IgM	Immune related
11675	4.477611940298507	IgM	Immune related
11723	1.4981273408239701	IgM	Immune related
11724	2.5830258302583027	IgM	Immune related
11725	0.0	IgM	Immune related
11726	0.0	IgM	Immune related
11727	0.0	IgM	Immune related
11732	6.912878787878787	IgG	Immune related
11733	5.9119496855345925	IgG	Immune related
11734	8.333333333333334	IgG	Immune related
11736	11.278195488721805	IgG	Immune related
11737	9.774436090225564	IgG	Immune related
11784	5.864197530864197	IgG	Immune related
12032	6.7924528301886795	IgG	Immune related
12033	6.666666666666668	IgG	Immune related
12034	0.7352941176470588	IgM	Immune related
12035	0.7490636704119851	IgM	Immune related
12036	0.0	IgM	Immune related
12037	2.247191011235955	IgG	Immune related
12038	1.8726591760299627	IgA	Immune related
12038	1.8726591760299627	IgG	Immune related
12039	9.59409594095941	IgG	Gastric
12045	4.98220640569395	IgM	Immune related
12115	3.202846975088968	IgA	Gastric
12116	1.745150798797062	IgA	Gastric
12116	1.7793594306049825	IgD	Gastric
12116	1.7793594306049825	IgE	Gastric
12116	1.7793594306049825	IgG	Gastric
12116	1.4234875444839856	IgM	Gastric
12149	3.9145907473309616	IgM	Immune related
12409	1.7793594306049825	IgA	Gastric
12410	2.135231316725979	IgA	Gastric
12511	7.473309608540925	IgM	Immune related
12512	0.7142857142857143	IgM	Immune related
12513	2.135231316725979	IgM	Immune related
12514	0.3636363636363637	IgM	Immune related
12515	0.0	IgM	Immune related
12516	3.225806451612903	IgM	Immune related
12517	1.7793594306049825	IgA	Gastric
12518	1.7793594306049825	IgA	Gastric
12527	4.044117647058823	IgE	Immune related
12537	12.867647058823529	IgG	Immune related
12543	0.3636363636363637	IgM	Immune related
12554	4.797047970479705	IgG	Immune related
12562	2.564102564102564	IgG	Immune related
12564	6.7272727272727275	IgG	Immune related
12571	6.593406593406594	IgD	Immune related
12571	5.4945054945054945	IgM	Immune related
12601	0.36630036630036633	IgG	Immune related
12602	4.044117647058823	IgE	Immune related
12602	4.044117647058823	IgG	Immune related
12615	7.4074074074074066	IgM	Gastric
12616	4.9632352941176485	IgA	Gastric
12618	7.230392156862746	IgM	Gastric
12706	6.227106227106227	IgG	Gastric
12708	8.424908424908427	IgA	Gastric
12708	9.523809523809524	IgE	Gastric
12708	8.94481862223798	IgG	Gastric
12709	6.741573033707865	IgA	Gastric
12744	7.6923076923076925	IgG	Immune related
12779	6.909090909090909	IgG	Immune related
12784	11.851851851851853	IgG	Immune related
12931	5.185185185185185	IgM	Gastric
13009	1.8315018315018319	IgG	Immune related
13010	8.148148148148149	IgG	Immune related
13011	9.854014598540147	IgG	Immune related
13012	6.227106227106227	IgA	Immune related
13013	6.95970695970696	IgM	Immune related
13014	2.564102564102564	IgM	Immune related
13015	7.194244604316546	IgG	Immune related
13016	4.744525547445255	IgG	Immune related
13017	4.7272727272727275	IgM	Immune related
13018	0.0	IgM	Immune related
13019	0.0	IgM	Immune related
13020	0.0	IgM	Immune related
13021	9.523809523809524	IgG	Gastric
13022	11.721611721611724	IgA	Gastric
13022	11.721611721611723	IgG	Gastric
13072	0.3597122302158274	IgM	Immune related
13232	3.971119133574008	IgG	Immune related
13362	4.332129963898916	IgM	Immune related
13363	0.0	IgM	Immune related
13365	1.083032490974729	IgM	Immune related
13366	2.5179856115107917	IgG	Gastric
13367	3.6630036630036633	IgA	Gastric
13381	3.296703296703297	IgA	Gastric
13454	3.448752505356277	IgA	Gastric
13454	3.9769754055468334	IgG	Gastric
13455	1.8315018315018319	IgA	Gastric
13460	13.553113553113553	IgA	Gastric
13460	13.553113553113553	IgD	Gastric
13460	14.010989010989011	IgG	Gastric
13468	2.197802197802198	IgA	Gastric
13505	6.227106227106227	IgA	Gastric
13830	4.37956204379562	IgG	Gastric
13831	3.296703296703297	IgG	Gastric
13832	4.411764705882353	IgG	Gastric
13833	6.227106227106227	IgG	Gastric
13834	4.029304029304029	IgG	Gastric
13835	4.395604395604396	IgG	Gastric
13836	2.9304029304029307	IgA	Gastric
13841	7.011070110701106	IgG	Immune related
14171	0.746268656716418	IgG	Gastric
14172	4.227941176470589	IgM	Gastric
14184	10.861423220973784	IgG	Immune related
14185	3.3582089552238807	IgG	Immune related
14186	6.296296296296296	IgG	Immune related
14188	0.3690036900369004	IgG	Immune related
14190	7.777777777777778	IgG	Immune related
14191	1.1111111111111114	IgA	Immune related
14193	0.0	IgM	Immune related
14283	9.737827715355804	IgG	Immune related
14290	7.962962962962962	IgG	Immune related
14419	9.25925925925926	IgG	Immune related
14545	4.460966542750929	IgG	Immune related
14682	7.037037037037037	IgG	Immune related
14683	5.535055350553505	IgG	Immune related
14684	10.33210332103321	IgG	Immune related
14685	9.66542750929368	IgG	Immune related
14686	5.514705882352941	IgG	Immune related
14687	4.089219330855018	IgM	Immune related
14688	2.2140221402214015	IgM	Immune related
14689	1.1278195488721803	IgM	Immune related
14690	2.9411764705882355	IgM	Immune related
14691	0.0	IgM	Immune related
14692	4.4444444444444455	IgM	Immune related
14693	0.0	IgM	Immune related
14694	0.0	IgD	Immune related
14840	5.882352941176471	IgG	Immune related
14882	12.454873646209386	IgG	Immune related
15076	0.0	IgM	Immune related
15234	10.766423357664234	IgG	Immune related
15235	6.545454545454546	IgG	Immune related
15236	7.2992700729927	IgG	Immune related
15237	0.0	IgM	Immune related
15238	0.0	IgM	Immune related
15239	0.7352941176470588	IgM	Immune related
15240	0.0	IgM	Immune related
15241	1.094890510948905	IgM	Immune related
15242	0.0	IgM	Immune related
15243	6.204379562043797	IgA	Immune related
15243	5.83941605839416	IgM	Immune related
15246	5.109489051094891	IgA	Immune related
15255	13.316035816035814	IgG	Immune related
15256	9.558823529411764	IgG	Immune related
15258	8.121212121212123	IgG	Immune related
15259	6.95970695970696	IgG	Immune related
15260	8.39506172839506	IgG	Immune related
15261	9.40959409594096	IgG	Immune related
15272	14.285714285714285	IgG	Immune related
15284	9.124087591240876	IgG	Gastric
15289	6.666666666666668	IgA	Gastric
15312	9.978991596638656	IgG	Immune related
15316	10.256410256410255	IgG	Immune related
15364	7.2992700729927	IgM	Immune related
15418	7.054545454545455	IgA	Gastric
15418	5.090909090909091	IgE	Gastric
15418	7.454545454545454	IgG	Gastric
15420	4.029304029304029	IgA	Gastric
15723	8.363636363636362	IgG	Immune related
15724	4.411764705882353	IgG	Immune related
15725	7.664233576642336	IgG	Immune related
15726	7.777777777777778	IgG	Immune related
15727	7.636363636363637	IgG	Immune related
15728	4.104477611940298	IgG	Immune related
15729	2.205882352941177	IgM	Immune related
15730	0.0	IgM	Immune related
15731	0.0	IgM	Immune related
15732	6.985294117647061	IgG	Immune related
15733	5.263157894736842	IgG	Immune related
15735	10.150375939849624	IgG	Immune related
15742	11.19496855345912	IgG	Immune related
15745	12.863247863247862	IgG	Immune related
15757	10.294117647058824	IgG	Immune related
15870	13.827160493827162	IgG	Immune related
15871	13.333333333333334	IgG	Immune related
15904	10.74074074074074	IgG	Immune related
15951	2.5925925925925926	IgM	Immune related
15973	6.691449814126392	IgG	Immune related
15978	5.204460966542751	IgG	Immune related
16253	15.185185185185185	IgG	Immune related
16254	9.96309963099631	IgG	Immune related
16255	13.653136531365314	IgG	Immune related
16256	10.861423220973784	IgG	Immune related
16257	7.116104868913857	IgG	Immune related
16258	13.381995133819952	IgG	Immune related
16259	8.455882352941178	IgG	Immune related
16260	0.0	IgM	Immune related
16261	2.973977695167286	IgM	Immune related
16262	3.3333333333333335	IgM	Immune related
16263	2.621722846441948	IgM	Immune related
16264	2.5735294117647056	IgG	Immune related
16265	3.3707865168539324	IgA	Immune related
16266	6.741573033707865	IgA	Immune related
16267	1.8450184501845017	IgM	Immune related
16268	5.243445692883896	IgM	Immune related
16269	0.0	IgM	Immune related
16270	0.0	IgM	Immune related
16271	1.4981273408239701	IgM	Immune related
16280	11.48148148148148	IgG	Immune related
16282	13.059701492537313	IgG	Immune related
16283	8.88888888888889	IgM	Immune related
16288	8.239700374531834	IgG	Immune related
16289	9.612983770287142	IgG	Immune related
16290	7.037037037037037	IgG	Immune related
16298	9.191176470588236	IgG	Immune related
16394	8.550185873605948	IgG	Immune related
16398	10.112359550561797	IgG	Immune related
16410	9.471094710947108	IgG	Immune related
16414	9.62962962962963	IgG	Immune related
16438	6.985294117647059	IgG	Immune related
16554	9.191176470588236	IgG	Immune related
16652	11.851851851851853	IgE	Immune related
16652	11.851851851851853	IgG	Immune related
16758	10.82089552238806	IgG	Immune related
16786	7.160493827160494	IgG	Immune related
16787	9.238451935081148	IgG	Immune related
16788	10.294117647058824	IgG	Immune related
16789	7.037037037037037	IgG	Immune related
16790	7.954545454545454	IgG	Immune related
16791	10.112359550561797	IgG	Immune related
16792	6.741573033707865	IgG	Immune related
16793	1.8726591760299627	IgM	Immune related
16794	0.0	IgM	Immune related
16795	0.3676470588235294	IgM	Immune related
16796	9.59409594095941	IgG	Immune related
16797	5.904059040590407	IgG	Immune related
