Tissue_1,Tissue_1_nCDR3aaVJ,Tissue_2,Tissue_2_nCDR3aaVJ,Similarity score
BM,756,Gallbladder,560,0.041033434650455926
BM,756,Parotid_gland,169,0.06918918918918919
Spleen,7074,Thymus,2680,0.055771990978060286
Spleen,7074,Tonsils,4719,0.08140422284406004
Spleen,7074,SLN,2508,0.09309121269046128
Spleen,7074,ALN,4409,0.11791343725507272
Spleen,7074,HLN,8893,0.10045719296048099
Spleen,7074,MLN,7234,0.06220296337713167
Spleen,7074,ILN,5071,0.1216961712638946
Spleen,7074,Gastric_cardia,4146,0.051515151515151514
Spleen,7074,Gastric_body,658,0.02017589239524056
Spleen,7074,Gastric_pylorus,1555,0.03963379302352532
Spleen,7074,Duodenum,1344,0.03801377999524828
Spleen,7074,Jejunum,1686,0.03881278538812785
Spleen,7074,Ileum,2377,0.04803724473600677
Spleen,7074,Cecum,2509,0.026505269748512993
Spleen,7074,Ascending_colon,2013,0.024430505117200397
Spleen,7074,Transverse_colon,3353,0.028963268437709792
Spleen,7074,Descending_colon,2466,0.02410901467505241
Spleen,7074,Sigmoid_colon,2163,0.022518133593157953
Spleen,7074,Rectum,2550,0.0228595178719867
Spleen,7074,Liver,235,0.025448077712409357
Spleen,7074,Gallbladder,560,0.02803248624574273
Spleen,7074,Parotid_gland,169,0.013806433798149938
Thymus,2680,Tonsils,4719,0.09352615218272739
Thymus,2680,SLN,2508,0.06245181187355436
Thymus,2680,ALN,4409,0.0815347721822542
Thymus,2680,HLN,8893,0.05391860364641839
Thymus,2680,MLN,7234,0.03812789993947952
Thymus,2680,ILN,5071,0.08695652173913043
Thymus,2680,Gastric_cardia,4146,0.04775857017286844
Thymus,2680,Gastric_body,658,0.0329538645895746
Thymus,2680,Gastric_pylorus,1555,0.050059031877213694
Thymus,2680,Duodenum,1344,0.05864811133200795
Thymus,2680,Jejunum,1686,0.06184150251946862
Thymus,2680,Ileum,2377,0.06248764089381056
Thymus,2680,Cecum,2509,0.040855656195798805
Thymus,2680,Ascending_colon,2013,0.04005966332836139
Thymus,2680,Transverse_colon,3353,0.03580308304326206
Thymus,2680,Descending_colon,2466,0.03614457831325301
Thymus,2680,Sigmoid_colon,2163,0.03758001238901507
Thymus,2680,Rectum,2550,0.03900573613766731
Thymus,2680,Liver,235,0.02607204116638079
Thymus,2680,Gallbladder,560,0.047530864197530866
Thymus,2680,Parotid_gland,169,0.036504036504036504
Tonsils,4719,SLN,2508,0.11982842119828421
Tonsils,4719,ALN,4409,0.13190184049079753
Tonsils,4719,HLN,8893,0.10138113429327064
Tonsils,4719,MLN,7234,0.036810842466326446
Tonsils,4719,ILN,5071,0.14892747701736467
Tonsils,4719,Gastric_cardia,4146,0.04421883812746757
Tonsils,4719,Gastric_body,658,0.016737957969127765
Tonsils,4719,Gastric_pylorus,1555,0.03283391775581766
Tonsils,4719,Duodenum,1344,0.013524657760184727
Tonsils,4719,Jejunum,1686,0.009679937548790008
Tonsils,4719,Ileum,2377,0.013810597519729425
Tonsils,4719,Cecum,2509,0.020475926950747094
Tonsils,4719,Ascending_colon,2013,0.024658348187759953
Tonsils,4719,Transverse_colon,3353,0.019078295341922697
Tonsils,4719,Descending_colon,2466,0.016423103688239387
Tonsils,4719,Sigmoid_colon,2163,0.018018018018018018
Tonsils,4719,Rectum,2550,0.020085293713027925
Tonsils,4719,Liver,235,0.015744852644327817
Tonsils,4719,Gallbladder,560,0.020079560522826292
Tonsils,4719,Parotid_gland,169,0.023322422258592473
SLN,2508,ALN,4409,0.15555876825213244
SLN,2508,HLN,8893,0.10367511621787562
SLN,2508,MLN,7234,0.038390474235269964
SLN,2508,ILN,5071,0.16123499142367068
SLN,2508,Gastric_cardia,4146,0.05530507965133754
SLN,2508,Gastric_body,658,0.034112444725205304
SLN,2508,Gastric_pylorus,1555,0.054639428993354666
SLN,2508,Duodenum,1344,0.024922118380062305
SLN,2508,Jejunum,1686,0.016213638531235097
SLN,2508,Ileum,2377,0.02292732855680655
SLN,2508,Cecum,2509,0.026310544149890373
SLN,2508,Ascending_colon,2013,0.028754700287547
SLN,2508,Transverse_colon,3353,0.026616618324518
SLN,2508,Descending_colon,2466,0.024125452352231604
SLN,2508,Sigmoid_colon,2163,0.02697495183044316
SLN,2508,Rectum,2550,0.028865164096480822
SLN,2508,Liver,235,0.021144732045205977
SLN,2508,Gallbladder,560,0.04302477183833116
SLN,2508,Parotid_gland,169,0.035113933507657825
ALN,4409,HLN,8893,0.1261464441437378
ALN,4409,MLN,7234,0.049128231555441035
ALN,4409,ILN,5071,0.2061181434599156
ALN,4409,Gastric_cardia,4146,0.0652250146113384
ALN,4409,Gastric_body,658,0.03078744819419775
ALN,4409,Gastric_pylorus,1555,0.059691482226693494
ALN,4409,Duodenum,1344,0.027116287154528074
ALN,4409,Jejunum,1686,0.022641509433962263
ALN,4409,Ileum,2377,0.028293545534924844
ALN,4409,Cecum,2509,0.02804278693263949
ALN,4409,Ascending_colon,2013,0.031142946122703206
ALN,4409,Transverse_colon,3353,0.03195052821437774
ALN,4409,Descending_colon,2466,0.02821818181818182
ALN,4409,Sigmoid_colon,2163,0.029214850882531954
ALN,4409,Rectum,2550,0.03448771375197586
ALN,4409,Liver,235,0.018949181739879414
ALN,4409,Gallbladder,560,0.04226202455222379
ALN,4409,Parotid_gland,169,0.0345128877238969
HLN,8893,MLN,7234,0.050474359769330936
HLN,8893,ILN,5071,0.13993125179031796
HLN,8893,Gastric_cardia,4146,0.05782652043868395
HLN,8893,Gastric_body,658,0.025128258821065858
HLN,8893,Gastric_pylorus,1555,0.044027565084226644
HLN,8893,Duodenum,1344,0.02442121715346293
HLN,8893,Jejunum,1686,0.018527271008601947
HLN,8893,Ileum,2377,0.02732919254658385
HLN,8893,Cecum,2509,0.02736362041747062
HLN,8893,Ascending_colon,2013,0.027874564459930314
HLN,8893,Transverse_colon,3353,0.027764167891556425
HLN,8893,Descending_colon,2466,0.025354344572585615
HLN,8893,Sigmoid_colon,2163,0.02568740955137482
HLN,8893,Rectum,2550,0.02761513589093769
HLN,8893,Liver,235,0.013146362839614373
HLN,8893,Gallbladder,560,0.024965619380090977
HLN,8893,Parotid_gland,169,0.01964246303244317
MLN,7234,ILN,5071,0.05412433969930922
MLN,7234,Gastric_cardia,4146,0.06063268892794376
MLN,7234,Gastric_body,658,0.020527116066903193
MLN,7234,Gastric_pylorus,1555,0.052338149960177494
MLN,7234,Duodenum,1344,0.08463511307997203
MLN,7234,Jejunum,1686,0.07219730941704036
MLN,7234,Ileum,2377,0.10508792009156175
MLN,7234,Cecum,2509,0.05111362003489685
MLN,7234,Ascending_colon,2013,0.04304098626581594
MLN,7234,Transverse_colon,3353,0.053272881836214224
MLN,7234,Descending_colon,2466,0.0443298969072165
MLN,7234,Sigmoid_colon,2163,0.045546450994998405
MLN,7234,Rectum,2550,0.04333605887162715
MLN,7234,Liver,235,0.016869728209934397
MLN,7234,Gallbladder,560,0.03951757762381319
MLN,7234,Parotid_gland,169,0.012697555045251925
ILN,5071,Gastric_cardia,4146,0.06791797764999458
ILN,5071,Gastric_body,658,0.033513702216791764
ILN,5071,Gastric_pylorus,1555,0.06097192876546936
ILN,5071,Duodenum,1344,0.030865159781761495
ILN,5071,Jejunum,1686,0.02190321148438656
ILN,5071,Ileum,2377,0.030612244897959183
ILN,5071,Cecum,2509,0.028232189973614777
ILN,5071,Ascending_colon,2013,0.028797289666854884
ILN,5071,Transverse_colon,3353,0.03110161443494777
ILN,5071,Descending_colon,2466,0.028923975056388482
ILN,5071,Sigmoid_colon,2163,0.028200165883328725
ILN,5071,Rectum,2550,0.03437869046056948
ILN,5071,Liver,235,0.017338861666038447
ILN,5071,Gallbladder,560,0.040490143846563666
ILN,5071,Parotid_gland,169,0.03358778625954199
Gastric_cardia,4146,Gastric_body,658,0.0791007493755204
Gastric_cardia,4146,Gastric_pylorus,1555,0.15611296263813365
Gastric_cardia,4146,Duodenum,1344,0.08961748633879782
Gastric_cardia,4146,Jejunum,1686,0.05521262002743484
Gastric_cardia,4146,Ileum,2377,0.07695845469875824
Gastric_cardia,4146,Cecum,2509,0.06972201352366642
Gastric_cardia,4146,Ascending_colon,2013,0.06462088001298912
Gastric_cardia,4146,Transverse_colon,3353,0.06534204560608081
Gastric_cardia,4146,Descending_colon,2466,0.06291591046581972
Gastric_cardia,4146,Sigmoid_colon,2163,0.06466951973371374
Gastric_cardia,4146,Rectum,2550,0.061529271206690564
Gastric_cardia,4146,Liver,235,0.013238986532755079
Gastric_cardia,4146,Gallbladder,560,0.07564810879728007
Gastric_cardia,4146,Parotid_gland,169,0.023174971031286212
Gastric_body,658,Gastric_pylorus,1555,0.2024401265250791
Gastric_body,658,Duodenum,1344,0.07192807192807193
Gastric_body,658,Jejunum,1686,0.04436860068259386
Gastric_body,658,Ileum,2377,0.05403624382207578
Gastric_body,658,Cecum,2509,0.03536469845279444
Gastric_body,658,Ascending_colon,2013,0.035941594908274054
Gastric_body,658,Transverse_colon,3353,0.027923211169284468
Gastric_body,658,Descending_colon,2466,0.030729833546734954
Gastric_body,658,Sigmoid_colon,2163,0.03544842254519674
Gastric_body,658,Rectum,2550,0.033042394014962596
Gastric_body,658,Liver,235,0.020156774916013438
Gastric_body,658,Gallbladder,560,0.11822660098522167
Gastric_body,658,Parotid_gland,169,0.07980652962515115
Gastric_pylorus,1555,Duodenum,1344,0.14901690238013107
Gastric_pylorus,1555,Jejunum,1686,0.07960506016661524
Gastric_pylorus,1555,Ileum,2377,0.09715157680569685
Gastric_pylorus,1555,Cecum,2509,0.06988188976377953
Gastric_pylorus,1555,Ascending_colon,2013,0.0633408071748879
Gastric_pylorus,1555,Transverse_colon,3353,0.05908720456397718
Gastric_pylorus,1555,Descending_colon,2466,0.06565530962447153
Gastric_pylorus,1555,Sigmoid_colon,2163,0.06401291016675632
Gastric_pylorus,1555,Rectum,2550,0.06333739342265529
Gastric_pylorus,1555,Liver,235,0.021229050279329607
Gastric_pylorus,1555,Gallbladder,560,0.1607565011820331
Gastric_pylorus,1555,Parotid_gland,169,0.052204176334106726
Duodenum,1344,Jejunum,1686,0.36567656765676565
Duodenum,1344,Ileum,2377,0.32679387261488846
Duodenum,1344,Cecum,2509,0.054502984687256686
Duodenum,1344,Ascending_colon,2013,0.0494489127196902
Duodenum,1344,Transverse_colon,3353,0.04641260378965297
Duodenum,1344,Descending_colon,2466,0.048293963254593175
Duodenum,1344,Sigmoid_colon,2163,0.05474764756201882
Duodenum,1344,Rectum,2550,0.05084745762711865
Duodenum,1344,Liver,235,0.022799240025332488
Duodenum,1344,Gallbladder,560,0.17752100840336135
Duodenum,1344,Parotid_gland,169,0.031725049570389956
Jejunum,1686,Ileum,2377,0.4459758798917056
Jejunum,1686,Cecum,2509,0.03909415971394517
Jejunum,1686,Ascending_colon,2013,0.030819140308191405
Jejunum,1686,Transverse_colon,3353,0.03373685255010915
Jejunum,1686,Descending_colon,2466,0.0313102119460501
Jejunum,1686,Sigmoid_colon,2163,0.029618082618862042
Jejunum,1686,Rectum,2550,0.028328611898016998
Jejunum,1686,Liver,235,0.035398230088495575
Jejunum,1686,Gallbladder,560,0.13000890471950133
Jejunum,1686,Parotid_gland,169,0.014016172506738544
Ileum,2377,Cecum,2509,0.10806385591485879
Ileum,2377,Ascending_colon,2013,0.0988610478359909
Ileum,2377,Transverse_colon,3353,0.10157068062827225
Ileum,2377,Descending_colon,2466,0.10117695643196366
Ileum,2377,Sigmoid_colon,2163,0.09823788546255506
Ileum,2377,Rectum,2550,0.10107570529734118
Ileum,2377,Liver,235,0.03139356814701378
Ileum,2377,Gallbladder,560,0.13074565883554648
Ileum,2377,Parotid_gland,169,0.018853102906520033
Cecum,2509,Ascending_colon,2013,0.3936311366651924
Cecum,2509,Transverse_colon,3353,0.3892869327874446
Cecum,2509,Descending_colon,2466,0.3895477386934673
Cecum,2509,Sigmoid_colon,2163,0.3779965753424658
Cecum,2509,Rectum,2550,0.36331290768926666
Cecum,2509,Liver,235,0.018221574344023325
Cecum,2509,Gallbladder,560,0.07298794395568589
Cecum,2509,Parotid_gland,169,0.021657953696788648
Ascending_colon,2013,Transverse_colon,3353,0.3760715616846813
Ascending_colon,2013,Descending_colon,2466,0.4014288903773164
Ascending_colon,2013,Sigmoid_colon,2163,0.3989463601532567
Ascending_colon,2013,Rectum,2550,0.3765066841989919
Ascending_colon,2013,Liver,235,0.010676156583629894
Ascending_colon,2013,Gallbladder,560,0.07539836766420521
Ascending_colon,2013,Parotid_gland,169,0.025664527956003668
Transverse_colon,3353,Descending_colon,2466,0.421721945351435
Transverse_colon,3353,Sigmoid_colon,2163,0.4024655547498187
Transverse_colon,3353,Rectum,2550,0.40386244282568184
Transverse_colon,3353,Liver,235,0.011705685618729096
Transverse_colon,3353,Gallbladder,560,0.06235624840276003
Transverse_colon,3353,Parotid_gland,169,0.013628620102214651
Descending_colon,2466,Sigmoid_colon,2163,0.42773817239144524
Descending_colon,2466,Rectum,2550,0.40390749601275916
Descending_colon,2466,Liver,235,0.01036653091447612
Descending_colon,2466,Gallbladder,560,0.06741573033707865
Descending_colon,2466,Parotid_gland,169,0.018216318785578747
Sigmoid_colon,2163,Rectum,2550,0.4031402503713134
Sigmoid_colon,2163,Liver,235,0.013344453711426188
Sigmoid_colon,2163,Gallbladder,560,0.08152772677194271
Sigmoid_colon,2163,Parotid_gland,169,0.018010291595197257
Rectum,2550,Liver,235,0.007899461400359067
Rectum,2550,Gallbladder,560,0.0720257234726688
Rectum,2550,Parotid_gland,169,0.020595807282089002
Liver,235,Gallbladder,560,0.03270440251572327
Liver,235,Parotid_gland,169,0.034653465346534656
Gallbladder,560,Parotid_gland,169,0.09876543209876543
